,school,district_id,district_name,EMH,EMH_combined,school_id,achievement_dir,growth_dir,overall_dir,emh
1511,SOUTHWEST EARLY COLLEGE CHARTER SCHOOL,880,DENVER COUNTY 1,H,,8132,down,flat,flat,H
1512,SOUTHERN HILLS MIDDLE SCHOOL,480,BOULDER VALLEY RE 2,M,,8135,flat,flat,flat,M
1513,SOUTHMOOR ELEMENTARY SCHOOL,880,DENVER COUNTY 1,E,,8138,flat,down,down,E
1514,SPANGLER ELEMENTARY SCHOOL,470,ST VRAIN VALLEY RE 1J,E,,8140,up,up,up,E
1515,SPANN ELEMENTARY SCHOOL,2690,PUEBLO CITY 60,E,,8143,up,up,up,E
1516,SPRINGFIELD ELEMENTARY SCHOOL,250,SPRINGFIELD RE-4,E,,8160,flat,flat,flat,E
1517,SPRINGFIELD JUNIOR HIGH SCHOOL,250,SPRINGFIELD RE-4,M,,8164,flat,up,up,M
1518,SPRINGFIELD HIGH SCHOOL,250,SPRINGFIELD RE-4,H,,8168,down,flat,flat,H
1519,SPROUL JUNIOR HIGH SCHOOL,990,WIDEFIELD 3,M,,8178,flat,flat,flat,M
1520,SODA CREEK ELEMENTARY SCHOOL,2770,STEAMBOAT SPRINGS RE-2,E,,8208,flat,flat,flat,E
1521,STANDLEY LAKE HIGH SCHOOL,1420,JEFFERSON COUNTY R-1,H,,8209,down,down,down,H
1522,STEAMBOAT SPRINGS MIDDLE SCHOOL,2770,STEAMBOAT SPRINGS RE-2,M,,8210,flat,down,down,M
1523,THE STUDIO SCHOOL,20,ADAMS 12 FIVE STAR SCHOOLS,E,,8211,flat,flat,flat,E
1524,STEAMBOAT SPRINGS HIGH SCHOOL,2770,STEAMBOAT SPRINGS RE-2,H,,8212,flat,flat,flat,H
1525,STECK ELEMENTARY SCHOOL,880,DENVER COUNTY 1,E,,8222,flat,flat,flat,E
1526,STELLAR ELEMENTARY SCHOOL,20,ADAMS 12 FIVE STAR SCHOOLS,E,,8225,flat,down,down,E
1527,STEDMAN ELEMENTARY SCHOOL,880,DENVER COUNTY 1,E,,8232,down,down,down,E
1528,STEELE ELEMENTARY SCHOOL,880,DENVER COUNTY 1,E,,8242,flat,down,flat,E
1529,STEELE ELEMENTARY SCHOOL,1010,COLORADO SPRINGS 11,E,,8246,flat,down,flat,E
1530,STEIN ELEMENTARY SCHOOL,1420,JEFFERSON COUNTY R-1,E,,8248,up,flat,flat,E
1531,STERLING MIDDLE SCHOOL,1828,VALLEY RE-1,M,,8256,down,flat,down,M
1532,STERLING HIGH SCHOOL,1828,VALLEY RE-1,H,,8260,flat,flat,flat,H
1533,STETSON ELEMENTARY SCHOOL,1110,FALCON 49,E,,8266,flat,up,up,E
1534,GRAND VALLEY MIDDLE SCHOOL,1220,GARFIELD 16,M,,8274,flat,down,down,M
1535,STEM SCHOOL,20,ADAMS 12 FIVE STAR SCHOOLS,E,,8275,flat,flat,flat,E
1536,STOBER ELEMENTARY SCHOOL,1420,JEFFERSON COUNTY R-1,E,,8276,flat,up,up,E
1537,STONY CREEK ELEMENTARY SCHOOL,1420,JEFFERSON COUNTY R-1,E,,8280,flat,flat,flat,E
1538,STOTT ELEMENTARY SCHOOL,1420,JEFFERSON COUNTY R-1,E,,8300,up,up,up,E
1539,STRASBURG ELEMENTARY SCHOOL,60,STRASBURG 31J,E,,8328,flat,flat,up,E
1540,HEMPHILL MIDDLE SCHOOL,60,STRASBURG 31J,M,,8332,flat,flat,flat,M
1541,STRASBURG HIGH SCHOOL,60,STRASBURG 31J,H,,8334,down,flat,flat,H
1542,STRATMOOR HILLS ELEMENTARY SCHOOL,980,HARRISON 2,E,,8337,down,down,down,E
1543,STRATTON ELEMENTARY SCHOOL,1480,STRATTON R-4,E,,8342,down,flat,up,E
1544,STRATTON ELEMENTARY SCHOOL,1010,COLORADO SPRINGS 11,E,,8346,flat,down,down,E
1545,STRATTON MEADOWS ELEMENTARY SCHOOL,980,HARRISON 2,E,,8350,flat,flat,up,E
1546,STRATTON MIDDLE SCHOOL,1480,STRATTON R-4,M,,8351,down,flat,flat,M
1547,STRATTON SENIOR HIGH SCHOOL,1480,STRATTON R-4,H,,8354,down,down,down,H
1548,WILLIAM SMITH HIGH SCHOOL,180,ADAMS-ARAPAHOE 28J,H,,8356,flat,up,flat,H
1549,STRAWBERRY PARK ELEMENTARY SCHOOL,2770,STEAMBOAT SPRINGS RE-2,E,,8358,flat,up,up,E
1550,SPACE TECHNOLOGY AND ARTS ACADEMY (STAR ACADEMY),1010,COLORADO SPRINGS 11,E,,8359,up,up,flat,E
1551,SPACE TECHNOLOGY AND ARTS ACADEMY (STAR ACADEMY),1010,COLORADO SPRINGS 11,M,,8359,down,down,down,M
1552,STUKEY ELEMENTARY SCHOOL,20,ADAMS 12 FIVE STAR SCHOOLS,E,,8361,up,up,up,E
1553,DILLON VALLEY ELEMENTARY SCHOOL,3000,SUMMIT RE-1,E,,8370,up,up,up,E
1554,BRECKENRIDGE ELEMENTARY SCHOOL,3000,SUMMIT RE-1,E,,8372,flat,up,flat,E
1555,FRISCO ELEMENTARY SCHOOL,3000,SUMMIT RE-1,E,,8374,down,down,down,E
1556,SILVERTHORNE ELEMENTARY SCHOOL,3000,SUMMIT RE-1,E,,8376,flat,up,up,E
1557,SUMMIT MIDDLE SCHOOL,3000,SUMMIT RE-1,M,,8377,flat,up,up,M
1558,SUMMIT HIGH SCHOOL,3000,SUMMIT RE-1,H,,8378,flat,up,flat,H
1559,SUMMIT ELEMENTARY SCHOOL,3020,WOODLAND PARK RE-2,E,,8379,flat,up,up,E
1560,SUMMIT ELEMENTARY SCHOOL,130,CHERRY CREEK 5,E,,8380,down,flat,down,E
1561,SUMMIT RIDGE MIDDLE SCHOOL,1420,JEFFERSON COUNTY R-1,M,,8381,flat,flat,flat,M
1562,SUMMIT VIEW ELEMENTARY SCHOOL,900,DOUGLAS COUNTY RE 1,E,,8382,flat,flat,flat,E
1563,SUMMIT COVE ELEMENTARY SCHOOL,3000,SUMMIT RE-1,E,,8385,down,flat,down,E
1564,SUMMIT MIDDLE CHARTER SCHOOL,480,BOULDER VALLEY RE 2,M,,8387,flat,flat,flat,M
1565,SUNNYSIDE ELEMENTARY SCHOOL,1520,DURANGO 9-R,E,,8388,down,flat,down,E
1566,SUNRISE ELEMENTARY SCHOOL,990,WIDEFIELD 3,E,,8392,flat,down,flat,E
1567,SUNRISE ELEMENTARY SCHOOL,130,CHERRY CREEK 5,E,,8394,flat,flat,down,E
1568,SUNSET ELEMENTARY SCHOOL,2020,MOFFAT COUNTY RE:NO 1,E,,8398,flat,flat,down,E
1569,SUNSET PARK ELEMENTARY SCHOOL,2690,PUEBLO CITY 60,E,,8402,down,down,flat,E
1570,SUNSET RIDGE ELEMENTARY SCHOOL,70,WESTMINSTER 50,E,,8406,down,down,down,E
1571,SUPERIOR ELEMENTARY SCHOOL,480,BOULDER VALLEY RE 2,E,,8418,flat,flat,flat,E
1572,SURFACE CREEK VISION SCHOOL,870,DELTA COUNTY 50(J),H,,8419,flat,flat,down,H
1573,SURFACE CREEK VISION SCHOOL,870,DELTA COUNTY 50(J),M,,8419,up,flat,up,M
1574,SWALLOWS CHARTER ACADEMY,2700,PUEBLO COUNTY 70,E,,8420,down,down,down,E
1575,SWALLOWS CHARTER ACADEMY,2700,PUEBLO COUNTY 70,M,,8420,flat,down,down,M
1576,SWANSEA ELEMENTARY SCHOOL,880,DENVER COUNTY 1,E,,8422,flat,flat,flat,E
1577,SWANSON ELEMENTARY SCHOOL,1420,JEFFERSON COUNTY R-1,E,,8432,flat,flat,flat,E
1578,SWINK ELEMENTARY SCHOOL,2570,SWINK 33,E,,8452,up,flat,flat,E
1579,SWINK JUNIOR-SENIOR HIGH SCHOOL,2570,SWINK 33,H,,8456,flat,flat,flat,H
1580,SWINK JUNIOR-SENIOR HIGH SCHOOL,2570,SWINK 33,M,,8456,up,up,flat,M
1581,JACK SWIGERT AEROSPACE ACADEMY,1010,COLORADO SPRINGS 11,M,,8457,flat,flat,up,M
1582,RANGE VIEW ELEMENTARY,3100,WINDSOR RE-4,E,,8459,flat,flat,flat,E
1583,TAVELLI ELEMENTARY SCHOOL,1550,POUDRE R-1,E,,8460,flat,down,down,E
1584,TAYLOR ELEMENTARY SCHOOL,2000,MESA COUNTY VALLEY 51,E,,8462,flat,up,up,E
1585,TAYLOR ELEMENTARY SCHOOL,1010,COLORADO SPRINGS 11,E,,8466,flat,flat,up,E
1586,TELLER ELEMENTARY SCHOOL,880,DENVER COUNTY 1,E,,8776,flat,down,down,E
1587,TCA COLLEGE PATHWAYS,1040,ACADEMY 20,H,,8779,flat,flat,flat,H
1588,TELLURIDE ELEMENTARY SCHOOL,2830,TELLURIDE R-1,E,,8786,flat,flat,flat,E
1589,TELLURIDE MIDDLE SCHOOL,2830,TELLURIDE R-1,M,,8790,down,down,down,M
1590,VISTA RIDGE HIGH SCHOOL,1110,FALCON 49,H,,8791,down,flat,flat,H
1591,TELLURIDE HIGH SCHOOL,2830,TELLURIDE R-1,H,,8794,flat,flat,flat,H
1592,TENNYSON KNOLLS ELEMENTARY SCHOOL,70,WESTMINSTER 50,E,,8798,down,flat,flat,E
1593,THE CONNECT CHARTER SCHOOL,2700,PUEBLO COUNTY 70,M,,8810,flat,down,down,M
1594,THE DA VINCI ACADEMY SCHOOL,1040,ACADEMY 20,E,,8813,flat,down,flat,E
1595,TURNBERRY ELEMENTARY,40,BRIGHTON 27J,E,,8820,flat,flat,flat,E
1596,THOMAS JEFFERSON HIGH SCHOOL,880,DENVER COUNTY 1,H,,8822,flat,flat,down,H
1597,THOMPSON VALLEY HIGH SCHOOL,1560,THOMPSON R2-J,H,,8824,flat,flat,flat,H
1598,THOMAS MACLAREN STATE CHARTER SCHOOL,8001,CHARTER SCHOOL INSTITUTE,H,,8825,flat,flat,flat,H
1599,THOMAS MACLAREN STATE CHARTER SCHOOL,8001,CHARTER SCHOOL INSTITUTE,M,,8825,up,down,down,M
1600,THOMSON ELEMENTARY SCHOOL,1420,JEFFERSON COUNTY R-1,E,,8834,flat,up,flat,E
1601,THORNTON ELEMENTARY SCHOOL,20,ADAMS 12 FIVE STAR SCHOOLS,E,,8842,flat,up,flat,E
1602,THUNDER MOUNTAIN ELEMENTARY SCHOOL,2000,MESA COUNTY VALLEY 51,E,,8846,down,down,down,E
1603,THUNDERRIDGE HIGH SCHOOL,900,DOUGLAS COUNTY RE 1,H,,8847,flat,flat,flat,H
1604,THUNDER RIDGE MIDDLE SCHOOL,130,CHERRY CREEK 5,M,,8848,flat,flat,flat,M
1605,TIMBERLINE ELEMENTARY SCHOOL,130,CHERRY CREEK 5,E,,8850,flat,up,up,E
1606,TIMBERVIEW MIDDLE SCHOOL,1040,ACADEMY 20,M,,8851,flat,down,down,M
1607,TIMNATH ELEMENTARY SCHOOL,1550,POUDRE R-1,E,,8852,flat,flat,flat,E
1608,TIMBER TRAIL ELEMENTARY SCHOOL,900,DOUGLAS COUNTY RE 1,E,,8853,flat,down,down,E
1609,TOLLGATE ELEMENTARY SCHOOL,180,ADAMS-ARAPAHOE 28J,E,,8858,down,flat,down,E
1610,TOPE ELEMENTARY SCHOOL,2000,MESA COUNTY VALLEY 51,E,,8876,flat,flat,down,E
1611,TRAILS WEST ELEMENTARY SCHOOL,130,CHERRY CREEK 5,E,,8887,flat,down,flat,E
1612,TRAYLOR ELEMENTARY SCHOOL,880,DENVER COUNTY 1,E,,8888,flat,flat,flat,E
1613,TRAILBLAZER ELEMENTARY SCHOOL,900,DOUGLAS COUNTY RE 1,E,,8897,flat,flat,flat,E
1614,TRAILBLAZER ELEMENTARY SCHOOL,1010,COLORADO SPRINGS 11,E,,8902,down,flat,down,E
1615,TRAIL RIDGE MIDDLE SCHOOL,470,ST VRAIN VALLEY RE 1J,M,,8903,flat,up,flat,M
1616,TRINIDAD HIGH SCHOOL,1580,TRINIDAD 1,H,,8906,down,down,down,H
1617,TREVISTA ECE-8 AT HORACE MANN,880,DENVER COUNTY 1,E,,8909,up,up,up,E
1618,TREVISTA ECE-8 AT HORACE MANN,880,DENVER COUNTY 1,M,,8909,down,down,down,M
1619,TRUSCOTT ELEMENTARY SCHOOL,1560,THOMPSON R2-J,E,,8918,flat,flat,up,E
1620,TURMAN ELEMENTARY SCHOOL,980,HARRISON 2,E,,8923,flat,down,down,E
1621,TURNER MIDDLE SCHOOL,1560,THOMPSON R2-J,M,,8925,flat,down,down,M
1622,TWIN PEAKS CHARTER ACADEMY,470,ST VRAIN VALLEY RE 1J,E,,8927,up,flat,flat,E
1623,TWIN PEAKS CHARTER ACADEMY,470,ST VRAIN VALLEY RE 1J,M,,8927,flat,down,down,M
1624,PIKES PEAK PREP,8001,CHARTER SCHOOL INSTITUTE,E,,8929,up,up,up,E
1625,PIKES PEAK PREP,8001,CHARTER SCHOOL INSTITUTE,H,,8929,up,up,up,H
1626,PIKES PEAK PREP,8001,CHARTER SCHOOL INSTITUTE,M,,8929,up,flat,flat,M
1627,TWOMBLY ELEMENTARY SCHOOL,3140,WELD COUNTY S/D RE-8,E,,8930,flat,down,down,E
1628,UNDERWOOD ELEMENTARY SCHOOL,2730,DEL NORTE C-7,E,,8960,flat,up,up,E
1629,UNION COLONY PREPARATORY SCHOOL,3120,GREELEY 6,H,,8965,flat,flat,flat,H
1630,UNION COLONY PREPARATORY SCHOOL,3120,GREELEY 6,M,,8965,flat,flat,flat,M
1631,UNIVERSITY PARK ELEMENTARY SCHOOL,880,DENVER COUNTY 1,E,,8970,flat,flat,flat,E
1632,UNIVERSITY HILL ELEMENTARY SCHOOL,480,BOULDER VALLEY RE 2,E,,8978,down,flat,flat,E
1633,UPPER BLUE ELEMENTARY SCHOOL,3000,SUMMIT RE-1,E,,8993,flat,up,flat,E
1634,UTE MEADOWS ELEMENTARY SCHOOL,1420,JEFFERSON COUNTY R-1,E,,9008,flat,flat,flat,E
1635,UTE PASS ELEMENTARY SCHOOL,1030,MANITOU SPRINGS 14,E,,9010,down,flat,flat,E
1636,VALLEY HIGH SCHOOL,3080,WELD COUNTY RE-1,H,,9032,down,down,flat,H
1637,VALLEY VIEW K-8,10,MAPLETON 1,E,,9036,down,down,down,E
1638,VALLEY VIEW K-8,10,MAPLETON 1,M,,9036,up,up,up,M
1639,VALVERDE ELEMENTARY SCHOOL,880,DENVER COUNTY 1,E,,9050,down,down,down,E
1640,THE VANGUARD SCHOOL (MIDDLE),8001,CHARTER SCHOOL INSTITUTE,M,,9051,flat,down,down,M
1641,VAN ARSDALE ELEMENTARY SCHOOL,1420,JEFFERSON COUNTY R-1,E,,9052,flat,flat,flat,E
1642,VAN BUREN ELEMENTARY SCHOOL,1560,THOMPSON R2-J,E,,9055,flat,flat,flat,E
1643,VANGUARD CLASSICAL SCHOOL,180,ADAMS-ARAPAHOE 28J,E,,9056,up,up,up,E
1644,VANGUARD CLASSICAL SCHOOL,180,ADAMS-ARAPAHOE 28J,M,,9056,flat,up,up,M
1645,THE VANGUARD SCHOOL (HIGH),8001,CHARTER SCHOOL INSTITUTE,H,,9057,flat,flat,flat,H
1646,VANDERHOOF ELEMENTARY SCHOOL,1420,JEFFERSON COUNTY R-1,E,,9058,flat,flat,flat,E
1647,VASSAR ELEMENTARY SCHOOL,180,ADAMS-ARAPAHOE 28J,E,,9059,flat,down,down,E
1648,VAUGHN ELEMENTARY SCHOOL,180,ADAMS-ARAPAHOE 28J,E,,9060,up,up,up,E
1649,VAIL SKI AND SNOWBOARD ACADEMY (USSA),910,EAGLE COUNTY RE 50,M,,9061,flat,down,down,M
1650,CRESSON ELEMENTARY SCHOOL,3010,CRIPPLE CREEK-VICTOR RE-1,E,,9080,down,flat,flat,E
1651,VISTA PEAK P-8 EXPLORATORY,180,ADAMS-ARAPAHOE 28J,E,,9083,flat,flat,flat,E
1652,VISTA PEAK P-8 EXPLORATORY,180,ADAMS-ARAPAHOE 28J,M,,9083,flat,flat,flat,M
1653,V.I.L.A.S. ONLINE SCHOOL,260,VILAS RE-5,H,,9085,up,flat,flat,H
1654,V.I.L.A.S. ONLINE SCHOOL,260,VILAS RE-5,M,,9085,up,up,up,M
1655,VILLAGE EAST COMMUNITY ELEMENTARY SCHOOL,130,CHERRY CREEK 5,E,,9108,down,flat,flat,E
1656,VINELAND ELEMENTARY SCHOOL,2700,PUEBLO COUNTY 70,E,,9130,flat,down,flat,E
1657,VINELAND MIDDLE SCHOOL,2700,PUEBLO COUNTY 70,M,,9134,down,flat,down,M
1658,VIRGINIA COURT ELEMENTARY SCHOOL,180,ADAMS-ARAPAHOE 28J,E,,9140,down,down,flat,E
1659,NORTH FORK VISION SCHOOL,870,DELTA COUNTY 50(J),H,,9146,flat,flat,flat,H
1660,VIVIAN ELEMENTARY SCHOOL,1420,JEFFERSON COUNTY R-1,E,,9154,flat,flat,flat,E
1661,HI PLAINS ELEMENTARY SCHOOL,1460,HI-PLAINS R-23,E,,9164,up,up,up,E
1662,W H HEATON MIDDLE SCHOOL,2690,PUEBLO CITY 60,M,,9188,down,flat,flat,M
1663,WALDEN ELEMENTARY SCHOOL,1410,NORTH PARK R-1,E,,9198,up,up,up,E
1664,WALNUT HILLS COMMUNITY ELEMENTARY SCHOOL,130,CHERRY CREEK 5,E,,9200,flat,up,up,E
1665,JOHN MALL HIGH SCHOOL,1390,HUERFANO RE-1,H,,9212,flat,down,flat,H
1666,WALSH ELEMENTARY SCHOOL,230,WALSH RE-1,E,,9222,up,flat,up,E
1667,WALSH HIGH SCHOOL,230,WALSH RE-1,H,,9226,down,down,down,H
1668,WALSH HIGH SCHOOL,230,WALSH RE-1,M,,9226,down,down,down,M
1669,WALT CLARK MIDDLE SCHOOL,1560,THOMPSON R2-J,M,,9228,flat,flat,flat,M
1670,VIKAN MIDDLE SCHOOL,40,BRIGHTON 27J,M,,9230,flat,flat,flat,M
1671,WAMSLEY ELEMENTARY SCHOOL,1195,GARFIELD RE-2,E,,9231,flat,flat,flat,E
1672,WARDER ELEMENTARY SCHOOL,1420,JEFFERSON COUNTY R-1,E,,9232,up,up,flat,E
1673,WASHINGTON ELEMENTARY SCHOOL,1140,CANON CITY RE-1,E,,9248,down,up,up,E
1674,TRAUT CORE ELEMENTARY SCHOOL,1550,POUDRE R-1,E,,9251,flat,up,flat,E
1675,WIGGINS MIDDLE SCHOOL,2515,WIGGINS RE-50(J),M,,9263,up,flat,flat,M
1676,WATSON JUNIOR HIGH SCHOOL,990,WIDEFIELD 3,M,,9294,flat,flat,flat,M
1677,WASSON HIGH SCHOOL,1010,COLORADO SPRINGS 11,H,,9298,down,down,down,H
1678,WAYNE CARLE MIDDLE SCHOOL,1420,JEFFERSON COUNTY R-1,M,,9299,flat,flat,flat,M
1679,WEBER ELEMENTARY SCHOOL,1420,JEFFERSON COUNTY R-1,E,,9328,up,flat,flat,E
1680,WEBBER MIDDLE SCHOOL,1550,POUDRE R-1,M,,9330,flat,up,flat,M
1681,WEBSTER ELEMENTARY SCHOOL,990,WIDEFIELD 3,E,,9334,down,down,down,E
1682,WEST DENVER PREP - HIGHLAND CAMPUS,880,DENVER COUNTY 1,M,,9336,flat,flat,flat,M
1683,WELCHESTER ELEMENTARY SCHOOL,1420,JEFFERSON COUNTY R-1,E,,9342,flat,flat,flat,E
1684,WELD CENTRAL JUNIOR HIGH SCHOOL,3090,KEENESBURG RE-3(J),M,,9347,flat,flat,up,M
1685,WELDON VALLEY ELEMENTARY SCHOOL,2505,WELDON VALLEY RE-20(J),E,,9352,up,flat,up,E
1686,WELDON VALLEY JUNIOR HIGH SCHOOL,2505,WELDON VALLEY RE-20(J),M,,9356,down,down,down,M
1687,WELDON VALLEY HIGH SCHOOL,2505,WELDON VALLEY RE-20(J),H,,9360,flat,down,flat,H
1688,EYESTONE ELEMENTARY SCHOOL,1550,POUDRE R-1,E,,9370,up,up,up,E
1689,WELLINGTON MIDDLE SCHOOL,1550,POUDRE R-1,M,,9374,up,up,up,M
1690,WERNER ELEMENTARY SCHOOL,1550,POUDRE R-1,E,,9380,flat,down,flat,E
1691,WEST DENVER PREP: HARVEY PARK CAMPUS,880,DENVER COUNTY 1,M,,9389,flat,flat,flat,M
1692,WEST DENVER PREP - LAKE CAMPUS,880,DENVER COUNTY 1,M,,9390,flat,flat,flat,M
1693,AURORA WEST COLLEGE PREPARATORY ACADEMY,180,ADAMS-ARAPAHOE 28J,M,,9396,flat,flat,flat,M
1694,WEST INTERGENERATIONAL CENTER,1010,COLORADO SPRINGS 11,M,,9404,down,flat,flat,M
1695,WEST MIDDLE SCHOOL,2000,MESA COUNTY VALLEY 51,M,,9406,flat,flat,flat,M
1696,WEST HIGH SCHOOL,880,DENVER COUNTY 1,H,,9408,flat,flat,flat,H
1697,WESTGATE ELEMENTARY SCHOOL,1420,JEFFERSON COUNTY R-1,E,,9412,flat,up,flat,E
1698,WEST GRAND ELEMENTARY SCHOOL,1340,WEST GRAND 1-JT.,E,,9416,up,up,up,E
1699,WEST GRAND HIGH SCHOOL,1340,WEST GRAND 1-JT.,H,,9420,down,down,down,H
1700,WEST GRAND MIDDLE SCHOOL,1340,WEST GRAND 1-JT.,M,,9422,down,down,down,M
1701,WEST JEFFERSON ELEMENTARY SCHOOL,1420,JEFFERSON COUNTY R-1,E,,9424,flat,flat,up,E
1702,WESTERLY CREEK ELEMENTARY,880,DENVER COUNTY 1,E,,9425,flat,flat,flat,E
1703,WEST RIDGE ELEMENTARY,40,BRIGHTON 27J,E,,9426,up,up,flat,E
1704,WOODROW WILSON CHARTER ACADEMY,1420,JEFFERSON COUNTY R-1,E,,9427,flat,flat,flat,E
1705,WOODROW WILSON CHARTER ACADEMY,1420,JEFFERSON COUNTY R-1,M,,9427,flat,flat,flat,M
1706,WEST JEFFERSON MIDDLE SCHOOL,1420,JEFFERSON COUNTY R-1,M,,9428,flat,flat,flat,M
1707,WEST WOODS ELEMENTARY SCHOOL,1420,JEFFERSON COUNTY R-1,E,,9429,flat,flat,down,E
1708,WESTVIEW MIDDLE SCHOOL,470,ST VRAIN VALLEY RE 1J,M,,9430,flat,flat,flat,M
1709,WESTGATE CHARTER,20,ADAMS 12 FIVE STAR SCHOOLS,E,,9431,down,up,down,E
1710,WESTGATE CHARTER,20,ADAMS 12 FIVE STAR SCHOOLS,M,,9431,flat,up,up,M
1711,DENNISON ELEMENTARY SCHOOL,1420,JEFFERSON COUNTY R-1,E,,9432,flat,flat,flat,E
1712,SCENIC ELEMENTARY SCHOOL,2000,MESA COUNTY VALLEY 51,E,,9434,down,flat,down,E
1713,WESTLAKE MIDDLE SCHOOL,20,ADAMS 12 FIVE STAR SCHOOLS,M,,9444,flat,flat,flat,M
1714,WEST ELEMENTARY SCHOOL,1010,COLORADO SPRINGS 11,E,,9445,flat,up,up,E
1715,WESTMINSTER ELEMENTARY SCHOOL,70,WESTMINSTER 50,E,,9462,down,up,up,E
1716,WESTMINSTER HIGH SCHOOL,70,WESTMINSTER 50,H,,9466,down,flat,down,H
1717,WESTPARK ELEMENTARY SCHOOL,1510,LAKE COUNTY R-1,E,,9486,down,down,down,E
1718,WESTRIDGE ELEMENTARY SCHOOL,1420,JEFFERSON COUNTY R-1,E,,9490,flat,down,flat,E
1719,WESTVIEW ELEMENTARY SCHOOL,20,ADAMS 12 FIVE STAR SCHOOLS,E,,9494,up,flat,flat,E
1720,CASTRO ELEMENTARY SCHOOL,880,DENVER COUNTY 1,E,,9496,down,up,up,E
1721,WHEAT RIDGE HIGH SCHOOL,1420,JEFFERSON COUNTY R-1,H,,9510,flat,flat,up,H
1722,WHEELING ELEMENTARY SCHOOL,180,ADAMS-ARAPAHOE 28J,E,,9514,flat,down,down,E
1723,WHITTIER ELEMENTARY SCHOOL,480,BOULDER VALLEY RE 2,E,,9544,flat,flat,flat,E
1724,WHITTIER K-8 SCHOOL,880,DENVER COUNTY 1,E,,9548,up,flat,up,E
1725,WHITTIER K-8 SCHOOL,880,DENVER COUNTY 1,M,,9548,up,flat,flat,M
1726,WIDEFIELD ELEMENTARY SCHOOL,990,WIDEFIELD 3,E,,9562,down,flat,flat,E
1727,WIDEFIELD HIGH SCHOOL,990,WIDEFIELD 3,H,,9566,down,down,down,H
1728,WIGGINS ELEMENTARY SCHOOL,2515,WIGGINS RE-50(J),E,,9576,up,up,flat,E
1729,WIGGINS HIGH SCHOOL,2515,WIGGINS RE-50(J),H,,9582,down,flat,flat,H
1730,WILDCAT MOUNTAIN ELEMENTARY SCHOOL,900,DOUGLAS COUNTY RE 1,E,,9592,flat,flat,down,E
1731,WILDER ELEMENTARY SCHOOL,140,LITTLETON 6,E,,9600,flat,flat,flat,E
1732,WILDFLOWER ELEMENTARY SCHOOL,980,HARRISON 2,E,,9602,up,up,up,E
1733,WILEY ELEMENTARY SCHOOL,2680,WILEY RE-13 JT,E,,9604,flat,up,up,E
1734,WILEY JUNIOR-SENIOR HIGH SCHOOL,2680,WILEY RE-13 JT,H,,9608,flat,down,down,H
1735,WILEY JUNIOR-SENIOR HIGH SCHOOL,2680,WILEY RE-13 JT,M,,9608,down,flat,down,M
1736,WEIKEL ELEMENTARY SCHOOL,1000,FOUNTAIN 8,E,,9610,flat,flat,flat,E
1737,ROGERS ELEMENTARY SCHOOL,1010,COLORADO SPRINGS 11,E,,9618,flat,down,down,E
1738,WM E BISHOP ELEMENTARY SCHOOL,120,ENGLEWOOD 1,E,,9620,down,up,up,E
1739,WILLIAM (BILL) ROBERTS K-8 SCHOOL,880,DENVER COUNTY 1,E,,9623,flat,up,flat,E
1740,WILLIAM (BILL) ROBERTS K-8 SCHOOL,880,DENVER COUNTY 1,M,,9623,flat,flat,flat,M
1741,WILLOW CREEK ELEMENTARY SCHOOL,130,CHERRY CREEK 5,E,,9624,flat,up,up,E
1742,WILMORE DAVIS ELEMENTARY SCHOOL,1420,JEFFERSON COUNTY R-1,E,,9638,up,up,up,E
1743,WILMOT ELEMENTARY SCHOOL,1420,JEFFERSON COUNTY R-1,E,,9648,flat,flat,flat,E
1744,WILSON ELEMENTARY SCHOOL,1010,COLORADO SPRINGS 11,E,,9660,up,down,down,E
1745,WINDSOR CHARTER ACADEMY,3100,WINDSOR RE-4,E,,9665,flat,down,flat,E
1746,WINDSOR CHARTER ACADEMY,3100,WINDSOR RE-4,M,,9665,down,flat,down,M
1747,WINDSOR MIDDLE SCHOOL,3100,WINDSOR RE-4,M,,9670,flat,flat,flat,M
1748,WINDSOR HIGH SCHOOL,3100,WINDSOR RE-4,H,,9672,flat,down,flat,H
1749,WINGATE ELEMENTARY SCHOOL,2000,MESA COUNTY VALLEY 51,E,,9673,flat,flat,flat,E
1750,WINONA ELEMENTARY SCHOOL,1560,THOMPSON R2-J,E,,9674,flat,flat,flat,E
1751,WITT ELEMENTARY SCHOOL,1420,JEFFERSON COUNTY R-1,E,,9678,up,up,up,E
1752,WOODGLEN ELEMENTARY SCHOOL,20,ADAMS 12 FIVE STAR SCHOOLS,E,,9682,flat,up,up,E
1753,GATEWAY ELEMENTARY SCHOOL,3020,WOODLAND PARK RE-2,E,,9692,flat,flat,flat,E
1754,WOODLAND PARK MIDDLE SCHOOL,3020,WOODLAND PARK RE-2,M,,9694,flat,flat,flat,M
1755,WOODLAND PARK HIGH SCHOOL,3020,WOODLAND PARK RE-2,H,,9696,down,down,flat,H
1756,COLUMBINE ELEMENTARY SCHOOL,3020,WOODLAND PARK RE-2,E,,9698,up,up,up,E
1757,WOODLIN ELEMENTARY SCHOOL,3070,WOODLIN R-104,E,,9700,flat,flat,up,E
1758,WOODMEN HILLS ELEMENTARY SCHOOL,1110,FALCON 49,E,,9706,flat,flat,down,E
1759,WOODMEN-ROBERTS ELEMENTARY SCHOOL,1040,ACADEMY 20,E,,9714,flat,flat,up,E
