,Record_no,district_id,district_name,school_id,school,EMH,EMH_combined,achievement_dir,growth_dir,overall_dir,emh
1290,1382.0,1400.0,LA VETA RE2,4860.0,LA VETA ELEMENTARY SCHOOL,E,E,flat,flat,flat,E
1291,1383.0,1400.0,LA VETA RE2,4864.0,LA VETA JUNIORSENIOR HIGH SCHOOL,M,MH,down,down,flat,M
1292,1384.0,1400.0,LA VETA RE2,4864.0,LA VETA JUNIORSENIOR HIGH SCHOOL,H,MH,down,flat,flat,H
1293,1385.0,1510.0,LAKE COUNTY R1,4904.0,LAKE COUNTY HIGH SCHOOL,H,H,up,down,flat,H
1294,1386.0,1510.0,LAKE COUNTY R1,4901.0,LAKE COUNTY MIDDLE SCHOOL,E,EM,down,down,flat,E
1295,1387.0,1510.0,LAKE COUNTY R1,4901.0,LAKE COUNTY MIDDLE SCHOOL,M,EM,flat,flat,down,M
1296,1388.0,1510.0,LAKE COUNTY R1,9486.0,WESTPARK ELEMENTARY SCHOOL,E,E,down,down,flat,E
1297,1389.0,2660.0,LAMAR RE2,200.0,ALTA VISTA CHARTER SCHOOL,E,E,down,down,down,E
1298,1390.0,2660.0,LAMAR RE2,4960.0,LAMAR HIGH SCHOOL,H,H,up,down,flat,H
1299,1391.0,2660.0,LAMAR RE2,4956.0,LAMAR MIDDLE SCHOOL,M,M,flat,flat,flat,M
1300,1392.0,2660.0,LAMAR RE2,6794.0,PARKVIEW ELEMENTARY SCHOOL,E,E,down,down,flat,E
1301,1393.0,290.0,LAS ANIMAS RE1,1812.0,LAS ANIMAS ELEMENTARY SCHOOL,E,E,flat,down,flat,E
1302,1394.0,290.0,LAS ANIMAS RE1,4990.0,LAS ANIMAS HIGH SCHOOL,H,H,flat,down,flat,H
1303,1395.0,290.0,LAS ANIMAS RE1,4986.0,LAS ANIMAS MIDDLE SCHOOL,M,M,flat,down,flat,M
1304,1396.0,1080.0,LEWISPALMER 38,3539.0,BEAR CREEK ELEMENTARY SCHOOL,E,E,flat,flat,flat,E
1305,1397.0,1080.0,LEWISPALMER 38,5096.0,LEWISPALMER ELEMENTARY SCHOOL,E,E,flat,flat,flat,E
1306,1398.0,1080.0,LEWISPALMER 38,5100.0,LEWISPALMER HIGH SCHOOL,H,H,flat,flat,flat,H
1307,1399.0,1080.0,LEWISPALMER 38,5098.0,LEWISPALMER MIDDLE SCHOOL,M,M,flat,down,down,M
1308,1400.0,1080.0,LEWISPALMER 38,5093.0,MONUMENT CHARTER ACADEMY,E,EM,flat,down,flat,E
1309,1401.0,1080.0,LEWISPALMER 38,5093.0,MONUMENT CHARTER ACADEMY,M,EM,down,down,down,M
1310,1402.0,1080.0,LEWISPALMER 38,6682.0,PALMER LAKE ELEMENTARY SCHOOL,E,E,flat,down,flat,E
1311,1403.0,1080.0,LEWISPALMER 38,6678.0,PALMER RIDGE HIGH SCHOOL,H,H,flat,up,flat,H
1312,1404.0,1080.0,LEWISPALMER 38,7165.0,PRAIRIE WINDS ELEMENTARY SCHOOL,E,E,flat,flat,flat,E
1313,1405.0,1080.0,LEWISPALMER 38,4686.0,RAY E KILMER ELEMENTARY SCHOOL,E,E,flat,down,flat,E
1314,1406.0,3230.0,LIBERTY J4,5119.0,LIBERTY ELEMENTARY SCHOOL,E,E,down,,up,E
1315,1409.0,1790.0,LIMON RE4J,5132.0,LIMON ELEMENTARY SCHOOL,E,E,up,flat,flat,E
1316,1410.0,1790.0,LIMON RE4J,5136.0,LIMON JUNIORSENIOR HIGH SCHOOL,E,EMH,flat,flat,flat,E
1317,1411.0,1790.0,LIMON RE4J,5136.0,LIMON JUNIORSENIOR HIGH SCHOOL,M,EMH,down,down,down,M
1318,1412.0,1790.0,LIMON RE4J,5136.0,LIMON JUNIORSENIOR HIGH SCHOOL,H,EMH,up,up,flat,H
1319,1413.0,140.0,LITTLETON 6,298.0,ARAPAHOE HIGH SCHOOL,H,H,flat,flat,flat,H
1320,1414.0,140.0,LITTLETON 6,1382.0,CENTENNIAL ACADEMY OF FINE ARTS EDUCATION,E,E,up,flat,flat,E
1321,1415.0,140.0,LITTLETON 6,2382.0,EAST ELEMENTARY SCHOOL,E,E,flat,flat,flat,E
1322,1416.0,140.0,LITTLETON 6,2804.0,EUCLID MIDDLE SCHOOL,M,M,flat,flat,flat,M
1323,1417.0,140.0,LITTLETON 6,2926.0,FIELD ELEMENTARY SCHOOL,E,E,flat,flat,flat,E
1324,1418.0,140.0,LITTLETON 6,752.0,FRANKLIN ELEMENTARY SCHOOL,E,E,flat,flat,flat,E
1325,1419.0,140.0,LITTLETON 6,3472.0,GODDARD MIDDLE SCHOOL,M,M,flat,flat,flat,M
1326,1420.0,140.0,LITTLETON 6,3930.0,HERITAGE HIGH SCHOOL,H,H,flat,down,flat,H
1327,1421.0,140.0,LITTLETON 6,3950.0,HIGHLAND ELEMENTARY SCHOOL,E,E,flat,down,flat,E
1328,1422.0,140.0,LITTLETON 6,5572.0,HOPKINS ELEMENTARY SCHOOL,E,E,up,flat,up,E
1329,1423.0,140.0,LITTLETON 6,4447.0,JOHN WESLEY POWELL MIDDLE SCHOOL,M,M,flat,flat,flat,M
1330,1424.0,140.0,LITTLETON 6,5229.0,LITTLETON ACADEMY,E,EM,flat,flat,flat,E
1331,1425.0,140.0,LITTLETON 6,5229.0,LITTLETON ACADEMY,M,EM,flat,down,flat,M
1332,1426.0,140.0,LITTLETON 6,5224.0,LITTLETON HIGH SCHOOL,H,H,flat,flat,flat,H
1333,1427.0,140.0,LITTLETON 6,5233.0,LITTLETON PREP CHARTER SCHOOL,E,EM,flat,flat,flat,E
1334,1428.0,140.0,LITTLETON 6,5233.0,LITTLETON PREP CHARTER SCHOOL,M,EM,flat,flat,flat,M
1335,1429.0,140.0,LITTLETON 6,5236.0,LOIS LENSKI ELEMENTARY SCHOOL,E,E,flat,flat,flat,E
1336,1430.0,140.0,LITTLETON 6,8064.0,MOODY ELEMENTARY SCHOOL,E,E,flat,down,down,E
1337,1431.0,140.0,LITTLETON 6,4316.0,NEWTON MIDDLE SCHOOL,M,M,flat,up,up,M
1338,1432.0,140.0,LITTLETON 6,6814.0,PEABODY ELEMENTARY SCHOOL,E,E,flat,up,up,E
1339,1433.0,140.0,LITTLETON 6,7518.0,RUNYON ELEMENTARY SCHOOL,E,E,flat,flat,flat,E
1340,1434.0,140.0,LITTLETON 6,7606.0,SANDBURG ELEMENTARY SCHOOL,E,E,flat,down,flat,E
1341,1435.0,140.0,LITTLETON 6,5574.0,TWAIN ELEMENTARY SCHOOL,E,E,flat,down,flat,E
1342,1436.0,140.0,LITTLETON 6,9600.0,WILDER ELEMENTARY SCHOOL,E,E,flat,flat,flat,E
1343,1437.0,3060.0,LONE STAR 101,5254.0,LONE STAR ELEMENTARY SCHOOL,E,E,up,,up,E
1344,1440.0,3060.0,LONE STAR 101,5258.0,LONE STAR UNDIVIDED HIGH SCHOOL,H,H,flat,flat,up,H
1345,1441.0,2070.0,MANCOS RE6,5446.0,MANCOS ELEMENTARY SCHOOL,E,E,flat,down,down,E
1346,1442.0,2070.0,MANCOS RE6,5452.0,MANCOS HIGH SCHOOL,H,H,up,up,flat,H
1347,1443.0,2070.0,MANCOS RE6,5450.0,MANCOS MIDDLE SCHOOL,M,M,flat,down,flat,M
1348,1444.0,1030.0,MANITOU SPRINGS 14,5460.0,MANITOU SPRINGS ELEMENTARY SCHOOL,E,E,flat,flat,flat,E
1349,1445.0,1030.0,MANITOU SPRINGS 14,5468.0,MANITOU SPRINGS HIGH SCHOOL,H,H,flat,flat,flat,H
1350,1446.0,1030.0,MANITOU SPRINGS 14,5464.0,MANITOU SPRINGS MIDDLE SCHOOL,M,M,flat,flat,flat,M
1351,1447.0,1030.0,MANITOU SPRINGS 14,9010.0,UTE PASS ELEMENTARY SCHOOL,E,E,flat,down,down,E
1352,1448.0,2535.0,MANZANOLA 3J,5498.0,MANZANOLA ELEMENTARY SCHOOL,E,E,flat,flat,flat,E
1353,1449.0,2535.0,MANZANOLA 3J,5506.0,MANZANOLA JUNIORSENIOR HIGH SCHOOL,M,MH,down,down,down,M
1354,1450.0,2535.0,MANZANOLA 3J,5506.0,MANZANOLA JUNIORSENIOR HIGH SCHOOL,H,MH,up,down,flat,H
1355,1451.0,10.0,MAPLETON 1,504.0, WELBY MONTESSORI SCHOOL,E,E,flat,up,up,E
1356,1452.0,10.0,MAPLETON 1,309.0,ACADEMY HIGH SCHOOL,H,H,down,flat,flat,H
1357,1453.0,10.0,MAPLETON 1,505.0,ACHIEVE ACADEMY,E,EM,down,flat,flat,E
1358,1454.0,10.0,MAPLETON 1,505.0,ACHIEVE ACADEMY,M,EM,flat,flat,flat,M
1359,1455.0,10.0,MAPLETON 1,507.0,ADVENTURE ELEMENTARY,E,E,up,flat,flat,E
1360,1456.0,10.0,MAPLETON 1,509.0,CLAYTON PARTNERSHIP SCHOOL,E,EM,up,flat,flat,E
1361,1457.0,10.0,MAPLETON 1,509.0,CLAYTON PARTNERSHIP SCHOOL,M,EM,up,up,flat,M
1362,1458.0,10.0,MAPLETON 1,1796.0,COLORADO CONNECTIONS ACADEMY,E,EMH,flat,flat,flat,E
1363,1459.0,10.0,MAPLETON 1,1796.0,COLORADO CONNECTIONS ACADEMY,M,EMH,flat,up,flat,M
1364,1460.0,10.0,MAPLETON 1,1796.0,COLORADO CONNECTIONS ACADEMY,H,EMH,flat,flat,flat,H
1365,1461.0,10.0,MAPLETON 1,506.0,EXPLORE ELEMENTARY,E,E,up,down,down,E
1366,1462.0,10.0,MAPLETON 1,263.0,GLOBAL LEADERSHIP ACADEMY,E,EMH,up,down,flat,E
1367,1463.0,10.0,MAPLETON 1,263.0,GLOBAL LEADERSHIP ACADEMY,M,EMH,flat,flat,down,M
1368,1464.0,10.0,MAPLETON 1,263.0,GLOBAL LEADERSHIP ACADEMY,H,EMH,up,up,up,H
1369,1465.0,10.0,MAPLETON 1,212.0,MAPLETON EARLY COLLEGE HIGH SCHOOL,H,H,up,flat,flat,H
1370,1466.0,10.0,MAPLETON 1,187.0,MAPLETON EXPEDITIONARY SCHOOL OF THE ARTS,M,MH,down,down,flat,M
1371,1467.0,10.0,MAPLETON 1,187.0,MAPLETON EXPEDITIONARY SCHOOL OF THE ARTS,H,MH,down,down,flat,H
1372,1468.0,10.0,MAPLETON 1,502.0,MEADOW COMMUNITY SCHOOL,E,EM,up,flat,flat,E
1373,1469.0,10.0,MAPLETON 1,502.0,MEADOW COMMUNITY SCHOOL,M,EM,up,up,up,M
1374,1470.0,10.0,MAPLETON 1,501.0,MONTEREY COMMUNITY SCHOOL,E,EM,flat,flat,flat,E
1375,1471.0,10.0,MAPLETON 1,501.0,MONTEREY COMMUNITY SCHOOL,M,EM,down,flat,up,M
1376,1472.0,10.0,MAPLETON 1,4699.0,THE NEW AMERICA SCHOOL,H,H,flat,flat,flat,H
1377,1473.0,10.0,MAPLETON 1,9036.0,VALLEY VIEW K8,E,EM,flat,flat,flat,E
1378,1474.0,10.0,MAPLETON 1,9036.0,VALLEY VIEW K8,M,EM,flat,flat,up,M
1379,1475.0,10.0,MAPLETON 1,503.0,YORK INTERNATIONAL,E,EMH,down,flat,down,E
1380,1476.0,10.0,MAPLETON 1,503.0,YORK INTERNATIONAL,M,EMH,down,down,down,M
1381,1477.0,10.0,MAPLETON 1,503.0,YORK INTERNATIONAL,H,EMH,flat,up,flat,H
1382,1478.0,310.0,MC CLAVE RE2,5666.0,MC CLAVE ELEMENTARY SCHOOL,E,E,flat,flat,flat,E
1383,1479.0,310.0,MC CLAVE RE2,5670.0,MC CLAVE UNDIVIDED HIGH SCHOOL,M,MH,up,up,up,M
1384,1480.0,310.0,MC CLAVE RE2,5670.0,MC CLAVE UNDIVIDED HIGH SCHOOL,H,MH,down,down,flat,H
1385,1481.0,2710.0,MEEKER RE1,5754.0,BARONE MIDDLE SCHOOL,M,M,flat,flat,flat,M
1386,1482.0,2710.0,MEEKER RE1,5750.0,MEEKER ELEMENTARY SCHOOL,E,E,down,down,down,E
1387,1483.0,2710.0,MEEKER RE1,5762.0,MEEKER HIGH SCHOOL,H,H,down,down,flat,H
1388,1484.0,2000.0,MESA COUNTY VALLEY 51,262.0,APPLETON ELEMENTARY SCHOOL,E,E,flat,flat,flat,E
1389,1485.0,2000.0,MESA COUNTY VALLEY 51,900.0,BOOKCLIFF MIDDLE SCHOOL,M,M,flat,flat,flat,M
1390,1486.0,2000.0,MESA COUNTY VALLEY 51,1046.0,BROADWAY ELEMENTARY SCHOOL,E,E,flat,flat,flat,E
1391,1487.0,2000.0,MESA COUNTY VALLEY 51,1450.0,CENTRAL HIGH SCHOOL,H,H,down,flat,flat,H
1392,1488.0,2000.0,MESA COUNTY VALLEY 51,1520.0,CHATFIELD ELEMENTARY SCHOOL,E,E,up,up,up,E
1393,1489.0,2000.0,MESA COUNTY VALLEY 51,1619.0,CHIPETA ELEMENTARY SCHOOL,E,E,up,up,up,E
1394,1490.0,2000.0,MESA COUNTY VALLEY 51,1686.0,CLIFTON ELEMENTARY SCHOOL,E,E,up,down,down,E
1395,1491.0,2000.0,MESA COUNTY VALLEY 51,2224.0,DOS RIOS ELEMENTARY SCHOOL,E,E,flat,flat,flat,E
1396,1492.0,2000.0,MESA COUNTY VALLEY 51,2297.0,DUAL IMMERSION ACADEMY SCHOOL,E,E,flat,flat,flat,E
1397,1493.0,2000.0,MESA COUNTY VALLEY 51,2392.0,EAST MIDDLE SCHOOL,M,M,flat,flat,flat,M
1398,1494.0,2000.0,MESA COUNTY VALLEY 51,361.0,FRUITA 8/9 SCHOOL,M,M,flat,flat,flat,M
1399,1495.0,2000.0,MESA COUNTY VALLEY 51,3244.0,FRUITA MIDDLE SCHOOL,M,M,up,up,up,M
1400,1496.0,2000.0,MESA COUNTY VALLEY 51,6070.0,FRUITA MONUMENT HIGH SCHOOL,H,H,flat,flat,flat,H
1401,1497.0,2000.0,MESA COUNTY VALLEY 51,3262.0,FRUITVALE ELEMENTARY SCHOOL,E,E,up,up,up,E
1402,1502.0,2000.0,MESA COUNTY VALLEY 51,3570.0,GRAND JUNCTION HIGH SCHOOL,H,H,flat,flat,flat,H
1403,1503.0,2000.0,MESA COUNTY VALLEY 51,3584.0,GRAND MESA MIDDLE SCHOOL,M,M,flat,down,flat,M
1404,1505.0,2000.0,MESA COUNTY VALLEY 51,3604.0,GRANDE RIVER VIRTUAL ACADEMY,M,EMH,flat,flat,flat,M
1405,1506.0,2000.0,MESA COUNTY VALLEY 51,3604.0,GRANDE RIVER VIRTUAL ACADEMY,H,EMH,flat,,flat,H
1406,1507.0,2000.0,MESA COUNTY VALLEY 51,2128.0,INDEPENDENCE ACADEMY,E,EM,flat,down,down,E
1407,1508.0,2000.0,MESA COUNTY VALLEY 51,2128.0,INDEPENDENCE ACADEMY,M,EM,up,flat,up,M
1408,1509.0,2000.0,MESA COUNTY VALLEY 51,5210.0,LINCOLN ORCHARD MESA ELEMENTARY SCHOOL,E,E,flat,up,up,E
1409,1510.0,2000.0,MESA COUNTY VALLEY 51,5244.0,LOMA ELEMENTARY SCHOOL,E,E,flat,up,flat,E
1410,1511.0,2000.0,MESA COUNTY VALLEY 51,5828.0,MESA VALLEY VISION HOME AND COMMUNITY PROGRAM,E,EMH,flat,flat,flat,E
1411,1512.0,2000.0,MESA COUNTY VALLEY 51,5828.0,MESA VALLEY VISION HOME AND COMMUNITY PROGRAM,M,EMH,flat,flat,flat,M
1412,1513.0,2000.0,MESA COUNTY VALLEY 51,5828.0,MESA VALLEY VISION HOME AND COMMUNITY PROGRAM,H,EMH,up,flat,down,H
1413,1514.0,2000.0,MESA COUNTY VALLEY 51,5842.0,MESA VIEW ELEMENTARY SCHOOL,E,E,down,down,flat,E
1414,1515.0,2000.0,MESA COUNTY VALLEY 51,6166.0,MOUNT GARFIELD MIDDLE SCHOOL,M,M,flat,flat,flat,M
1415,1516.0,2000.0,MESA COUNTY VALLEY 51,2724.0,NEW EMERSON SCHOOL AT COLUMBUS,E,E,flat,up,flat,E
1416,1517.0,2000.0,MESA COUNTY VALLEY 51,6264.0,NISLEY ELEMENTARY SCHOOL,E,E,up,up,up,E
1417,1518.0,2000.0,MESA COUNTY VALLEY 51,6554.0,ORCHARD AVENUE ELEMENTARY SCHOOL,E,E,down,up,up,E
1418,1519.0,2000.0,MESA COUNTY VALLEY 51,6562.0,ORCHARD MESA MIDDLE SCHOOL,M,M,flat,flat,flat,M
1419,1520.0,2000.0,MESA COUNTY VALLEY 51,6666.0,PALISADE HIGH SCHOOL,H,H,flat,flat,flat,H
1420,1521.0,2000.0,MESA COUNTY VALLEY 51,363.0,PEAR PARK ELEMENTARY SCHOOL,E,E,flat,up,flat,E
1421,1522.0,2000.0,MESA COUNTY VALLEY 51,7110.0,POMONA ELEMENTARY SCHOOL,E,E,down,up,flat,E
1422,1524.0,2000.0,MESA COUNTY VALLEY 51,7281.0,REDLANDS MIDDLE SCHOOL,M,M,flat,up,up,M
1423,1525.0,2000.0,MESA COUNTY VALLEY 51,362.0,RIM ROCK ELEMENTARY SCHOOL,E,E,flat,flat,flat,E
1424,1526.0,2000.0,MESA COUNTY VALLEY 51,7467.0,ROCKY MOUNTAIN ELEMENTARY SCHOOL,E,E,up,flat,flat,E
1425,1527.0,2000.0,MESA COUNTY VALLEY 51,9434.0,SCENIC ELEMENTARY SCHOOL,E,E,flat,up,flat,E
1426,1528.0,2000.0,MESA COUNTY VALLEY 51,7832.0,SHELLEDY ELEMENTARY SCHOOL,E,E,down,down,down,E
1427,1529.0,2000.0,MESA COUNTY VALLEY 51,8462.0,TAYLOR ELEMENTARY SCHOOL,E,E,flat,down,flat,E
1428,1530.0,2000.0,MESA COUNTY VALLEY 51,8846.0,THUNDER MOUNTAIN ELEMENTARY SCHOOL,E,E,down,up,flat,E
1429,1531.0,2000.0,MESA COUNTY VALLEY 51,8876.0,TOPE ELEMENTARY SCHOOL,E,E,flat,flat,flat,E
1430,1532.0,2000.0,MESA COUNTY VALLEY 51,9406.0,WEST MIDDLE SCHOOL,M,M,flat,flat,flat,M
1431,1533.0,2000.0,MESA COUNTY VALLEY 51,9673.0,WINGATE ELEMENTARY SCHOOL,E,E,flat,flat,flat,E
1432,1534.0,1130.0,MIAMI/YODER 60 JT,5850.0,MIAMI/YODER ELEMENTARY SCHOOL,E,E,up,down,down,E
1433,1535.0,1130.0,MIAMI/YODER 60 JT,5870.0,MIAMIYODER JUNIOR HIGH SCHOOL,M,M,down,down,down,M
1434,1536.0,1130.0,MIAMI/YODER 60 JT,5854.0,MIAMIYODER SENIOR HIGH SCHOOL,H,H,up,up,up,H
1435,1538.0,2800.0,MOFFAT 2,2018.0,CRESTONE CHARTER SCHOOL,M,EMH,down,,down,M
1436,1540.0,2800.0,MOFFAT 2,5954.0,MOFFAT ELEMENTARY SCHOOL,E,E,down,,up,E
1437,1541.0,2800.0,MOFFAT 2,5956.0,MOFFAT MIDDLE SCHOOL,M,M,up,flat,flat,M
1438,1542.0,2800.0,MOFFAT 2,5958.0,MOFFAT SENIOR HIGH SCHOOL,H,H,up,,up,H
1439,1543.0,2020.0,MOFFAT COUNTY RE:NO 1,1938.0,CRAIG MIDDLE SCHOOL,M,M,flat,up,up,M
1440,1544.0,2020.0,MOFFAT COUNTY RE:NO 1,2374.0,EAST ELEMENTARY SCHOOL,E,E,flat,flat,flat,E
1441,1546.0,2020.0,MOFFAT COUNTY RE:NO 1,5962.0,MOFFAT COUNTY HIGH SCHOOL,H,H,flat,flat,flat,H
1442,1547.0,2020.0,MOFFAT COUNTY RE:NO 1,7338.0,RIDGEVIEW ELEMENTARY SCHOOL,E,E,down,up,flat,E
1443,1548.0,2020.0,MOFFAT COUNTY RE:NO 1,1936.0,SANDROCK ELEMENTARY,E,E,up,up,up,E
1444,1549.0,2020.0,MOFFAT COUNTY RE:NO 1,8398.0,SUNSET ELEMENTARY SCHOOL,E,E,flat,flat,down,E
1445,1550.0,2740.0,MONTE VISTA C8,6036.0,BILL METZ ELEMENTARY SCHOOL,E,E,down,down,flat,E
1446,1552.0,2740.0,MONTE VISTA C8,6044.0,MONTE VISTA MIDDLE SCHOOL,M,M,down,down,down,M
1447,1553.0,2740.0,MONTE VISTA C8,6520.0,MONTE VISTA ONLINE ACADEMY,M,MH,up,,up,M
1448,1554.0,2740.0,MONTE VISTA C8,6520.0,MONTE VISTA ONLINE ACADEMY,H,MH,up,up,up,H
1449,1555.0,2740.0,MONTE VISTA C8,6046.0,MONTE VISTA SENIOR HIGH SCHOOL,H,H,up,flat,flat,H
1450,1557.0,2035.0,MONTEZUMACORTEZ RE1,1888.0,CORTEZ MIDDLE SCHOOL,M,M,flat,flat,flat,M
1451,1558.0,2035.0,MONTEZUMACORTEZ RE1,4546.0,KEMPER ELEMENTARY SCHOOL,E,E,up,up,up,E
1452,1559.0,2035.0,MONTEZUMACORTEZ RE1,5090.0,LEWISARRIOLA ELEMENTARY SCHOOL,E,E,flat,down,flat,E
1453,1560.0,2035.0,MONTEZUMACORTEZ RE1,5436.0,MANAUGH ELEMENTARY SCHOOL,E,E,down,flat,flat,E
1454,1561.0,2035.0,MONTEZUMACORTEZ RE1,5836.0,MESA ELEMENTARY SCHOOL,E,E,flat,down,down,E
1455,1562.0,2035.0,MONTEZUMACORTEZ RE1,6026.0,MONTEZUMACORTEZ HIGH SCHOOL,H,H,flat,flat,up,H
1456,1564.0,2035.0,MONTEZUMACORTEZ RE1,8133.0,SOUTHWEST OPEN CHARTER SCHOOL,H,H,up,,flat,H
1457,1565.0,2180.0,MONTROSE COUNTY RE1J,1392.0,CENTENNIAL MIDDLE SCHOOL,M,M,flat,up,up,M
1458,1566.0,2180.0,MONTROSE COUNTY RE1J,6054.0,COLUMBINE MIDDLE SCHOOL,M,M,flat,up,flat,M
1459,1567.0,2180.0,MONTROSE COUNTY RE1J,1915.0,COTTONWOOD ELEMENTARY SCHOOL,E,E,flat,flat,flat,E
1460,1568.0,2180.0,MONTROSE COUNTY RE1J,4458.0,JOHNSON ELEMENTARY SCHOOL,E,E,flat,up,flat,E
1461,1569.0,2180.0,MONTROSE COUNTY RE1J,6058.0,MONTROSE HIGH SCHOOL,H,H,up,up,flat,H
1462,1570.0,2180.0,MONTROSE COUNTY RE1J,6366.0,NORTHSIDE ELEMENTARY SCHOOL,E,E,flat,up,flat,E
1463,1571.0,2180.0,MONTROSE COUNTY RE1J,6466.0,OAK GROVE ELEMENTARY SCHOOL,E,E,flat,flat,flat,E
1464,1572.0,2180.0,MONTROSE COUNTY RE1J,6486.0,OLATHE ELEMENTARY SCHOOL,E,E,flat,flat,up,E
1465,1573.0,2180.0,MONTROSE COUNTY RE1J,6494.0,OLATHE HIGH SCHOOL,H,H,flat,flat,flat,H
1466,1574.0,2180.0,MONTROSE COUNTY RE1J,6490.0,OLATHE MIDDLE SCHOOL,M,M,flat,flat,flat,M
1467,1579.0,2180.0,MONTROSE COUNTY RE1J,7106.0,POMONA ELEMENTARY SCHOOL,E,E,flat,flat,flat,E
1468,1583.0,9030.0,MOUNTAIN BOCES,6134.0,YAMPAH MOUNTAIN SCHOOL,H,H,up,,up,H
1469,1585.0,2790.0,MOUNTAIN VALLEY RE 1,6142.0,MOUNTAIN VALLEY ELEMENTARY SCHOOL,E,E,down,down,down,E
1470,1586.0,2790.0,MOUNTAIN VALLEY RE 1,6144.0,MOUNTAIN VALLEY MIDDLE SCHOOL,M,M,up,,up,M
1471,1588.0,550.0,NORTH CONEJOS RE1J,1378.0,CENTAURI HIGH SCHOOL,H,H,up,up,up,H
1472,1589.0,550.0,NORTH CONEJOS RE1J,1276.0,CENTAURI MIDDLE SCHOOL,M,M,flat,down,flat,M
1473,1590.0,550.0,NORTH CONEJOS RE1J,4836.0,LA JARA ELEMENTARY SCHOOL,E,E,flat,up,up,E
1474,1593.0,550.0,NORTH CONEJOS RE1J,5422.0,MANASSA ELEMENTARY SCHOOL,E,E,flat,up,up,E
1475,1594.0,1410.0,NORTH PARK R1,6358.0,NORTH PARK JUNIORSENIOR HIGH SCHOOL,M,MH,flat,up,flat,M
1476,1595.0,1410.0,NORTH PARK R1,6358.0,NORTH PARK JUNIORSENIOR HIGH SCHOOL,H,MH,flat,,flat,H
1477,1596.0,1410.0,NORTH PARK R1,9198.0,WALDEN ELEMENTARY SCHOOL,E,E,flat,flat,flat,E
1478,1597.0,2840.0,NORWOOD R2J,6418.0,NORWOOD ELEMENTARY SCHOOL,E,E,down,down,flat,E
1479,1598.0,2840.0,NORWOOD R2J,6422.0,NORWOOD HIGH SCHOOL,M,MH,flat,flat,flat,M
1480,1599.0,2840.0,NORWOOD R2J,6422.0,NORWOOD HIGH SCHOOL,H,MH,down,down,flat,H
1481,1600.0,3050.0,OTIS R3,6582.0,OTIS ELEMENTARY SCHOOL,E,E,down,flat,flat,E
1482,1601.0,3050.0,OTIS R3,6586.0,OTIS JUNIORSENIOR HIGH SCHOOL,M,MH,down,flat,flat,M
1483,1602.0,3050.0,OTIS R3,6586.0,OTIS JUNIORSENIOR HIGH SCHOOL,H,MH,down,down,flat,H
1484,1603.0,2580.0,OURAY R1,6596.0,OURAY ELEMENTARY SCHOOL,E,E,flat,flat,flat,E
1485,1604.0,2580.0,OURAY R1,6598.0,OURAY MIDDLE SCHOOL,M,M,up,flat,flat,M
1486,1605.0,2580.0,OURAY R1,6600.0,OURAY SENIOR HIGH SCHOOL,H,H,down,down,flat,H
1487,1606.0,1570.0,PARK (ESTES PARK) R3,2794.0,ESTES PARK HIGH SCHOOL,H,H,down,down,flat,H
1488,1607.0,1570.0,PARK (ESTES PARK) R3,2790.0,ESTES PARK K5 SCHOOL,E,E,flat,down,down,E
1489,1608.0,1570.0,PARK (ESTES PARK) R3,2792.0,ESTES PARK MIDDLE SCHOOL,M,M,flat,down,flat,M
1490,1609.0,2610.0,PARK COUNTY RE2,8114.0,EDITH TETER ELEMENTARY SCHOOL,E,E,flat,flat,flat,E
1491,1612.0,2610.0,PARK COUNTY RE2,4908.0,LAKE GEORGE CHARTER SCHOOL,E,EM,up,,up,E
1492,1614.0,2610.0,PARK COUNTY RE2,7891.0,SILVERHEELS MIDDLE SCHOOL,M,M,flat,up,flat,M
1493,1615.0,2610.0,PARK COUNTY RE2,8118.0,SOUTH PARK HIGH SCHOOL,H,H,up,down,flat,H
1494,1616.0,3148.0,PAWNEE RE12,3672.0,PAWNEE ELEMENTARY SCHOOL,E,E,down,up,flat,E
1495,1618.0,3148.0,PAWNEE RE12,6812.0,PAWNEE JUNIORSENIOR HIGH SCHOOL,H,MH,flat,,flat,H
1496,1619.0,1060.0,PEYTON 23 JT,6898.0,PEYTON ELEMENTARY SCHOOL,E,E,flat,up,flat,E
1497,1620.0,1060.0,PEYTON 23 JT,6902.0,PEYTON JUNIOR/SENIOR HIGH SCHOOL,M,MH,down,flat,flat,M
1498,1621.0,1060.0,PEYTON 23 JT,6902.0,PEYTON JUNIOR/SENIOR HIGH SCHOOL,H,MH,flat,flat,flat,H
1499,1622.0,1440.0,PLAINVIEW RE2,6992.0,PLAINVIEW ELEMENTARY SCHOOL,E,E,down,,down,E
1500,1623.0,1440.0,PLAINVIEW RE2,7009.0,PLAINVIEW JUNIORSENIOR HIGH SCHOOL,M,MH,down,,down,M
1501,1625.0,1870.0,PLATEAU RE5,6834.0,PEETZ ELEMENTARY SCHOOL,E,E,up,up,up,E
1502,1626.0,1870.0,PLATEAU RE5,6838.0,PEETZ JUNIORSENIOR HIGH SCHOOL,M,MH,flat,down,flat,M
1503,1627.0,1870.0,PLATEAU RE5,6838.0,PEETZ JUNIORSENIOR HIGH SCHOOL,H,MH,flat,up,flat,H
