,school,district_id,district_name,EMH,EMH_combined,school_id,achievement_dir,growth_dir,overall_dir,emh
1398,RIFLE MIDDLE SCHOOL,1195.0,GARFIELD RE-2,E,,7356.0,flat,flat,flat,E
1399,RIFLE MIDDLE SCHOOL,1195.0,GARFIELD RE-2,M,,7356.0,flat,flat,flat,M
1400,RIFLE HIGH SCHOOL,1195.0,GARFIELD RE-2,H,,7360.0,flat,flat,flat,H
1401,RISHEL MIDDLE SCHOOL,880.0,DENVER COUNTY 1,M,,7370.0,down,flat,up,M
1402,RIVERSIDE SCHOOL,1195.0,GARFIELD RE-2,E,,7388.0,flat,up,up,E
1403,RIVERSIDE SCHOOL,1195.0,GARFIELD RE-2,M,,7388.0,flat,flat,flat,M
1404,RIVERVIEW ELEMENTARY SCHOOL,1520.0,DURANGO 9-R,E,,7402.0,flat,up,flat,E
1405,ROARING FORK HIGH SCHOOL,1180.0,ROARING FORK RE-1,H,,7422.0,down,flat,flat,H
1406,ROCK CANYON HIGH SCHOOL,900.0,DOUGLAS COUNTY RE 1,H,,7435.0,flat,flat,flat,H
1407,ROCKY FORD JUNIOR/SENIOR HIGH SCHOOL,2530.0,ROCKY FORD R-2,H,,7442.0,down,flat,down,H
1408,ROCKY HEIGHTS MIDDLE SCHOOL,900.0,DOUGLAS COUNTY RE 1,M,,7448.0,flat,flat,down,M
1409,ROCKRIMMON ELEMENTARY SCHOOL,1040.0,ACADEMY 20,E,,7460.0,flat,flat,flat,E
1410,ROCKY MOUNTAIN ACADEMY OF EVERGREEN,1420.0,JEFFERSON COUNTY R-1,E,EM,7462.0,flat,flat,down,E
1411,ROCKY MOUNTAIN ACADEMY OF EVERGREEN,1420.0,JEFFERSON COUNTY R-1,M,EM,7462.0,flat,flat,down,M
1412,ROCKY MOUNTAIN CLASSICAL ACADEMY,1110.0,FALCON 49,E,,7463.0,down,up,flat,E
1413,ROCKY MOUNTAIN CLASSICAL ACADEMY,1110.0,FALCON 49,H,,7463.0,flat,flat,flat,H
1414,ROCKY MOUNTAIN CLASSICAL ACADEMY,1110.0,FALCON 49,M,,7463.0,flat,up,up,M
1415,ROCKY MOUNTAIN ELEMENTARY SCHOOL,470.0,ST VRAIN VALLEY RE 1J,E,,7464.0,flat,flat,flat,E
1416,ROCKY MOUNTAIN ELEMENTARY SCHOOL,2000.0,MESA COUNTY VALLEY 51,E,,7467.0,flat,flat,flat,E
1417,ROCKY MOUNTAIN HIGH SCHOOL,1550.0,POUDRE R-1,H,,7470.0,flat,flat,flat,H
1418,ROLLING HILLS ELEMENTARY SCHOOL,130.0,CHERRY CREEK 5,E,,7476.0,flat,flat,flat,E
1419,RONCALLI MIDDLE SCHOOL,2690.0,PUEBLO CITY 60,M,,7481.0,down,up,up,M
1420,ROOSEVELT EDISON CHARTER SCHOOL,1010.0,COLORADO SPRINGS 11,E,,7482.0,flat,down,down,E
1421,ROONEY RANCH ELEMENTARY SCHOOL,1420.0,JEFFERSON COUNTY R-1,E,,7483.0,flat,flat,flat,E
1422,ROOSEVELT HIGH SCHOOL,3110.0,JOHNSTOWN-MILLIKEN RE-5J,H,,7490.0,up,flat,flat,H
1423,ROSE HILL ELEMENTARY SCHOOL,30.0,ADAMS COUNTY 14,E,,7500.0,down,down,down,E
1424,ROSS MONTESSORI SCHOOL,8001.0,CHARTER SCHOOL INSTITUTE,E,EM,7512.0,up,up,up,E
1425,ROSS MONTESSORI SCHOOL,8001.0,CHARTER SCHOOL INSTITUTE,M,EM,7512.0,up,flat,up,M
1426,RUDY ELEMENTARY SCHOOL,1010.0,COLORADO SPRINGS 11,E,,7513.0,up,flat,flat,E
1427,RUNNING CREEK ELEMENTARY SCHOOL,920.0,ELIZABETH C-1,E,,7517.0,flat,flat,flat,E
1428,RUNYON ELEMENTARY SCHOOL,140.0,LITTLETON 6,E,,7518.0,flat,flat,flat,E
1429,RUSSELL MIDDLE SCHOOL,1010.0,COLORADO SPRINGS 11,M,,7523.0,flat,flat,flat,M
1430,RYAN ELEMENTARY SCHOOL,480.0,BOULDER VALLEY RE 2,E,,7528.0,up,flat,up,E
1431,RYAN ELEMENTARY SCHOOL,1420.0,JEFFERSON COUNTY R-1,E,,7529.0,flat,flat,flat,E
1432,RYE ELEMENTARY SCHOOL,2700.0,PUEBLO COUNTY 70,E,,7530.0,flat,flat,down,E
1433,CRAVER MIDDLE SCHOOL,2700.0,PUEBLO COUNTY 70,M,,7532.0,flat,down,down,M
1434,RYE HIGH SCHOOL,2700.0,PUEBLO COUNTY 70,H,,7534.0,up,flat,flat,H
1435,SABIN WORLD SCHOOL,880.0,DENVER COUNTY 1,E,,7554.0,up,up,up,E
1436,SABIN MIDDLE SCHOOL,1010.0,COLORADO SPRINGS 11,M,,7556.0,flat,flat,down,M
1437,SABLE ELEMENTARY SCHOOL,180.0,ADAMS-ARAPAHOE 28J,E,,7558.0,down,flat,flat,E
1438,SAGEBRUSH ELEMENTARY SCHOOL,130.0,CHERRY CREEK 5,E,,7559.0,down,flat,down,E
1439,SADDLE RANCH ELEMENTARY SCHOOL,900.0,DOUGLAS COUNTY RE 1,E,,7562.0,flat,flat,flat,E
1440,SALIDA HIGH SCHOOL,500.0,SALIDA R-32,H,,7568.0,flat,flat,flat,H
1441,SAMUELS ELEMENTARY SCHOOL,880.0,DENVER COUNTY 1,E,,7578.0,down,flat,down,E
1442,SANBORN ELEMENTARY SCHOOL,470.0,ST VRAIN VALLEY RE 1J,E,,7584.0,up,flat,up,E
1443,CENTENNIAL ELEMENTARY SCHOOL,640.0,CENTENNIAL R-1,E,,7588.0,up,flat,flat,E
1444,SANCHEZ ELEMENTARY SCHOOL,480.0,BOULDER VALLEY RE 2,E,,7592.0,down,down,down,E
1445,SANDBURG ELEMENTARY SCHOOL,140.0,LITTLETON 6,E,,7606.0,up,flat,flat,E
1446,SAND CREEK ELEMENTARY SCHOOL,900.0,DOUGLAS COUNTY RE 1,E,,7610.0,flat,flat,flat,E
1447,SAND CREEK ELEMENTARY SCHOOL,980.0,HARRISON 2,E,,7611.0,up,flat,down,E
1448,SANFORD ELEMENTARY SCHOOL,560.0,SANFORD 6J,E,,7612.0,flat,flat,down,E
1449,SAND CREEK HIGH SCHOOL,1110.0,FALCON 49,H,,7613.0,flat,flat,flat,H
1450,SANFORD JUNIOR/SENIOR HIGH SCHOOL,560.0,SANFORD 6J,H,MH,7616.0,up,flat,flat,H
1451,SANFORD JUNIOR/SENIOR HIGH SCHOOL,560.0,SANFORD 6J,M,MH,7616.0,down,flat,flat,M
1452,SANGRE DE CRISTO ELEMENTARY SCHOOL,110.0,SANGRE DE CRISTO RE-22J,E,,7626.0,down,flat,down,E
1453,SANGRE DE CRISTO UNDIVIDED HIGH SCHOOL,110.0,SANGRE DE CRISTO RE-22J,H,,7630.0,flat,flat,flat,H
1454,SANGRE DE CRISTO UNDIVIDED HIGH SCHOOL,110.0,SANGRE DE CRISTO RE-22J,M,,7630.0,up,flat,flat,M
1455,SARAH MILNER ELEMENTARY SCHOOL,1560.0,THOMPSON R-2J,E,,7640.0,flat,up,up,E
1456,STANSBERRY ELEMENTARY SCHOOL,1560.0,THOMPSON R-2J,E,,7650.0,down,down,down,E
1457,SARGENT ELEMENTARY SCHOOL,2750.0,SARGENT RE-33J,E,,7660.0,flat,flat,flat,E
1458,SARGENT SENIOR HIGH SCHOOL,2750.0,SARGENT RE-33J,H,,7664.0,down,flat,down,H
1459,SARGENT JUNIOR HIGH SCHOOL,2750.0,SARGENT RE-33J,M,,7668.0,up,flat,flat,M
1460,CHARLES M. SCHENCK (CMS) COMMUNITY SCHOOL,880.0,DENVER COUNTY 1,E,,7694.0,up,flat,down,E
1461,SCHMITT ELEMENTARY SCHOOL,880.0,DENVER COUNTY 1,E,,7698.0,down,flat,down,E
1462,SCOTT ELEMENTARY SCHOOL,3120.0,GREELEY 6,E,,7700.0,flat,up,flat,E
1463,COLLEGIATE ACADEMY OF COLORADO,1420.0,JEFFERSON COUNTY R-1,E,EMH,7701.0,flat,down,down,E
1464,COLLEGIATE ACADEMY OF COLORADO,1420.0,JEFFERSON COUNTY R-1,H,EMH,7701.0,down,down,down,H
1465,COLLEGIATE ACADEMY OF COLORADO,1420.0,JEFFERSON COUNTY R-1,M,EMH,7701.0,flat,flat,down,M
1466,SCOTT ELEMENTARY SCHOOL,1010.0,COLORADO SPRINGS 11,E,,7705.0,flat,flat,flat,E
1467,SECREST ELEMENTARY SCHOOL,1420.0,JEFFERSON COUNTY R-1,E,,7708.0,flat,flat,flat,E
1468,SECOND CREEK ELEMENTARY SCHOOL,40.0,BRIGHTON 27J,E,,7714.0,up,flat,flat,E
1469,SEDALIA ELEMENTARY SCHOOL,900.0,DOUGLAS COUNTY RE 1,E,,7718.0,down,flat,down,E
1470,HI PLAINS UNDIVIDED HIGH SCHOOL,1460.0,HI-PLAINS R-23,H,MH,7746.0,down,,up,H
1471,HI PLAINS UNDIVIDED HIGH SCHOOL,1460.0,HI-PLAINS R-23,M,MH,7746.0,down,,up,M
1472,KEATING CONTINUING EDUCATION,2690.0,PUEBLO CITY 60,H,,7748.0,down,down,down,H
1473,SEMPER ELEMENTARY SCHOOL,1420.0,JEFFERSON COUNTY R-1,E,,7753.0,up,flat,flat,E
1474,SEVERANCE MIDDLE SCHOOL,3100.0,WINDSOR RE-4,M,,7755.0,flat,flat,flat,M
1475,SEVENTH STREET ELEMENTARY SCHOOL,890.0,DOLORES COUNTY RE NO.2,E,,7764.0,down,down,down,E
1476,SHAFFER ELEMENTARY SCHOOL,1420.0,JEFFERSON COUNTY R-1,E,,7780.0,flat,flat,flat,E
1477,SILVER CREEK HIGH SCHOOL,470.0,ST VRAIN VALLEY RE 1J,H,,7789.0,flat,flat,flat,H
1478,SHANNER ELEMENTARY SCHOOL,2670.0,HOLLY RE-3,E,,7794.0,down,flat,flat,E
1479,SILVER CREEK ELEMENTARY,20.0,ADAMS 12 FIVE STAR SCHOOLS,E,,7795.0,flat,flat,up,E
1480,FLYNN ELEMENTARY SCHOOL,70.0,WESTMINSTER 50,E,,7810.0,down,down,down,E
1481,SHAW HEIGHTS MIDDLE SCHOOL,70.0,WESTMINSTER 50,M,,7812.0,down,down,down,M
1482,SHAWSHEEN ELEMENTARY SCHOOL,3120.0,GREELEY 6,E,,7814.0,up,flat,down,E
1483,SHELLEDY ELEMENTARY SCHOOL,2000.0,MESA COUNTY VALLEY 51,E,,7832.0,up,up,up,E
1484,SHELTON ELEMENTARY SCHOOL,1420.0,JEFFERSON COUNTY R-1,E,,7833.0,up,up,up,E
1485,SHEPARDSON ELEMENTARY SCHOOL,1550.0,POUDRE R-1,E,,7834.0,flat,down,flat,E
1486,SHERIDAN MIDDLE SCHOOL,123.0,SHERIDAN 2,M,,7837.0,flat,flat,flat,M
1487,SHERIDAN HIGH SCHOOL,123.0,SHERIDAN 2,H,,7842.0,up,flat,up,H
1488,SHERRELWOOD ELEMENTARY SCHOOL,70.0,WESTMINSTER 50,E,,7860.0,down,down,flat,E
1489,SIDE CREEK ELEMENTARY SCHOOL,180.0,ADAMS-ARAPAHOE 28J,E,,7865.0,flat,flat,flat,E
1490,SIERRA ELEMENTARY SCHOOL,1420.0,JEFFERSON COUNTY R-1,E,,7870.0,flat,up,up,E
1491,SIERRA GRANDE ELEMENTARY SCHOOL,740.0,SIERRA GRANDE R-30,E,,7876.0,flat,down,down,E
1492,SIERRA GRANDE MIDDLE SCHOOL,740.0,SIERRA GRANDE R-30,M,,7878.0,down,flat,up,M
1493,SOUTHERN COLORADO EARLY COLLEGE,2700.0,PUEBLO COUNTY 70,H,,7879.0,flat,flat,flat,H
1494,SIERRA GRANDE SENIOR HIGH SCHOOL,740.0,SIERRA GRANDE R-30,H,,7880.0,down,flat,flat,H
1495,SIERRA HIGH SCHOOL,980.0,HARRISON 2,H,,7882.0,down,flat,down,H
1496,SIERRA VISTA ELEMENTARY SCHOOL,2700.0,PUEBLO COUNTY 70,E,,7886.0,flat,flat,down,E
1497,CACTUS VALLEY ELEMENTARY SCHOOL,1195.0,GARFIELD RE-2,E,,7890.0,flat,down,down,E
1498,SILVERHEELS MIDDLE SCHOOL,2610.0,PARK COUNTY RE-2,M,,7891.0,up,flat,flat,M
1499,SIMLA ELEMENTARY SCHOOL,940.0,BIG SANDY 100J,E,,7914.0,flat,down,down,E
1500,SIMLA JUNIOR HIGH SCHOOL,940.0,BIG SANDY 100J,M,,7918.0,down,flat,down,M
1501,SIMLA HIGH SCHOOL,940.0,BIG SANDY 100J,H,,7922.0,down,flat,flat,H
1502,SINGING HILLS ELEMENTARY SCHOOL,920.0,ELIZABETH C-1,E,,7925.0,flat,flat,flat,E
1503,SIXTH AVENUE ELEMENTARY SCHOOL,180.0,ADAMS-ARAPAHOE 28J,E,,7932.0,up,flat,down,E
1504,SKINNER MIDDLE SCHOOL,880.0,DENVER COUNTY 1,M,,7942.0,up,flat,up,M
1505,SKYLINE ELEMENTARY SCHOOL,1140.0,CANON CITY RE-1,E,,7950.0,flat,up,up,E
1506,SKYLINE VISTA ELEMENTARY SCHOOL,70.0,WESTMINSTER 50,E,,7952.0,down,down,down,E
1507,SKYLINE HIGH SCHOOL,470.0,ST VRAIN VALLEY RE 1J,H,,7954.0,down,flat,flat,H
1508,SKYVIEW ELEMENTARY SCHOOL,3100.0,WINDSOR RE-4,E,,7958.0,flat,flat,down,E
1509,SKYVIEW MIDDLE SCHOOL,1110.0,FALCON 49,M,,7960.0,flat,flat,flat,M
1510,SLATER ELEMENTARY SCHOOL,1420.0,JEFFERSON COUNTY R-1,E,,7962.0,flat,up,up,E
1511,SLAVENS K-8 SCHOOL,880.0,DENVER COUNTY 1,E,EM,7972.0,up,flat,flat,E
1512,SLAVENS K-8 SCHOOL,880.0,DENVER COUNTY 1,M,EM,7972.0,flat,flat,flat,M
1513,SMILEY MIDDLE SCHOOL,880.0,DENVER COUNTY 1,M,,7992.0,flat,up,up,M
1514,ESCALANTE MIDDLE SCHOOL,1520.0,DURANGO 9-R,M,,7994.0,up,flat,flat,M
1515,SMITH ELEMENTARY SCHOOL,880.0,DENVER COUNTY 1,E,,8006.0,up,up,up,E
1516,SPRINGS RANCH ELEMENTARY SCHOOL,1110.0,FALCON 49,E,,8010.0,flat,flat,flat,E
1517,SMOKY HILL HIGH SCHOOL,130.0,CHERRY CREEK 5,H,,8020.0,flat,flat,flat,H
1518,SOMERLID ELEMENTARY SCHOOL,2690.0,PUEBLO CITY 60,E,,8030.0,down,flat,down,E
1519,JOHN W THIMMIG ELEMENTARY SCHOOL,40.0,BRIGHTON 27J,E,,8032.0,up,up,up,E
1520,SOARING EAGLES ELEMENTARY SCHOOL,980.0,HARRISON 2,E,,8034.0,up,flat,flat,E
1521,SOPRIS ELEMENTARY SCHOOL,1180.0,ROARING FORK RE-1,E,,8038.0,up,flat,up,E
1522,SOROCO MIDDLE SCHOOL,2780.0,SOUTH ROUTT RE 3,M,,8048.0,down,flat,flat,M
1523,SOROCO HIGH SCHOOL,2780.0,SOUTH ROUTT RE 3,H,,8050.0,up,flat,down,H
1524,HENRY WORLD SCHOOL GRADES 6-8,880.0,DENVER COUNTY 1,M,,8054.0,flat,flat,flat,M
1525,SOUTH ELEMENTARY SCHOOL,40.0,BRIGHTON 27J,E,,8060.0,down,flat,flat,E
1526,MOODY ELEMENTARY SCHOOL,140.0,LITTLETON 6,E,,8064.0,up,up,up,E
1527,SOUTH MIDDLE SCHOOL,180.0,ADAMS-ARAPAHOE 28J,M,,8078.0,up,flat,up,M
1528,SOUTH HIGH SCHOOL,2690.0,PUEBLO CITY 60,H,,8082.0,up,up,up,H
1529,WEST DENVER PREP:  FEDERAL CAMPUS,880.0,DENVER COUNTY 1,M,,8085.0,up,flat,flat,M
1530,SOUTH HIGH SCHOOL,880.0,DENVER COUNTY 1,H,,8086.0,flat,flat,flat,H
1531,DEANE ELEMENTARY SCHOOL,1420.0,JEFFERSON COUNTY R-1,E,,8090.0,flat,flat,down,E
1532,SOUTH LAKEWOOD ELEMENTARY SCHOOL,1420.0,JEFFERSON COUNTY R-1,E,,8102.0,flat,flat,down,E
1533,SOARING HAWK ELEMENTARY SCHOOL,900.0,DOUGLAS COUNTY RE 1,E,,8106.0,flat,flat,flat,E
1534,SOUTH MESA ELEMENTARY SCHOOL,2700.0,PUEBLO COUNTY 70,E,,8110.0,flat,flat,down,E
1535,EDITH TETER ELEMENTARY SCHOOL,2610.0,PARK COUNTY RE-2,E,,8114.0,flat,flat,flat,E
1536,SOUTH PARK ELEMENTARY SCHOOL,2690.0,PUEBLO CITY 60,E,,8116.0,down,down,down,E
1537,SOUTH PARK HIGH SCHOOL,2610.0,PARK COUNTY RE-2,H,,8118.0,flat,flat,down,H
1538,SOUTH ROUTT ELEMENTARY SCHOOL,2780.0,SOUTH ROUTT RE 3,E,,8120.0,down,flat,flat,E
1539,VENETUCCI ELEMENTARY SCHOOL,990.0,WIDEFIELD 3,E,,8122.0,flat,down,down,E
1540,SOUTH STREET ELEMENTARY SCHOOL,900.0,DOUGLAS COUNTY RE 1,E,,8126.0,down,down,down,E
1541,SOUTHEAST ELEMENTARY SCHOOL,40.0,BRIGHTON 27J,E,,8130.0,flat,flat,down,E
1542,SOUTHWEST EARLY COLLEGE CHARTER SCHOOL,880.0,DENVER COUNTY 1,H,,8132.0,flat,up,flat,H
1543,SOUTHERN HILLS MIDDLE SCHOOL,480.0,BOULDER VALLEY RE 2,M,,8135.0,flat,flat,flat,M
1544,SOUTHMOOR ELEMENTARY SCHOOL,880.0,DENVER COUNTY 1,E,,8138.0,flat,flat,flat,E
1545,SPANGLER ELEMENTARY SCHOOL,470.0,ST VRAIN VALLEY RE 1J,E,,8140.0,flat,flat,flat,E
1546,SPANN ELEMENTARY SCHOOL,2690.0,PUEBLO CITY 60,E,,8143.0,down,up,flat,E
1547,SPRINGFIELD ELEMENTARY SCHOOL,250.0,SPRINGFIELD RE-4,E,,8160.0,down,down,flat,E
1548,SPRINGFIELD JUNIOR HIGH SCHOOL,250.0,SPRINGFIELD RE-4,M,,8164.0,down,down,down,M
1549,SPRINGFIELD HIGH SCHOOL,250.0,SPRINGFIELD RE-4,H,,8168.0,down,flat,flat,H
1550,SPROUL JUNIOR HIGH SCHOOL,990.0,WIDEFIELD 3,M,,8178.0,down,flat,down,M
1551,SODA CREEK ELEMENTARY SCHOOL,2770.0,STEAMBOAT SPRINGS RE-2,E,,8208.0,flat,flat,flat,E
1552,STANDLEY LAKE HIGH SCHOOL,1420.0,JEFFERSON COUNTY R-1,H,,8209.0,flat,flat,flat,H
1553,STEAMBOAT SPRINGS MIDDLE SCHOOL,2770.0,STEAMBOAT SPRINGS RE-2,M,,8210.0,flat,flat,flat,M
1554,STEAMBOAT SPRINGS HIGH SCHOOL,2770.0,STEAMBOAT SPRINGS RE-2,H,,8212.0,flat,flat,flat,H
1555,STECK ELEMENTARY SCHOOL,880.0,DENVER COUNTY 1,E,,8222.0,flat,flat,flat,E
1556,STELLAR ELEMENTARY SCHOOL,20.0,ADAMS 12 FIVE STAR SCHOOLS,E,,8225.0,flat,flat,down,E
1557,STEDMAN ELEMENTARY SCHOOL,880.0,DENVER COUNTY 1,E,,8232.0,up,flat,flat,E
1558,STEELE ELEMENTARY SCHOOL,880.0,DENVER COUNTY 1,E,,8242.0,up,flat,flat,E
1559,STEELE ELEMENTARY SCHOOL,1010.0,COLORADO SPRINGS 11,E,,8246.0,flat,flat,down,E
1560,STEIN ELEMENTARY SCHOOL,1420.0,JEFFERSON COUNTY R-1,E,,8248.0,flat,flat,flat,E
1561,STERLING MIDDLE SCHOOL,1828.0,VALLEY RE-1,M,,8256.0,flat,flat,down,M
1562,STERLING HIGH SCHOOL,1828.0,VALLEY RE-1,H,,8260.0,flat,flat,flat,H
1563,STETSON ELEMENTARY SCHOOL,1110.0,FALCON 49,E,,8266.0,flat,flat,down,E
1564,STEVENS ELEMENTARY SCHOOL,1420.0,JEFFERSON COUNTY R-1,E,,8272.0,flat,flat,up,E
1565,GRAND VALLEY MIDDLE SCHOOL,1220.0,GARFIELD 16,M,,8274.0,up,flat,flat,M
1566,STOBER ELEMENTARY SCHOOL,1420.0,JEFFERSON COUNTY R-1,E,,8276.0,flat,flat,flat,E
1567,STONY CREEK ELEMENTARY SCHOOL,1420.0,JEFFERSON COUNTY R-1,E,,8280.0,flat,flat,flat,E
1568,STOTT ELEMENTARY SCHOOL,1420.0,JEFFERSON COUNTY R-1,E,,8300.0,flat,up,up,E
1569,STRASBURG ELEMENTARY SCHOOL,60.0,STRASBURG 31J,E,,8328.0,up,up,up,E
1570,HEMPHILL MIDDLE SCHOOL,60.0,STRASBURG 31J,M,,8332.0,up,up,up,M
1571,STRASBURG HIGH SCHOOL,60.0,STRASBURG 31J,H,,8334.0,flat,flat,up,H
1572,STRATMOOR HILLS ELEMENTARY SCHOOL,980.0,HARRISON 2,E,,8337.0,flat,flat,down,E
1573,STRATTON ELEMENTARY SCHOOL,1480.0,STRATTON R-4,E,,8342.0,down,up,up,E
1574,STRATTON ELEMENTARY SCHOOL,1010.0,COLORADO SPRINGS 11,E,,8346.0,down,flat,flat,E
1575,STRATTON MEADOWS ELEMENTARY SCHOOL,980.0,HARRISON 2,E,,8350.0,up,flat,down,E
1576,STRATTON MIDDLE SCHOOL,1480.0,STRATTON R-4,M,,8351.0,down,flat,down,M
1577,STRATTON SENIOR HIGH SCHOOL,1480.0,STRATTON R-4,H,,8354.0,down,up,down,H
1578,WILLIAM SMITH HIGH SCHOOL,180.0,ADAMS-ARAPAHOE 28J,H,,8356.0,flat,flat,flat,H
1579,STRAWBERRY PARK ELEMENTARY SCHOOL,2770.0,STEAMBOAT SPRINGS RE-2,E,,8358.0,flat,flat,down,E
1580,SPACE TECHNOLOGY AND ARTS ACADEMY (STAR ACADEMY),1010.0,COLORADO SPRINGS 11,E,EM,8359.0,down,flat,down,E
1581,SPACE TECHNOLOGY AND ARTS ACADEMY (STAR ACADEMY),1010.0,COLORADO SPRINGS 11,M,EM,8359.0,up,flat,down,M
1582,STUKEY ELEMENTARY SCHOOL,20.0,ADAMS 12 FIVE STAR SCHOOLS,E,,8361.0,flat,flat,flat,E
1583,DILLON VALLEY ELEMENTARY SCHOOL,3000.0,SUMMIT RE-1,E,,8370.0,down,down,down,E
1584,BRECKENRIDGE ELEMENTARY SCHOOL,3000.0,SUMMIT RE-1,E,,8372.0,flat,flat,up,E
1585,FRISCO ELEMENTARY SCHOOL,3000.0,SUMMIT RE-1,E,,8374.0,flat,flat,flat,E
1586,SILVERTHORNE ELEMENTARY SCHOOL,3000.0,SUMMIT RE-1,E,,8376.0,flat,flat,up,E
1587,SUMMIT MIDDLE SCHOOL,3000.0,SUMMIT RE-1,M,,8377.0,up,flat,flat,M
1588,SUMMIT HIGH SCHOOL,3000.0,SUMMIT RE-1,H,,8378.0,down,flat,flat,H
1589,SUMMIT ELEMENTARY SCHOOL,3020.0,WOODLAND PARK RE-2,E,,8379.0,flat,down,down,E
1590,SUMMIT ELEMENTARY SCHOOL,130.0,CHERRY CREEK 5,E,,8380.0,up,up,up,E
1591,SUMMIT RIDGE MIDDLE SCHOOL,1420.0,JEFFERSON COUNTY R-1,M,,8381.0,flat,flat,flat,M
1592,SUMMIT VIEW ELEMENTARY SCHOOL,900.0,DOUGLAS COUNTY RE 1,E,,8382.0,flat,up,up,E
1593,SUMMIT COVE ELEMENTARY SCHOOL,3000.0,SUMMIT RE-1,E,,8385.0,flat,down,flat,E
1594,SUMMIT MIDDLE CHARTER SCHOOL,480.0,BOULDER VALLEY RE 2,M,,8387.0,flat,flat,flat,M
1595,SUNNYSIDE ELEMENTARY SCHOOL,1520.0,DURANGO 9-R,E,,8388.0,flat,flat,down,E
1596,SUNRISE ELEMENTARY SCHOOL,990.0,WIDEFIELD 3,E,,8392.0,flat,flat,flat,E
1597,SUNRISE ELEMENTARY SCHOOL,130.0,CHERRY CREEK 5,E,,8394.0,flat,flat,flat,E
1598,SUNSET ELEMENTARY SCHOOL,2020.0,MOFFAT COUNTY RE:NO 1,E,,8398.0,flat,flat,down,E
1599,SUNSET PARK ELEMENTARY SCHOOL,2690.0,PUEBLO CITY 60,E,,8402.0,flat,flat,flat,E
1600,SUNSET RIDGE ELEMENTARY SCHOOL,70.0,WESTMINSTER 50,E,,8406.0,down,flat,down,E
1601,SUPERIOR ELEMENTARY SCHOOL,480.0,BOULDER VALLEY RE 2,E,,8418.0,flat,flat,flat,E
1602,SURFACE CREEK VISION SCHOOL,870.0,DELTA COUNTY 50(J),E,EMH,8419.0,down,,down,E
1603,SURFACE CREEK VISION SCHOOL,870.0,DELTA COUNTY 50(J),H,EMH,8419.0,flat,flat,down,H
1604,SURFACE CREEK VISION SCHOOL,870.0,DELTA COUNTY 50(J),M,EMH,8419.0,down,flat,down,M
1605,SWALLOWS CHARTER ACADEMY,2700.0,PUEBLO COUNTY 70,E,,8420.0,down,flat,down,E
1606,SWALLOWS CHARTER ACADEMY,2700.0,PUEBLO COUNTY 70,M,,8420.0,down,flat,down,M
1607,SWANSEA ELEMENTARY SCHOOL,880.0,DENVER COUNTY 1,E,,8422.0,up,flat,flat,E
1608,SWANSON ELEMENTARY SCHOOL,1420.0,JEFFERSON COUNTY R-1,E,,8432.0,up,flat,flat,E
1609,SWINK ELEMENTARY SCHOOL,2570.0,SWINK 33,E,,8452.0,flat,up,up,E
1610,SWINK JUNIOR-SENIOR HIGH SCHOOL,2570.0,SWINK 33,H,,8456.0,up,up,flat,H
1611,SWINK JUNIOR-SENIOR HIGH SCHOOL,2570.0,SWINK 33,M,,8456.0,down,flat,down,M
1612,JACK SWIGERT AEROSPACE ACADEMY,1010.0,COLORADO SPRINGS 11,M,,8457.0,flat,flat,flat,M
1613,TAVELLI ELEMENTARY SCHOOL,1550.0,POUDRE R-1,E,,8460.0,flat,flat,flat,E
1614,TAYLOR ELEMENTARY SCHOOL,2000.0,MESA COUNTY VALLEY 51,E,,8462.0,flat,flat,flat,E
1615,TAYLOR ELEMENTARY SCHOOL,1010.0,COLORADO SPRINGS 11,E,,8466.0,flat,flat,flat,E
1616,TELLER ELEMENTARY SCHOOL,880.0,DENVER COUNTY 1,E,,8776.0,flat,down,down,E
1617,TELLURIDE ELEMENTARY SCHOOL,2830.0,TELLURIDE R-1,E,,8786.0,flat,up,flat,E
1618,TELLURIDE MIDDLE SCHOOL,2830.0,TELLURIDE R-1,M,,8790.0,flat,flat,flat,M
1619,VISTA RIDGE HIGH SCHOOL,1110.0,FALCON 49,H,,8791.0,flat,flat,flat,H
1620,TELLURIDE HIGH SCHOOL,2830.0,TELLURIDE R-1,H,,8794.0,flat,up,up,H
1621,TENNYSON KNOLLS ELEMENTARY SCHOOL,70.0,WESTMINSTER 50,E,,8798.0,down,flat,up,E
1622,THE CONNECT CHARTER SCHOOL,2700.0,PUEBLO COUNTY 70,M,,8810.0,flat,flat,down,M
1623,THE DA VINCI ACADEMY SCHOOL,1040.0,ACADEMY 20,E,,8813.0,flat,up,up,E
1624,TURNBERRY ELEMENTARY,40.0,BRIGHTON 27J,E,,8820.0,down,flat,down,E
1625,THOMAS JEFFERSON HIGH SCHOOL,880.0,DENVER COUNTY 1,H,,8822.0,up,up,up,H
1626,THOMPSON VALLEY HIGH SCHOOL,1560.0,THOMPSON R-2J,H,,8824.0,up,up,flat,H
1627,THOMAS MACLAREN STATE CHARTER SCHOOL,8001.0,CHARTER SCHOOL INSTITUTE,M,,8825.0,flat,flat,flat,M
1628,THOMSON ELEMENTARY SCHOOL,1420.0,JEFFERSON COUNTY R-1,E,,8834.0,flat,flat,flat,E
1629,THORNTON ELEMENTARY SCHOOL,20.0,ADAMS 12 FIVE STAR SCHOOLS,E,,8842.0,flat,up,flat,E
