district_id,school_id,eng_yn,math_yn,read_yn,sci_yn,year,pct_remediation,est_child_poverty,est_total_child,est_total_pop,child_pov_ratio,child_adult_ratio,county,instruction_total,support_total,community_total,other_total,sum_total,instruction_per_pupil,support_per_pupil,community_per_pupil,other_per_pupil,sum_per_pupil,achievement_dir,growth_dir,overall_dir,school_grade,rank,read_achievement,math_achievement,write_achievement,science_achievement,overall_weighted_growth,read_growth,math_growth,write_growth,graduation_rate,total,pct_amind,pct_asian,pct_black,pct_hisp,pct_white,pct_pi,pct_2ormore,pct_fr,district_name,school
140,298,1.0,1.0,1.0,0.0,2012,0.22,1555,15648,95630,0.0993737218813906,0.16363065983477987,ARAPAHOE,86794549,52998671,3930,13772282,153569434,5832,3561,0,925,10319,0.0,0.0,0.0,12,8,12,12,12,12,9,9,9,9,94.,2152,0.005111524,0.025557621,0.007899628,0.079925651,0.850836431,0.000929368,0.029739777,0.0674,LITTLETON 6,ARAPAHOE HIGH SCHOOL
140,3930,1.0,1.0,1.0,0.0,2012,0.26,1555,15648,95630,0.0993737218813906,0.16363065983477987,ARAPAHOE,86794549,52998671,3930,13772282,153569434,5832,3561,0,925,10319,0.0,-1.0,0.0,11,33,9,12,10,11,7,6,9,6,90.,1691,0.005322295,0.021880544,0.011235955,0.108811354,0.817267889,0.001182732,0.034299231,0.1283,LITTLETON 6,HERITAGE HIGH SCHOOL
140,5224,1.0,0.0,1.0,0.0,2012,0.34,1555,15648,95630,0.0993737218813906,0.16363065983477987,ARAPAHOE,86794549,52998671,3930,13772282,153569434,5832,3561,0,925,10319,0.0,0.0,0.0,6,159,7,9,8,7,7,7,7,6,82.,1460,0.007534247,0.032876712,0.017123288,0.199315068,0.706164384,0.002739726,0.034246575,0.2555,LITTLETON 6,LITTLETON HIGH SCHOOL
180,1458,0.0,0.0,0.0,0.0,2012,0.74,10828,40356,214870,0.26831202299534146,0.18781588867687438,ARAPAHOE,200674335,147642301,1326773,37766625,387410034,5409,3980,36,1018,10443,0.0,0.0,0.0,1,318,1,3,1,1,6,5,6,6,43.,2235,0.006711409,0.07606264,0.159284116,0.668456376,0.061744966,0.005816555,0.021923937,0.7092,ADAMS ARAPAHOE 28J,AURORA CENTRAL HIGH SCHOOL
180,3354,0.0,0.0,0.0,0.0,2012,0.61,10828,40356,214870,0.26831202299534146,0.18781588867687438,ARAPAHOE,200674335,147642301,1326773,37766625,387410034,5409,3980,36,1018,10443,0.0,1.0,1.0,2,308,3,3,3,3,7,7,6,9,56.,1665,0.007207207,0.036036036,0.253453453,0.449249249,0.207807808,0.005405405,0.040840841,0.5736,ADAMS ARAPAHOE 28J,GATEWAY HIGH SCHOOL
180,4024,0.0,0.0,0.0,0.0,2012,0.61,10828,40356,214870,0.26831202299534146,0.18781588867687438,ARAPAHOE,200674335,147642301,1326773,37766625,387410034,5409,3980,36,1018,10443,0.0,0.0,0.0,3,288,3,6,3,5,6,7,6,6,58.,2054,0.003894839,0.045277507,0.157254138,0.615384615,0.142648491,0.008276534,0.027263875,0.6873999999999999,ADAMS ARAPAHOE 28J,HINKLEY HIGH SCHOOL
180,7250,1.0,0.0,0.0,0.0,2012,0.52,10828,40356,214870,0.26831202299534146,0.18781588867687438,ARAPAHOE,200674335,147642301,1326773,37766625,387410034,5409,3980,36,1018,10443,1.0,1.0,0.0,5,247,5,6,6,6,8,9,6,8,68.,2197,0.007737824,0.058716431,0.221665908,0.304506145,0.35685025,0.004096495,0.046426946,0.42060000000000003,ADAMS ARAPAHOE 28J,RANGEVIEW HIGH SCHOOL
220,6658,1.0,0.0,0.0,0.0,2012,0.52,402,1645,11512,0.24437689969604864,0.14289437109103545,ARCHULETA,7121917,7397365,0,1064617,15583900,4913,5103,0,734,10750,-1.0,-1.0,-1.0,6,171,6,7,6,6,6,4,9,5,87.,457,0.013129103,0.002188184,0.021881838,0.212253829,0.748358862,0.0,0.002188184,0.39390000000000003,ARCHULETA COUNTY 50 JT,PAGOSA SPRINGS HIGH SCHOOL
470,2761,1.0,0.0,0.0,0.0,2012,0.35,3612,30090,157808,0.12003988035892323,0.19067474399269999,BOULDER,132480552,103551201,937482,40781310,277750545,4869,3806,34,1499,10208,1.0,1.0,0.0,6,159,8,9,7,9,5,5,5,5,91.,756,0.006613757,0.034391534,0.005291005,0.134920635,0.808201058,0.001322751,0.009259259,0.1349,ST VRAIN VALLEY RE 1J,ERIE HIGH SCHOOL
470,3196,0.0,0.0,0.0,0.0,2012,0.48,3612,30090,157808,0.12003988035892323,0.19067474399269999,BOULDER,132480552,103551201,937482,40781310,277750545,4869,3806,34,1499,10208,0.0,0.0,0.0,5,247,6,6,6,6,5,6,5,6,81.,834,0.003597122,0.026378897,0.005995204,0.274580336,0.68705036,0.001199041,0.001199041,0.3165,ST VRAIN VALLEY RE 1J,FREDERICK SENIOR HIGH SCHOOL
470,5282,1.0,0.0,0.0,0.0,2012,0.29,3612,30090,157808,0.12003988035892323,0.19067474399269999,BOULDER,132480552,103551201,937482,40781310,277750545,4869,3806,34,1499,10208,1.0,1.0,1.0,7,144,7,7,6,7,7,8,7,7,88.,1201,0.011656953,0.018318068,0.009991674,0.288925895,0.655287261,0.003330558,0.012489592,0.35719999999999996,ST VRAIN VALLEY RE 1J,LONGMONT HIGH SCHOOL
470,5368,1.0,1.0,1.0,0.0,2012,0.19,3612,30090,157808,0.12003988035892323,0.19067474399269999,BOULDER,132480552,103551201,937482,40781310,277750545,4869,3806,34,1499,10208,-1.0,-1.0,0.0,13,5,10,12,12,11,10,9,10,9,94.,440,0.002272727,0.025,0.002272727,0.077272727,0.884090909,0.0,0.009090909,0.1568,ST VRAIN VALLEY RE 1J,LYONS MIDDLE/SENIOR HIGH SCHOOL
470,6276,1.0,1.0,1.0,0.0,2012,0.22,3612,30090,157808,0.12003988035892323,0.19067474399269999,BOULDER,132480552,103551201,937482,40781310,277750545,4869,3806,34,1499,10208,0.0,1.0,0.0,9,98,9,11,11,9,6,9,6,6,93.,1295,0.002316602,0.061003861,0.007722008,0.193822394,0.718918919,0.006177606,0.01003861,0.1629,ST VRAIN VALLEY RE 1J,NIWOT HIGH SCHOOL
470,7789,1.0,0.0,0.0,0.0,2012,0.27,3612,30090,157808,0.12003988035892323,0.19067474399269999,BOULDER,132480552,103551201,937482,40781310,277750545,4869,3806,34,1499,10208,0.0,1.0,0.0,9,86,9,9,9,10,6,7,4,7,90.,1036,0.007722008,0.031853282,0.014478764,0.152509653,0.77992278,0.000965251,0.012548263,0.1766,ST VRAIN VALLEY RE 1J,SILVER CREEK HIGH SCHOOL
470,7954,1.0,0.0,0.0,0.0,2012,0.47,3612,30090,157808,0.12003988035892323,0.19067474399269999,BOULDER,132480552,103551201,937482,40781310,277750545,4869,3806,34,1499,10208,0.0,0.0,0.0,5,260,5,6,5,5,5,6,4,5,83.,1234,0.008103728,0.035656402,0.015397083,0.501620746,0.436790924,0.001620746,0.000810373,0.4506,ST VRAIN VALLEY RE 1J,SKYLINE HIGH SCHOOL
480,924,1.0,1.0,1.0,0.0,2012,0.2,2622,30456,219992,0.08609141055949567,0.1384413978690134,BOULDER,183564738,136261197,4805604,30376709,355008248,6432,4775,168,1064,12440,0.0,0.0,0.0,9,53,9,12,10,8,7,5,9,6,90.,1795,0.001671309,0.051253482,0.013927577,0.162116992,0.734818942,0.0,0.036211699,0.17379999999999998,BOULDER VALLEY RE 2,BOULDER HIGH SCHOOL
480,1070,1.0,1.0,1.0,0.0,2012,0.29,2622,30456,219992,0.08609141055949567,0.1384413978690134,BOULDER,183564738,136261197,4805604,30376709,355008248,6432,4775,168,1064,12440,0.0,0.0,0.0,9,77,7,9,7,9,6,3,7,6,94.,1337,0.005983545,0.043380703,0.007479432,0.110695587,0.797307405,0.000747943,0.034405385,0.1331,BOULDER VALLEY RE 2,BROOMFIELD HIGH SCHOOL
480,1380,1.0,0.0,0.0,0.0,2012,0.3,2622,30456,219992,0.08609141055949567,0.1384413978690134,BOULDER,183564738,136261197,4805604,30376709,355008248,6432,4775,168,1064,12440,0.0,0.0,0.0,6,159,6,7,6,6,7,5,9,6,83.,1017,0.007866273,0.032448378,0.006882989,0.286135693,0.628318584,0.0,0.038348083,0.3127,BOULDER VALLEY RE 2,CENTAURUS HIGH SCHOOL
480,2892,1.0,1.0,1.0,1.0,2012,0.1,2622,30456,219992,0.08609141055949567,0.1384413978690134,BOULDER,183564738,136261197,4805604,30376709,355008248,6432,4775,168,1064,12440,0.0,0.0,0.0,10,46,12,13,12,11,6,4,6,3,94.,2073,0.004823927,0.104196816,0.005788712,0.074288471,0.767969127,0.0,0.042932947,0.0728,BOULDER VALLEY RE 2,FAIRVIEW HIGH SCHOOL
480,5999,1.0,1.0,1.0,0.0,2012,0.22,2622,30456,219992,0.08609141055949567,0.1384413978690134,BOULDER,183564738,136261197,4805604,30376709,355008248,6432,4775,168,1064,12440,0.0,-1.0,0.0,9,86,9,12,10,9,6,4,7,6,96.,1522,0.001971091,0.051248357,0.009198423,0.078186597,0.809461235,0.00131406,0.048620237,0.0565,BOULDER VALLEY RE 2,MONARCH HIGH SCHOOL
480,6816,1.0,1.0,1.0,1.0,2012,0.23,2622,30456,219992,0.08609141055949567,0.1384413978690134,BOULDER,183564738,136261197,4805604,30376709,355008248,6432,4775,168,1064,12440,0.0,0.0,0.0,12,15,12,11,11,13,9,7,12,6,99.,1446,0.002766252,0.102351314,0.007607192,0.089903181,0.751728907,0.002074689,0.043568465,0.07400000000000001,BOULDER VALLEY RE 2,PEAK TO PEAK CHARTER SCHOOL
490,1130,1.0,0.0,1.0,0.0,2012,0.37,204,959,8825,0.2127215849843587,0.1086685552407932,CHAFFEE,5682589,4002157,0,3095071,12779817,6158,4337,0,3354,13849,0.0,1.0,0.0,12,12,8,7,9,9,12,12,12,12,94.,294,0.006802721,0.003401361,0.010204082,0.119047619,0.843537415,0.0,0.017006803,0.3333,BUENA VISTA R 31,BUENA VISTA HIGH SCHOOL
500,7568,1.0,0.0,0.0,0.0,2012,0.3,203,1159,9467,0.17515099223468508,0.12242526671596071,CHAFFEE,7329927,4340042,0,2302801,13972770,6749,3996,0,2120,12865,1.0,1.0,1.0,12,26,9,9,9,6,11,12,10,9,97.,283,0.007067138,0.007067138,0.0,0.113074205,0.844522968,0.007067138,0.021201413,0.3958,SALIDA R 32,SALIDA HIGH SCHOOL
550,1378,1.0,0.0,0.0,0.0,2012,0.68,326,1003,4636,0.325024925224327,0.21635030198446936,CONEJOS,5721444,3634156,0,0,9355600,5507,3498,0,0,9004,1.0,1.0,1.0,11,29,7,9,7,9,10,11,9,9,97.,266,0.0,0.007518797,0.0,0.545112782,0.417293233,0.0,0.030075188,0.7105,NORTH CONEJOS RE 1J,CENTAURI HIGH SCHOOL
870,1372,1.0,0.0,0.0,0.0,2012,0.37,1035,4921,30808,0.21032310505994717,0.15973123863931446,DELTA,27715991,13374636,0,4153773,45244399,5505,2656,0,825,8986,1.0,-1.0,0.0,10,46,9,7,9,9,9,9,9,9,91.,259,0.011583012,0.003861004,0.0,0.104247104,0.857142857,0.0,0.023166023,0.37450000000000006,DELTA COUNTY 50J,CEDAREDGE HIGH SCHOOL
870,2164,0.0,0.0,0.0,0.0,2012,0.43,1035,4921,30808,0.21032310505994717,0.15973123863931446,DELTA,27715991,13374636,0,4153773,45244399,5505,2656,0,825,8986,0.0,-1.0,0.0,6,159,6,6,6,5,6,9,3,6,91.,646,0.018575851,0.009287926,0.007739938,0.315789474,0.640866873,0.0,0.007739938,0.5015,DELTA COUNTY 50J,DELTA HIGH SCHOOL
870,4128,1.0,0.0,0.0,0.0,2012,0.35,1035,4921,30808,0.21032310505994717,0.15973123863931446,DELTA,27715991,13374636,0,4153773,45244399,5505,2656,0,825,8986,0.0,-1.0,0.0,9,68,7,6,9,7,7,9,3,11,94.,239,0.0041841,0.012552301,0.0,0.138075314,0.820083682,0.008368201,0.016736402,0.4142,DELTA COUNTY 50J,HOTCHKISS HIGH SCHOOL
870,6708,1.0,0.0,1.0,0.0,2012,0.21,1035,4921,30808,0.21032310505994717,0.15973123863931446,DELTA,27715991,13374636,0,4153773,45244399,5505,2656,0,825,8986,0.0,-1.0,0.0,9,98,9,7,9,9,8,9,6,9,90.,258,0.007751938,0.007751938,0.0,0.104651163,0.860465116,0.0,0.019379845,0.2636,DELTA COUNTY 50J,PAONIA HIGH SCHOOL
880,10,0.0,0.0,0.0,0.0,2012,0.78,26358,90920,634265,0.28990321161460625,0.14334702372036925,DENVER,474517651,382873858,26598350,758392218,1642382077,6143,4956,344,9817,21260,1.0,0.0,1.0,5,270,1,3,1,1,7,8,6,7,64.,1903,0.007356805,0.02679979,0.009984235,0.913294798,0.037834997,0.001050972,0.003678403,0.9296,DENVER COUNTY 1,ABRAHAM LINCOLN HIGH SCHOOL
880,2184,1.0,0.0,1.0,0.0,2012,0.34,26358,90920,634265,0.28990321161460625,0.14334702372036925,DENVER,474517651,382873858,26598350,758392218,1642382077,6143,4956,344,9817,21260,0.0,-1.0,0.0,12,12,12,10,12,12,9,9,8,9,96.,1051,0.00190295,0.047573739,0.078972407,0.154138915,0.643196955,0.000951475,0.073263559,0.1446,DENVER COUNTY 1,DENVER SCHOOL OF THE ARTS
880,2185,1.0,1.0,1.0,0.0,2012,0.11,26358,90920,634265,0.28990321161460625,0.14334702372036925,DENVER,474517651,382873858,26598350,758392218,1642382077,6143,4956,344,9817,21260,1.0,-1.0,0.0,13,1,12,13,9,12,12,11,13,9,80.,927,0.004314995,0.026968716,0.226537217,0.355987055,0.322545847,0.0,0.06364617,0.4326,DENVER COUNTY 1,DENVER SCHOOL OF SCIENCE AND TECHNOLOGY
880,2398,1.0,0.0,1.0,0.0,2012,0.49,26358,90920,634265,0.28990321161460625,0.14334702372036925,DENVER,474517651,382873858,26598350,758392218,1642382077,6143,4956,344,9817,21260,0.0,0.0,0.0,6,182,8,9,9,9,7,7,6,7,88.,2313,0.006917423,0.023346304,0.263726762,0.217034155,0.436662343,0.001729356,0.050583658,0.35450000000000004,DENVER COUNTY 1,EAST HIGH SCHOOL
880,3378,1.0,0.0,0.0,0.0,2012,0.51,26358,90920,634265,0.28990321161460625,0.14334702372036925,DENVER,474517651,382873858,26598350,758392218,1642382077,6143,4956,344,9817,21260,1.0,0.0,0.0,5,200,5,7,5,6,6,7,5,9,82.,1510,0.004635762,0.043046358,0.362251656,0.28807947,0.247682119,0.002649007,0.051655629,0.5444,DENVER COUNTY 1,GEORGE WASHINGTON HIGH SCHOOL
880,4444,1.0,0.0,0.0,0.0,2012,0.58,26358,90920,634265,0.28990321161460625,0.14334702372036925,DENVER,474517651,382873858,26598350,758392218,1642382077,6143,4956,344,9817,21260,0.0,-1.0,0.0,5,270,4,5,4,3,6,8,6,6,71.,1197,0.012531328,0.077694236,0.023391813,0.69005848,0.177944862,0.002506266,0.015873016,0.6892,DENVER COUNTY 1,JOHN F KENNEDY HIGH SCHOOL
880,5605,0.0,0.0,0.0,0.0,2012,0.58,26358,90920,634265,0.28990321161460625,0.14334702372036925,DENVER,474517651,382873858,26598350,758392218,1642382077,6143,4956,344,9817,21260,-1.0,0.0,0.0,9,77,5,5,3,4,9,10,9,9,90.,1217,0.001643385,0.041084634,0.238290879,0.651602301,0.032046015,0.004930156,0.030402629,0.8718,DENVER COUNTY 1,MARTIN LUTHER KING MIDDLE COLLEGE
880,5995,0.0,0.0,0.0,0.0,2012,0.8,26358,90920,634265,0.28990321161460625,0.14334702372036925,DENVER,474517651,382873858,26598350,758392218,1642382077,6143,4956,344,9817,21260,-1.0,-1.0,-1.0,1,319,1,1,1,1,6,6,6,5,54.,1228,0.004885993,0.015472313,0.238599349,0.685667752,0.030944625,0.004071661,0.020358306,0.8567,DENVER COUNTY 1,MONTBELLO HIGH SCHOOL
880,6314,0.0,0.0,0.0,0.0,2012,0.73,26358,90920,634265,0.28990321161460625,0.14334702372036925,DENVER,474517651,382873858,26598350,758392218,1642382077,6143,4956,344,9817,21260,1.0,1.0,1.0,3,293,3,1,3,3,8,6,6,10,65.,937,0.013874066,0.008537887,0.037353255,0.865528282,0.06189968,0.001067236,0.011739594,0.8431000000000001,DENVER COUNTY 1,NORTH HIGH SCHOOL
880,8086,0.0,0.0,0.0,0.0,2012,0.67,26358,90920,634265,0.28990321161460625,0.14334702372036925,DENVER,474517651,382873858,26598350,758392218,1642382077,6143,4956,344,9817,21260,1.0,0.0,0.0,5,264,1,3,2,2,7,8,7,9,59.,1313,0.004569688,0.175932978,0.239908606,0.323686215,0.230769231,0.000761615,0.024371668,0.735,DENVER COUNTY 1,SOUTH HIGH SCHOOL
880,8822,1.0,0.0,0.0,0.0,2012,0.51,26358,90920,634265,0.28990321161460625,0.14334702372036925,DENVER,474517651,382873858,26598350,758392218,1642382077,6143,4956,344,9817,21260,0.0,-1.0,0.0,5,247,6,6,6,6,6,6,6,6,78.,1048,0.010496183,0.026717557,0.241412214,0.291984733,0.372137405,0.002862595,0.054389313,0.5353,DENVER COUNTY 1,THOMAS JEFFERSON HIGH SCHOOL
880,9408,0.0,0.0,0.0,0.0,2012,0.9,26358,90920,634265,0.28990321161460625,0.14334702372036925,DENVER,474517651,382873858,26598350,758392218,1642382077,6143,4956,344,9817,21260,1.0,0.0,0.0,1,315,1,1,1,2,6,9,3,6,53.,700,0.014285714,0.002857143,0.055714286,0.872857143,0.044285714,0.0,0.01,0.8729,DENVER COUNTY 1,WEST HIGH SCHOOL
900,1367,1.0,0.0,0.0,0.0,2012,0.31,2564,67455,300504,0.03801052553554221,0.22447288555227218,DOUGLAS,332239033,218736354,356831,123325079,674657297,5429,3574,6,2015,11024,0.0,1.0,0.0,9,86,9,9,9,7,6,7,6,7,88.,1664,0.004807692,0.016826923,0.007211538,0.141225962,0.796875,0.002403846,0.030649038,0.1118,DOUGLAS COUNTY RE 1,CASTLE VIEW HIGH SCHOOL
900,1503,1.0,0.0,0.0,0.0,2012,0.23,2564,67455,300504,0.03801052553554221,0.22447288555227218,DOUGLAS,332239033,218736354,356831,123325079,674657297,5429,3574,6,2015,11024,0.0,-1.0,0.0,9,98,7,9,9,7,6,5,6,6,92.,2054,0.007302824,0.027263875,0.012658228,0.143135346,0.772638754,0.00097371,0.036027264,0.0901,DOUGLAS COUNTY RE 1,CHAPARRAL HIGH SCHOOL
900,2230,1.0,0.0,1.0,0.0,2012,0.26,2564,67455,300504,0.03801052553554221,0.22447288555227218,DOUGLAS,332239033,218736354,356831,123325079,674657297,5429,3574,6,2015,11024,0.0,0.0,0.0,8,113,9,9,9,9,6,6,6,6,90.,1807,0.004427227,0.037631433,0.006087438,0.135583841,0.773104593,0.002767017,0.04039845,0.1101,DOUGLAS COUNTY RE 1,DOUGLAS COUNTY HIGH SCHOOL
900,3980,1.0,1.0,1.0,0.0,2012,0.24,2564,67455,300504,0.03801052553554221,0.22447288555227218,DOUGLAS,332239033,218736354,356831,123325079,674657297,5429,3574,6,2015,11024,0.0,0.0,0.0,12,22,10,10,11,7,9,9,6,9,90.,1700,0.005294118,0.056470588,0.028823529,0.126470588,0.737647059,0.000588235,0.044705882,0.0906,DOUGLAS COUNTY RE 1,HIGHLANDS RANCH HIGH SCHOOL
900,6165,1.0,1.0,1.0,0.0,2012,0.15,2564,67455,300504,0.03801052553554221,0.22447288555227218,DOUGLAS,332239033,218736354,356831,123325079,674657297,5429,3574,6,2015,11024,0.0,0.0,0.0,11,29,12,12,12,10,6,7,6,7,94.,2032,0.003937008,0.038385827,0.009350394,0.106299213,0.80265748,0.000492126,0.038877953,0.061500000000000006,DOUGLAS COUNTY RE 1,MOUNTAIN VISTA HIGH SCHOOL
900,7118,1.0,0.0,1.0,0.0,2012,0.17,2564,67455,300504,0.03801052553554221,0.22447288555227218,DOUGLAS,332239033,218736354,356831,123325079,674657297,5429,3574,6,2015,11024,0.0,1.0,0.0,9,53,9,10,9,9,8,9,6,7,90.,1166,0.007718696,0.015437393,0.013722127,0.095197256,0.829331046,0.001715266,0.036878216,0.084,DOUGLAS COUNTY RE 1,PONDEROSA HIGH SCHOOL
900,7435,1.0,1.0,1.0,0.0,2012,0.16,2564,67455,300504,0.03801052553554221,0.22447288555227218,DOUGLAS,332239033,218736354,356831,123325079,674657297,5429,3574,6,2015,11024,0.0,0.0,0.0,11,33,12,11,12,12,6,6,6,6,94.,1713,0.004086398,0.058377116,0.013426737,0.067133684,0.823701109,0.001167542,0.032107414,0.0245,DOUGLAS COUNTY RE 1,ROCK CANYON HIGH SCHOOL
900,8847,1.0,1.0,1.0,0.0,2012,0.23,2564,67455,300504,0.03801052553554221,0.22447288555227218,DOUGLAS,332239033,218736354,356831,123325079,674657297,5429,3574,6,2015,11024,0.0,0.0,0.0,10,37,10,10,10,10,6,7,6,7,92.,1854,0.005393743,0.043149946,0.009169364,0.121359223,0.791262136,0.001618123,0.028047465,0.0642,DOUGLAS COUNTY RE 1,THUNDERRIDGE HIGH SCHOOL
910,604,0.0,0.0,0.0,0.0,2012,0.3,1016,7390,43783,0.13748308525033828,0.16878697211246374,EAGLE,36048955,31334039,201271,136524894,204109159,5952,5174,33,22542,33700,0.0,1.0,1.0,6,159,6,6,6,6,7,9,5,9,80.,744,0.01344086,0.005376344,0.004032258,0.47311828,0.487903226,0.004032258,0.012096774,0.35350000000000004,EAGLE COUNTY RE 50,BATTLE MOUNTAIN HIGH SCHOOL
910,2350,1.0,0.0,0.0,0.0,2012,0.33,1016,7390,43783,0.13748308525033828,0.16878697211246374,EAGLE,36048955,31334039,201271,136524894,204109159,5952,5174,33,22542,33700,0.0,0.0,0.0,6,188,8,8,7,7,3,6,3,1,93.,700,0.008571429,0.007142857,0.002857143,0.454285714,0.518571429,0.0,0.008571429,0.3371,EAGLE COUNTY RE 50,EAGLE VALLEY HIGH SCHOOL
920,2608,1.0,0.0,1.0,0.0,2012,0.4,225,2726,14432,0.08253851797505503,0.18888580931263857,ELBERT,11072379,10051895,230447,2239742,23594463,4390,3986,91,888,9355,0.0,0.0,0.0,9,77,9,9,10,9,6,5,7,8,90.,721,0.015256588,0.0110957,0.006934813,0.098474341,0.85852982,0.0,0.009708738,0.1373,ELIZABETH C 1,ELIZABETH HIGH SCHOOL
980,3806,1.0,0.0,0.0,0.0,2012,0.75,4352,12547,74853,0.34685582210887067,0.1676218722028509,EL PASO,50841612,49179271,116458,8811435,108948776,4890,4730,11,848,10479,1.0,1.0,0.0,6,159,6,6,6,5,10,12,6,11,80.,856,0.014018692,0.064252336,0.174065421,0.418224299,0.327102804,0.0,0.002336449,0.7033,HARRISON 2,HARRISON HIGH SCHOOL
980,4378,1.0,1.0,1.0,0.0,2012,0.07,4352,12547,74853,0.34685582210887067,0.1676218722028509,EL PASO,50841612,49179271,116458,8811435,108948776,4890,4730,11,848,10479,0.0,0.0,0.0,9,61,10,9,10,9,6,6,6,6,88.,422,0.016587678,0.063981043,0.137440758,0.241706161,0.537914692,0.0,0.002369668,0.3318,HARRISON 2,JAMES IRWIN CHARTER HIGH SCHOOL
980,7882,0.0,0.0,0.0,0.0,2012,0.68,4352,12547,74853,0.34685582210887067,0.1676218722028509,EL PASO,50841612,49179271,116458,8811435,108948776,4890,4730,11,848,10479,1.0,0.0,0.0,5,260,5,5,6,4,5,5,5,6,79.,861,0.015098722,0.048780488,0.358885017,0.361207898,0.206736353,0.004645761,0.004645761,0.6492,HARRISON 2,SIERRA HIGH SCHOOL
990,5841,0.0,0.0,0.0,0.0,2012,0.55,1658,9674,47611,0.1713872234856316,0.20318833882926216,EL PASO,40031148,29427340,1240763,6504028,77203279,4620,3396,143,751,8910,0.0,0.0,0.0,5,264,6,6,6,6,3,3,4,3,84.,1281,0.015612802,0.007025761,0.12568306,0.213114754,0.572209212,0.010928962,0.055425449,0.37549999999999994,WIDEFIELD 3,MESA RIDGE HIGH SCHOOL
990,9566,0.0,0.0,0.0,0.0,2012,0.42,1658,9674,47611,0.1713872234856316,0.20318833882926216,EL PASO,40031148,29427340,1240763,6504028,77203279,4620,3396,143,751,8910,-1.0,0.0,0.0,5,260,5,6,5,6,3,6,1,3,85.,1262,0.009508716,0.021394612,0.118066561,0.240095087,0.547543582,0.011093502,0.05229794,0.33039999999999997,WIDEFIELD 3,WIDEFIELD HIGH SCHOOL
1000,3110,1.0,0.0,0.0,0.0,2012,0.57,2026,7615,32855,0.266053841103086,0.23177598539035155,EL PASO,40037752,27591929,150507,1989820,69770008,5468,3768,21,272,9528,1.0,1.0,0.0,7,124,6,6,6,6,6,7,5,9,92.,1645,0.009118541,0.023100304,0.174468085,0.221276596,0.488145897,0.004255319,0.079635258,0.3568,FOUNTAIN 8,FOUNTAIN-FORT CARSON HIGH SCHOOL
1010,1870,1.0,0.0,0.0,0.0,2012,0.24,7847,35220,235485,0.22279954571266325,0.1495636664755717,EL PASO,151377046,130288126,947038,116584430,399196639,5403,4650,34,4161,14248,0.0,0.0,0.0,6,193,7,9,7,7,4,6,3,5,78.,1416,0.008474576,0.017655367,0.040254237,0.210451977,0.642655367,0.003531073,0.076977401,0.3644,COLORADO SPRINGS 11,CORONADO HIGH SCHOOL
1010,2202,1.0,0.0,0.0,0.0,2012,0.34,7847,35220,235485,0.22279954571266325,0.1495636664755717,EL PASO,151377046,130288126,947038,116584430,399196639,5403,4650,34,4161,14248,0.0,1.0,1.0,7,124,7,8,7,7,6,6,7,6,77.,2172,0.006906077,0.022099448,0.055248619,0.217771639,0.608195212,0.003683241,0.086095764,0.3223,COLORADO SPRINGS 11,DOHERTY HIGH SCHOOL
1010,5948,0.0,0.0,0.0,0.0,2012,0.55,7847,35220,235485,0.22279954571266325,0.1495636664755717,EL PASO,151377046,130288126,947038,116584430,399196639,5403,4650,34,4161,14248,-1.0,0.0,0.0,5,270,3,3,3,5,6,5,6,6,72.,1037,0.011571842,0.019286403,0.118611379,0.396335583,0.397299904,0.003857281,0.053037608,0.6075,COLORADO SPRINGS 11,MITCHELL HIGH SCHOOL
1010,6680,1.0,0.0,0.0,0.0,2012,0.25,7847,35220,235485,0.22279954571266325,0.1495636664755717,EL PASO,151377046,130288126,947038,116584430,399196639,5403,4650,34,4161,14248,0.0,1.0,0.0,7,136,7,9,7,7,9,7,10,6,74.,2024,0.013833992,0.020750988,0.054841897,0.25444664,0.585474308,0.000988142,0.069664032,0.4042,COLORADO SPRINGS 11,PALMER HIGH SCHOOL
1010,9298,0.0,0.0,0.0,0.0,2012,0.56,7847,35220,235485,0.22279954571266325,0.1495636664755717,EL PASO,151377046,130288126,947038,116584430,399196639,5403,4650,34,4161,14248,-1.0,0.0,-1.0,2,293,2,4,3,3,2,1,2,2,65.,996,0.015060241,0.030120482,0.120481928,0.330321285,0.423694779,0.003012048,0.077309237,0.6145,COLORADO SPRINGS 11,WASSON HIGH SCHOOL
1020,1590,1.0,1.0,1.0,0.0,2012,0.16,279,3751,22117,0.0743801652892562,0.16959804675136772,EL PASO,23437482,14072607,87198,4495438,42092724,5350,3213,20,1026,9609,0.0,0.0,0.0,12,19,12,12,12,10,9,8,9,6,94.,1325,0.006792453,0.046792453,0.02490566,0.126037736,0.769811321,0.005283019,0.020377358,0.0906,CHEYENNE MOUNTAIN 12,CHEYENNE MOUNTAIN HIGH SCHOOL
1030,5468,1.0,0.0,1.0,0.0,2012,0.24,221,1157,8524,0.19101123595505617,0.13573439699671516,EL PASO,7767247,5429369,9075,777200,13982891,5433,3798,6,544,9780,0.0,0.0,0.0,7,144,7,6,7,7,5,5,6,6,90.,520,0.007692308,0.007692308,0.005769231,0.090384615,0.844230769,0.0,0.044230769,0.2,MANITOU SPRINGS 14,MANITOU SPRINGS HIGH SCHOOL
