school,district_id,district_name,emh,emh_combined,school_id,achievement_dir,growth_dir,overall_dir,year
UNION COLONY PREPARATORY SCHOOL,3120,GREELEY 6,H,False,8965,0.0,0.0,0.0,2011
UNION COLONY PREPARATORY SCHOOL,3120,GREELEY 6,M,False,8965,0.0,0.0,0.0,2011
UNIVERSITY PARK ELEMENTARY SCHOOL,880,DENVER COUNTY 1,E,False,8970,0.0,0.0,0.0,2011
UNIVERSITY HILL ELEMENTARY SCHOOL,480,BOULDER VALLEY RE 2,E,False,8978,-1.0,0.0,0.0,2011
UPPER BLUE ELEMENTARY SCHOOL,3000,SUMMIT RE-1,E,False,8993,0.0,1.0,0.0,2011
UTE MEADOWS ELEMENTARY SCHOOL,1420,JEFFERSON COUNTY R-1,E,False,9008,0.0,0.0,0.0,2011
UTE PASS ELEMENTARY SCHOOL,1030,MANITOU SPRINGS 14,E,False,9010,-1.0,0.0,0.0,2011
VALLEY HIGH SCHOOL,3080,WELD COUNTY RE-1,H,False,9032,-1.0,-1.0,0.0,2011
VALLEY VIEW K-8,10,MAPLETON 1,E,False,9036,-1.0,-1.0,-1.0,2011
VALLEY VIEW K-8,10,MAPLETON 1,M,False,9036,1.0,1.0,1.0,2011
VALVERDE ELEMENTARY SCHOOL,880,DENVER COUNTY 1,E,False,9050,-1.0,-1.0,-1.0,2011
THE VANGUARD SCHOOL (MIDDLE),8001,CHARTER SCHOOL INSTITUTE,M,False,9051,0.0,-1.0,-1.0,2011
VAN ARSDALE ELEMENTARY SCHOOL,1420,JEFFERSON COUNTY R-1,E,False,9052,0.0,0.0,0.0,2011
VAN BUREN ELEMENTARY SCHOOL,1560,THOMPSON R2-J,E,False,9055,0.0,0.0,0.0,2011
VANGUARD CLASSICAL SCHOOL,180,ADAMS-ARAPAHOE 28J,E,False,9056,1.0,1.0,1.0,2011
VANGUARD CLASSICAL SCHOOL,180,ADAMS-ARAPAHOE 28J,M,False,9056,0.0,1.0,1.0,2011
THE VANGUARD SCHOOL (HIGH),8001,CHARTER SCHOOL INSTITUTE,H,False,9057,0.0,0.0,0.0,2011
VANDERHOOF ELEMENTARY SCHOOL,1420,JEFFERSON COUNTY R-1,E,False,9058,0.0,0.0,0.0,2011
VASSAR ELEMENTARY SCHOOL,180,ADAMS-ARAPAHOE 28J,E,False,9059,0.0,-1.0,-1.0,2011
VAUGHN ELEMENTARY SCHOOL,180,ADAMS-ARAPAHOE 28J,E,False,9060,1.0,1.0,1.0,2011
VAIL SKI AND SNOWBOARD ACADEMY (USSA),910,EAGLE COUNTY RE 50,H,False,9061,1.0,,-1.0,2011
VAIL SKI AND SNOWBOARD ACADEMY (USSA),910,EAGLE COUNTY RE 50,M,False,9061,0.0,-1.0,-1.0,2011
CRESSON ELEMENTARY SCHOOL,3010,CRIPPLE CREEK-VICTOR RE-1,E,False,9080,-1.0,0.0,0.0,2011
VISTA PEAK P-8 EXPLORATORY,180,ADAMS-ARAPAHOE 28J,E,False,9083,0.0,0.0,0.0,2011
VISTA PEAK P-8 EXPLORATORY,180,ADAMS-ARAPAHOE 28J,M,False,9083,0.0,0.0,0.0,2011
V.I.L.A.S. ONLINE SCHOOL,260,VILAS RE-5,E,False,9085,-1.0,,0.0,2011
V.I.L.A.S. ONLINE SCHOOL,260,VILAS RE-5,H,False,9085,1.0,0.0,0.0,2011
V.I.L.A.S. ONLINE SCHOOL,260,VILAS RE-5,M,False,9085,1.0,1.0,1.0,2011
VILAS ELEMENTARY SCHOOL,260,VILAS RE-5,E,False,9090,-1.0,,0.0,2011
VILAS UNDIVIDED HIGH SCHOOL,260,VILAS RE-5,H,False,9100,,,0.0,2011
VILLAGE EAST COMMUNITY ELEMENTARY SCHOOL,130,CHERRY CREEK 5,E,False,9108,-1.0,0.0,0.0,2011
VINELAND ELEMENTARY SCHOOL,2700,PUEBLO COUNTY 70,E,False,9130,0.0,-1.0,0.0,2011
VINELAND MIDDLE SCHOOL,2700,PUEBLO COUNTY 70,M,False,9134,-1.0,0.0,-1.0,2011
VIRGINIA COURT ELEMENTARY SCHOOL,180,ADAMS-ARAPAHOE 28J,E,False,9140,-1.0,-1.0,0.0,2011
NORTH FORK VISION SCHOOL,870,DELTA COUNTY 50(J),E,False,9146,1.0,,0.0,2011
NORTH FORK VISION SCHOOL,870,DELTA COUNTY 50(J),H,False,9146,0.0,0.0,0.0,2011
VISTA CHARTER SCHOOL,2180,MONTROSE COUNTY RE-1J,H,False,9149,,,0.0,2011
VIVIAN ELEMENTARY SCHOOL,1420,JEFFERSON COUNTY R-1,E,False,9154,0.0,0.0,0.0,2011
HI PLAINS ELEMENTARY SCHOOL,1460,HI-PLAINS R-23,E,False,9164,1.0,1.0,1.0,2011
W H HEATON MIDDLE SCHOOL,2690,PUEBLO CITY 60,M,False,9188,-1.0,0.0,0.0,2011
WALDEN ELEMENTARY SCHOOL,1410,NORTH PARK R-1,E,False,9198,1.0,1.0,1.0,2011
WALNUT HILLS COMMUNITY ELEMENTARY SCHOOL,130,CHERRY CREEK 5,E,False,9200,0.0,1.0,1.0,2011
JOHN MALL HIGH SCHOOL,1390,HUERFANO RE-1,H,False,9212,0.0,-1.0,0.0,2011
WALSH ELEMENTARY SCHOOL,230,WALSH RE-1,E,False,9222,1.0,0.0,1.0,2011
WALSH HIGH SCHOOL,230,WALSH RE-1,H,False,9226,-1.0,-1.0,-1.0,2011
WALSH HIGH SCHOOL,230,WALSH RE-1,M,False,9226,-1.0,-1.0,-1.0,2011
WALT CLARK MIDDLE SCHOOL,1560,THOMPSON R2-J,M,False,9228,0.0,0.0,0.0,2011
VIKAN MIDDLE SCHOOL,40,BRIGHTON 27J,M,False,9230,0.0,0.0,0.0,2011
WAMSLEY ELEMENTARY SCHOOL,1195,GARFIELD RE-2,E,False,9231,0.0,0.0,0.0,2011
WARDER ELEMENTARY SCHOOL,1420,JEFFERSON COUNTY R-1,E,False,9232,1.0,1.0,0.0,2011
WARREN OCCUPATION TECHNICAL CENTER,1420,JEFFERSON COUNTY R-1,H,False,9234,,,0.0,2011
WASHINGTON ELEMENTARY SCHOOL,1140,CANON CITY RE-1,E,False,9248,-1.0,1.0,1.0,2011
TRAUT CORE ELEMENTARY SCHOOL,1550,POUDRE R-1,E,False,9251,0.0,1.0,0.0,2011
HAROLD FERGUSON HIGH SCHOOL,1560,THOMPSON R2-J,H,False,9260,,,0.0,2011
WIGGINS MIDDLE SCHOOL,2515,WIGGINS RE-50(J),M,False,9263,1.0,0.0,0.0,2011
WATSON JUNIOR HIGH SCHOOL,990,WIDEFIELD 3,M,False,9294,0.0,0.0,0.0,2011
WASSON HIGH SCHOOL,1010,COLORADO SPRINGS 11,H,False,9298,-1.0,-1.0,-1.0,2011
WAYNE CARLE MIDDLE SCHOOL,1420,JEFFERSON COUNTY R-1,M,False,9299,0.0,0.0,0.0,2011
WEBER ELEMENTARY SCHOOL,1420,JEFFERSON COUNTY R-1,E,False,9328,1.0,0.0,0.0,2011
WEBBER MIDDLE SCHOOL,1550,POUDRE R-1,M,False,9330,0.0,1.0,0.0,2011
WEBSTER ELEMENTARY SCHOOL,990,WIDEFIELD 3,E,False,9334,-1.0,-1.0,-1.0,2011
WEST DENVER PREP - HIGHLAND CAMPUS,880,DENVER COUNTY 1,M,False,9336,0.0,0.0,0.0,2011
WELCHESTER ELEMENTARY SCHOOL,1420,JEFFERSON COUNTY R-1,E,False,9342,0.0,0.0,0.0,2011
WELD CENTRAL JUNIOR HIGH SCHOOL,3090,KEENESBURG RE-3(J),M,False,9347,0.0,0.0,1.0,2011
WELDON VALLEY ELEMENTARY SCHOOL,2505,WELDON VALLEY RE-20(J),E,False,9352,1.0,0.0,1.0,2011
WELDON VALLEY JUNIOR HIGH SCHOOL,2505,WELDON VALLEY RE-20(J),M,False,9356,-1.0,-1.0,-1.0,2011
WELDON VALLEY HIGH SCHOOL,2505,WELDON VALLEY RE-20(J),H,False,9360,0.0,-1.0,0.0,2011
EYESTONE ELEMENTARY SCHOOL,1550,POUDRE R-1,E,False,9370,1.0,1.0,1.0,2011
WELLINGTON MIDDLE SCHOOL,1550,POUDRE R-1,M,False,9374,1.0,1.0,1.0,2011
WERNER ELEMENTARY SCHOOL,1550,POUDRE R-1,E,False,9380,0.0,-1.0,0.0,2011
WEST DENVER PREP: HARVEY PARK CAMPUS,880,DENVER COUNTY 1,M,False,9389,0.0,0.0,0.0,2011
WEST DENVER PREP - LAKE CAMPUS,880,DENVER COUNTY 1,M,False,9390,0.0,0.0,0.0,2011
AURORA WEST COLLEGE PREPARATORY ACADEMY,180,ADAMS-ARAPAHOE 28J,M,False,9396,0.0,0.0,0.0,2011
WEST INTERGENERATIONAL CENTER,1010,COLORADO SPRINGS 11,M,False,9404,-1.0,0.0,0.0,2011
WEST MIDDLE SCHOOL,2000,MESA COUNTY VALLEY 51,M,False,9406,0.0,0.0,0.0,2011
WEST HIGH SCHOOL,880,DENVER COUNTY 1,H,False,9408,0.0,0.0,0.0,2011
WESTGATE ELEMENTARY SCHOOL,1420,JEFFERSON COUNTY R-1,E,False,9412,0.0,1.0,0.0,2011
WEST GRAND ELEMENTARY SCHOOL,1340,WEST GRAND 1-JT.,E,False,9416,1.0,1.0,1.0,2011
WEST GRAND HIGH SCHOOL,1340,WEST GRAND 1-JT.,H,False,9420,-1.0,-1.0,-1.0,2011
WEST GRAND MIDDLE SCHOOL,1340,WEST GRAND 1-JT.,M,False,9422,-1.0,-1.0,-1.0,2011
WEST JEFFERSON ELEMENTARY SCHOOL,1420,JEFFERSON COUNTY R-1,E,False,9424,0.0,0.0,1.0,2011
WESTERLY CREEK ELEMENTARY,880,DENVER COUNTY 1,E,False,9425,0.0,0.0,0.0,2011
WEST RIDGE ELEMENTARY,40,BRIGHTON 27J,E,False,9426,1.0,1.0,0.0,2011
WOODROW WILSON CHARTER ACADEMY,1420,JEFFERSON COUNTY R-1,E,False,9427,0.0,0.0,0.0,2011
WOODROW WILSON CHARTER ACADEMY,1420,JEFFERSON COUNTY R-1,M,False,9427,0.0,0.0,0.0,2011
WEST JEFFERSON MIDDLE SCHOOL,1420,JEFFERSON COUNTY R-1,M,False,9428,0.0,0.0,0.0,2011
WEST WOODS ELEMENTARY SCHOOL,1420,JEFFERSON COUNTY R-1,E,False,9429,0.0,0.0,-1.0,2011
WESTVIEW MIDDLE SCHOOL,470,ST VRAIN VALLEY RE 1J,M,False,9430,0.0,0.0,0.0,2011
WESTGATE CHARTER,20,ADAMS 12 FIVE STAR SCHOOLS,E,False,9431,-1.0,1.0,-1.0,2011
WESTGATE CHARTER,20,ADAMS 12 FIVE STAR SCHOOLS,M,False,9431,0.0,1.0,1.0,2011
DENNISON ELEMENTARY SCHOOL,1420,JEFFERSON COUNTY R-1,E,False,9432,0.0,0.0,0.0,2011
SCENIC ELEMENTARY SCHOOL,2000,MESA COUNTY VALLEY 51,E,False,9434,-1.0,0.0,-1.0,2011
WESTLAKE MIDDLE SCHOOL,20,ADAMS 12 FIVE STAR SCHOOLS,M,False,9444,0.0,0.0,0.0,2011
WEST ELEMENTARY SCHOOL,1010,COLORADO SPRINGS 11,E,False,9445,0.0,1.0,1.0,2011
WESTMINSTER ELEMENTARY SCHOOL,70,WESTMINSTER 50,E,False,9462,-1.0,1.0,1.0,2011
WESTMINSTER HIGH SCHOOL,70,WESTMINSTER 50,H,False,9466,-1.0,0.0,-1.0,2011
WESTPARK ELEMENTARY SCHOOL,1510,LAKE COUNTY R-1,E,False,9486,-1.0,-1.0,-1.0,2011
WESTRIDGE ELEMENTARY SCHOOL,1420,JEFFERSON COUNTY R-1,E,False,9490,0.0,-1.0,0.0,2011
WESTVIEW ELEMENTARY SCHOOL,20,ADAMS 12 FIVE STAR SCHOOLS,E,False,9494,1.0,0.0,0.0,2011
CASTRO ELEMENTARY SCHOOL,880,DENVER COUNTY 1,E,False,9496,-1.0,1.0,1.0,2011
WHEAT RIDGE HIGH SCHOOL,1420,JEFFERSON COUNTY R-1,H,False,9510,0.0,0.0,1.0,2011
WHEELING ELEMENTARY SCHOOL,180,ADAMS-ARAPAHOE 28J,E,False,9514,0.0,-1.0,-1.0,2011
WHITTIER ELEMENTARY SCHOOL,480,BOULDER VALLEY RE 2,E,False,9544,0.0,0.0,0.0,2011
WHITTIER K-8 SCHOOL,880,DENVER COUNTY 1,E,False,9548,1.0,0.0,1.0,2011
WHITTIER K-8 SCHOOL,880,DENVER COUNTY 1,M,False,9548,1.0,0.0,0.0,2011
DISCOVERY HIGH SCHOOL,990,WIDEFIELD 3,H,False,9560,,,0.0,2011
WIDEFIELD ELEMENTARY SCHOOL,990,WIDEFIELD 3,E,False,9562,-1.0,0.0,0.0,2011
WIDEFIELD HIGH SCHOOL,990,WIDEFIELD 3,H,False,9566,-1.0,-1.0,-1.0,2011
WIGGINS ELEMENTARY SCHOOL,2515,WIGGINS RE-50(J),E,False,9576,1.0,1.0,0.0,2011
WIGGINS HIGH SCHOOL,2515,WIGGINS RE-50(J),H,False,9582,-1.0,0.0,0.0,2011
WILDCAT MOUNTAIN ELEMENTARY SCHOOL,900,DOUGLAS COUNTY RE 1,E,False,9592,0.0,0.0,-1.0,2011
WILDER ELEMENTARY SCHOOL,140,LITTLETON 6,E,False,9600,0.0,0.0,0.0,2011
WILDFLOWER ELEMENTARY SCHOOL,980,HARRISON 2,E,False,9602,1.0,1.0,1.0,2011
WILEY ELEMENTARY SCHOOL,2680,WILEY RE-13 JT,E,False,9604,0.0,1.0,1.0,2011
WILEY JUNIOR-SENIOR HIGH SCHOOL,2680,WILEY RE-13 JT,H,False,9608,0.0,-1.0,-1.0,2011
WILEY JUNIOR-SENIOR HIGH SCHOOL,2680,WILEY RE-13 JT,M,False,9608,-1.0,0.0,-1.0,2011
WEIKEL ELEMENTARY SCHOOL,1000,FOUNTAIN 8,E,False,9610,0.0,0.0,0.0,2011
ROGERS ELEMENTARY SCHOOL,1010,COLORADO SPRINGS 11,E,False,9618,0.0,-1.0,-1.0,2011
WM E BISHOP ELEMENTARY SCHOOL,120,ENGLEWOOD 1,E,False,9620,-1.0,1.0,1.0,2011
WILLIAM (BILL) ROBERTS K-8 SCHOOL,880,DENVER COUNTY 1,E,False,9623,0.0,1.0,0.0,2011
WILLIAM (BILL) ROBERTS K-8 SCHOOL,880,DENVER COUNTY 1,M,False,9623,0.0,0.0,0.0,2011
WILLOW CREEK ELEMENTARY SCHOOL,130,CHERRY CREEK 5,E,False,9624,0.0,1.0,1.0,2011
WILMORE DAVIS ELEMENTARY SCHOOL,1420,JEFFERSON COUNTY R-1,E,False,9638,1.0,1.0,1.0,2011
WILMOT ELEMENTARY SCHOOL,1420,JEFFERSON COUNTY R-1,E,False,9648,0.0,0.0,0.0,2011
WILSON ELEMENTARY SCHOOL,1010,COLORADO SPRINGS 11,E,False,9660,1.0,-1.0,-1.0,2011
WINDSOR CHARTER ACADEMY,3100,WINDSOR RE-4,E,False,9665,0.0,-1.0,0.0,2011
WINDSOR CHARTER ACADEMY,3100,WINDSOR RE-4,M,False,9665,-1.0,0.0,-1.0,2011
WINDSOR MIDDLE SCHOOL,3100,WINDSOR RE-4,M,False,9670,0.0,0.0,0.0,2011
WINDSOR HIGH SCHOOL,3100,WINDSOR RE-4,H,False,9672,0.0,-1.0,0.0,2011
WINGATE ELEMENTARY SCHOOL,2000,MESA COUNTY VALLEY 51,E,False,9673,0.0,0.0,0.0,2011
WINONA ELEMENTARY SCHOOL,1560,THOMPSON R2-J,E,False,9674,0.0,0.0,0.0,2011
WITT ELEMENTARY SCHOOL,1420,JEFFERSON COUNTY R-1,E,False,9678,1.0,1.0,1.0,2011
WOODGLEN ELEMENTARY SCHOOL,20,ADAMS 12 FIVE STAR SCHOOLS,E,False,9682,0.0,1.0,1.0,2011
GATEWAY ELEMENTARY SCHOOL,3020,WOODLAND PARK RE-2,E,False,9692,0.0,0.0,0.0,2011
WOODLAND PARK MIDDLE SCHOOL,3020,WOODLAND PARK RE-2,M,False,9694,0.0,0.0,0.0,2011
WOODLAND PARK HIGH SCHOOL,3020,WOODLAND PARK RE-2,H,False,9696,-1.0,-1.0,0.0,2011
COLUMBINE ELEMENTARY SCHOOL,3020,WOODLAND PARK RE-2,E,False,9698,1.0,1.0,1.0,2011
WOODLIN ELEMENTARY SCHOOL,3070,WOODLIN R-104,E,False,9700,0.0,0.0,1.0,2011
WOODLIN UNDIVIDED HIGH SCHOOL,3070,WOODLIN R-104,H,False,9704,,,0.0,2011
WOODMEN HILLS ELEMENTARY SCHOOL,1110,FALCON 49,E,False,9706,0.0,0.0,-1.0,2011
WOODMEN-ROBERTS ELEMENTARY SCHOOL,1040,ACADEMY 20,E,False,9714,0.0,0.0,1.0,2011
WRAY ELEMENTARY SCHOOL,3210,WRAY RD-2,E,False,9725,1.0,0.0,1.0,2011
BUCHANAN MIDDLE SCHOOL,3210,WRAY RD-2,E,False,9729,0.0,-1.0,-1.0,2011
BUCHANAN MIDDLE SCHOOL,3210,WRAY RD-2,M,False,9729,0.0,0.0,0.0,2011
WRAY HIGH SCHOOL,3210,WRAY RD-2,H,False,9733,0.0,-1.0,-1.0,2011
WYATT-EDISON CHARTER ELEMENTARY SCHOOL,880,DENVER COUNTY 1,E,False,9739,1.0,-1.0,-1.0,2011
WYATT-EDISON CHARTER ELEMENTARY SCHOOL,880,DENVER COUNTY 1,M,False,9739,-1.0,0.0,-1.0,2011
YALE ELEMENTARY SCHOOL,180,ADAMS-ARAPAHOE 28J,E,False,9756,1.0,0.0,0.0,2011
YOUTH & FAMILY ACADEMY CHARTER,2690,PUEBLO CITY 60,A,True,9785,,,0.0,2011
YOUTH & FAMILY ACADEMY CHARTER,2690,PUEBLO CITY 60,H,False,9785,0.0,-1.0,-1.0,2011
YOUTH & FAMILY ACADEMY CHARTER,2690,PUEBLO CITY 60,M,False,9785,1.0,,0.0,2011
YUMA MIDDLE SCHOOL,3200,YUMA 1,M,False,9791,0.0,0.0,0.0,2011
KENNETH P MORRIS ELEMENTARY SCHOOL,3200,YUMA 1,E,False,9795,0.0,0.0,-1.0,2011
YUMA HIGH SCHOOL,3200,YUMA 1,H,False,9799,-1.0,-1.0,0.0,2011
COLORADO SCHOOL FOR THE DEAF AND BLIND,9000,Colorado School for the De,A,True,9999,,,1.0,2011
COLORADO SCHOOL FOR THE DEAF AND BLIND,9000,Colorado School for the De,E,False,9999,-1.0,,0.0,2011
COLORADO SCHOOL FOR THE DEAF AND BLIND,9000,Colorado School for the De,H,False,9999,-1.0,1.0,1.0,2011
COLORADO SCHOOL FOR THE DEAF AND BLIND,9000,Colorado School for the De,M,False,9999,-1.0,-1.0,-1.0,2011
ACADEMY ENDEAVOUR ELEMENTARY SCHOOL,1040,ACADEMY 20,E,True,17,0.0,0.0,0.0,2012
ACADEMY INTERNATIONAL ELEMENTARY SCHOOL,1040,ACADEMY 20,E,True,19,0.0,0.0,0.0,2012
ACADEMY ONLINE HIGH SCHOOL,1040,ACADEMY 20,H,True,110,,,1.0,2012
AIR ACADEMY HIGH SCHOOL,1040,ACADEMY 20,H,True,76,0.0,0.0,0.0,2012
ANTELOPE TRAILS ELEMENTARY SCHOOL,1040,ACADEMY 20,E,True,249,0.0,0.0,1.0,2012
ASPEN VALLEY HIGH SCHOOL,1040,ACADEMY 20,H,True,209,0.0,0.0,0.0,2012
CHALLENGER MIDDLE SCHOOL,1040,ACADEMY 20,M,True,74,0.0,0.0,0.0,2012
CHINOOK TRAIL ELEMENTARY SCHOOL,1040,ACADEMY 20,E,True,1615,0.0,0.0,0.0,2012
DISCOVERY CANYON CAMPUS SCHOOL,1040,ACADEMY 20,E,True,2195,0.0,-1.0,0.0,2012
DISCOVERY CANYON CAMPUS SCHOOL,1040,ACADEMY 20,M,True,2195,0.0,0.0,0.0,2012
DISCOVERY CANYON CAMPUS SCHOOL,1040,ACADEMY 20,H,True,2195,0.0,0.0,0.0,2012
DOUGLASS VALLEY ELEMENTARY SCHOOL,1040,ACADEMY 20,E,True,2248,0.0,0.0,0.0,2012
EAGLEVIEW MIDDLE SCHOOL,1040,ACADEMY 20,M,True,2358,0.0,0.0,0.0,2012
EDITH WOLFORD ELEMENTARY SCHOOL,1040,ACADEMY 20,E,True,2524,0.0,0.0,0.0,2012
EXPLORER ELEMENTARY SCHOOL,1040,ACADEMY 20,E,True,2800,0.0,0.0,0.0,2012
FOOTHILLS ELEMENTARY SCHOOL,1040,ACADEMY 20,E,True,3104,0.0,0.0,0.0,2012
FRONTIER ELEMENTARY SCHOOL,1040,ACADEMY 20,E,True,3238,0.0,0.0,0.0,2012
HIGH PLAINS ELEMENTARY SCHOOL,1040,ACADEMY 20,E,True,3985,-1.0,0.0,-1.0,2012
LIBERTY HIGH SCHOOL,1040,ACADEMY 20,H,True,5126,0.0,1.0,0.0,2012
MOUNTAIN RIDGE MIDDLE SCHOOL,1040,ACADEMY 20,M,True,6140,0.0,0.0,0.0,2012
MOUNTAIN VIEW ELEMENTARY SCHOOL,1040,ACADEMY 20,E,True,6158,0.0,0.0,0.0,2012
PINE CREEK HIGH SCHOOL,1040,ACADEMY 20,H,True,6937,0.0,-1.0,0.0,2012
PIONEER ELEMENTARY SCHOOL,1040,ACADEMY 20,E,True,6960,0.0,0.0,0.0,2012
PRAIRIE HILLS ELEMENTARY SCHOOL,1040,ACADEMY 20,E,True,7159,0.0,0.0,0.0,2012
RAMPART HIGH SCHOOL,1040,ACADEMY 20,H,True,7240,0.0,0.0,0.0,2012
RANCH CREEK ELEMENTARY,1040,ACADEMY 20,E,True,7247,0.0,1.0,1.0,2012
ROCKRIMMON ELEMENTARY SCHOOL,1040,ACADEMY 20,E,True,7460,0.0,1.0,1.0,2012
TCA COLLEGE PATHWAYS,1040,ACADEMY 20,M,True,8779,0.0,1.0,1.0,2012
TCA COLLEGE PATHWAYS,1040,ACADEMY 20,H,True,8779,0.0,0.0,1.0,2012
THE CLASSICAL ACADEMY CHARTER,1040,ACADEMY 20,E,True,1627,0.0,0.0,0.0,2012
THE CLASSICAL ACADEMY HIGH SCHOOL,1040,ACADEMY 20,H,True,1630,0.0,0.0,0.0,2012
THE CLASSICAL ACADEMY MIDDLE SCHOOL,1040,ACADEMY 20,M,True,1629,0.0,0.0,0.0,2012
THE DA VINCI ACADEMY SCHOOL,1040,ACADEMY 20,E,True,8813,0.0,-1.0,0.0,2012
TIMBERVIEW MIDDLE SCHOOL,1040,ACADEMY 20,M,True,8851,0.0,1.0,0.0,2012
WOODMENROBERTS ELEMENTARY SCHOOL,1040,ACADEMY 20,E,True,9714,0.0,0.0,0.0,2012
ACADEMY OF CHARTER SCHOOLS,20,ADAMS 12 FIVE STAR SCHOOLS,E,True,15,0.0,0.0,0.0,2012
ACADEMY OF CHARTER SCHOOLS,20,ADAMS 12 FIVE STAR SCHOOLS,M,True,15,0.0,0.0,0.0,2012
ACADEMY OF CHARTER SCHOOLS,20,ADAMS 12 FIVE STAR SCHOOLS,H,True,15,0.0,0.0,0.0,2012
ARAPAHOE RIDGE ELEMENTARY SCHOOL,20,ADAMS 12 FIVE STAR SCHOOLS,E,True,301,0.0,0.0,0.0,2012
CENTENNIAL ELEMENTARY SCHOOL,20,ADAMS 12 FIVE STAR SCHOOLS,E,True,1388,-1.0,0.0,0.0,2012
CENTURY MIDDLE SCHOOL,20,ADAMS 12 FIVE STAR SCHOOLS,M,True,1480,0.0,-1.0,0.0,2012
CHERRY DRIVE ELEMENTARY SCHOOL,20,ADAMS 12 FIVE STAR SCHOOLS,E,True,2576,0.0,0.0,0.0,2012
COLORADO VIRTUAL ACADEMY (COVA),20,ADAMS 12 FIVE STAR SCHOOLS,E,True,1752,0.0,0.0,0.0,2012
COLORADO VIRTUAL ACADEMY (COVA),20,ADAMS 12 FIVE STAR SCHOOLS,M,True,1752,0.0,1.0,1.0,2012
COLORADO VIRTUAL ACADEMY (COVA),20,ADAMS 12 FIVE STAR SCHOOLS,H,True,1752,0.0,0.0,0.0,2012
CORONADO HILLS ELEMENTARY SCHOOL,20,ADAMS 12 FIVE STAR SCHOOLS,E,True,1878,-1.0,-1.0,-1.0,2012
COTTON CREEK ELEMENTARY SCHOOL,20,ADAMS 12 FIVE STAR SCHOOLS,E,True,1914,0.0,0.0,0.0,2012
COYOTE RIDGE ELEMENTARY SCHOOL,20,ADAMS 12 FIVE STAR SCHOOLS,E,True,1937,0.0,-1.0,0.0,2012
EAGLEVIEW ELEMENTARY SCHOOL,20,ADAMS 12 FIVE STAR SCHOOLS,E,True,2361,0.0,-1.0,-1.0,2012
FEDERAL HEIGHTS ELEMENTARY SCHOOL,20,ADAMS 12 FIVE STAR SCHOOLS,E,True,2918,-1.0,0.0,0.0,2012
GLACIER PEAK ELEMENTARY SCHOOL,20,ADAMS 12 FIVE STAR SCHOOLS,E,True,14,0.0,0.0,0.0,2012
GLOBAL VILLAGE ACADEMY,20,ADAMS 12 FIVE STAR SCHOOLS,E,True,3439,0.0,0.0,0.0,2012
HILLCREST ELEMENTARY SCHOOL,20,ADAMS 12 FIVE STAR SCHOOLS,E,True,4000,-1.0,0.0,0.0,2012
HORIZON HIGH SCHOOL,20,ADAMS 12 FIVE STAR SCHOOLS,H,True,4108,0.0,0.0,0.0,2012
HULSTROM OPTIONS K8 SCHOOL,20,ADAMS 12 FIVE STAR SCHOOLS,E,True,4172,0.0,0.0,0.0,2012
HULSTROM OPTIONS K8 SCHOOL,20,ADAMS 12 FIVE STAR SCHOOLS,M,True,4172,0.0,0.0,0.0,2012
HUNTERS GLEN ELEMENTARY SCHOOL,20,ADAMS 12 FIVE STAR SCHOOLS,E,True,2580,-1.0,-1.0,-1.0,2012
LEGACY HIGH SCHOOL,20,ADAMS 12 FIVE STAR SCHOOLS,H,True,5043,0.0,0.0,0.0,2012
LEROY DRIVE ELEMENTARY SCHOOL,20,ADAMS 12 FIVE STAR SCHOOLS,E,True,5058,-1.0,-1.0,0.0,2012
MALLEY DRIVE ELEMENTARY SCHOOL,20,ADAMS 12 FIVE STAR SCHOOLS,E,True,5418,-1.0,-1.0,-1.0,2012
MC ELWAIN ELEMENTARY SCHOOL,20,ADAMS 12 FIVE STAR SCHOOLS,E,True,5706,0.0,0.0,1.0,2012
MERIDIAN ELEMENTARY SCHOOL,20,ADAMS 12 FIVE STAR SCHOOLS,E,True,59,0.0,0.0,0.0,2012
MOUNTAIN RANGE HIGH SCHOOL,20,ADAMS 12 FIVE STAR SCHOOLS,H,True,6060,0.0,-1.0,0.0,2012
MOUNTAIN VIEW ELEMENTARY SCHOOL,20,ADAMS 12 FIVE STAR SCHOOLS,E,True,6150,0.0,1.0,0.0,2012
NORTH MOR ELEMENTARY SCHOOL,20,ADAMS 12 FIVE STAR SCHOOLS,E,True,6355,-1.0,-1.0,-1.0,2012
NORTH STAR ELEMENTARY SCHOOL,20,ADAMS 12 FIVE STAR SCHOOLS,E,True,6376,0.0,1.0,1.0,2012
NORTHGLENN HIGH SCHOOL,20,ADAMS 12 FIVE STAR SCHOOLS,H,True,6402,0.0,0.0,0.0,2012
NORTHGLENN MIDDLE SCHOOL,20,ADAMS 12 FIVE STAR SCHOOLS,M,True,6398,-1.0,-1.0,0.0,2012
PRAIRIE HILLS ELEMENTARY SCHOOL,20,ADAMS 12 FIVE STAR SCHOOLS,E,True,7155,0.0,1.0,0.0,2012
PROSPECT RIDGE ACADEMY,20,ADAMS 12 FIVE STAR SCHOOLS,E,True,6802,0.0,0.0,0.0,2012
RIVERDALE ELEMENTARY SCHOOL,20,ADAMS 12 FIVE STAR SCHOOLS,E,True,2584,0.0,-1.0,0.0,2012
ROCKY MOUNTAIN ELEMENTARY SCHOOL,20,ADAMS 12 FIVE STAR SCHOOLS,E,True,2582,-1.0,1.0,0.0,2012
