district_id,district_name,school_id,school,emh,school_grade,read_achievement,math_achievement,write_achievement,science_achievement,overall_weighted_growth,read_growth,math_growth,write_growth,graduation_rate
140,LITTLETON 6,9600,WILDER ELEMENTARY SCHOOL,E,12,13,13,12,12,9,6,7,9,
3060,LONE STAR 101,5254,LONE STAR ELEMENTARY SCHOOL,E,,6,7,6,,1,1,3,1,
3060,LONE STAR 101,5238,LONE STAR MIDDLE SCHOOL,E,,7,8,6,7,5,3,8,2,
3060,LONE STAR 101,5238,LONE STAR MIDDLE SCHOOL,M,,6,10,7,7,7,5,8,9,
3060,LONE STAR 101,5258,LONE STAR UNDIVIDED HIGH SCHOOL,H,6,7,6,7,6,6,6,4,7,90.
2070,MANCOS RE-6,5446,MANCOS ELEMENTARY SCHOOL,E,6,6,6,6,7,6,7,9,2,
2070,MANCOS RE-6,5452,MANCOS HIGH SCHOOL,H,9,9,10,6,7,9,7,9,6,94.
2070,MANCOS RE-6,5450,MANCOS MIDDLE SCHOOL,M,7,7,7,6,9,6,6,6,6,
1030,MANITOU SPRINGS 14,5460,MANITOU SPRINGS ELEMENTARY SCHOOL,E,6,9,7,8,8,6,6,5,7,
1030,MANITOU SPRINGS 14,5468,MANITOU SPRINGS HIGH SCHOOL,H,7,7,6,7,7,5,5,6,6,90.
1030,MANITOU SPRINGS 14,5464,MANITOU SPRINGS MIDDLE SCHOOL,M,6,7,7,7,6,5,3,6,6,
1030,MANITOU SPRINGS 14,9010,UTE PASS ELEMENTARY SCHOOL,E,9,7,7,6,8,6,6,6,9,
2535,MANZANOLA 3J,5498,MANZANOLA ELEMENTARY SCHOOL,E,6,6,5,6,6,6,7,5,9,
2535,MANZANOLA 3J,5506,MANZANOLA JUNIOR-SENIOR HIGH SCHOOL,M,1,3,2,1,1,1,1,5,1,
2535,MANZANOLA 3J,5506,MANZANOLA JUNIOR-SENIOR HIGH SCHOOL,H,3,3,3,3,2,1,1,5,3,69.
10,MAPLETON 1,504,WELBY MONTESSORI SCHOOL,E,1,3,1,1,5,3,3,1,2,
10,MAPLETON 1,309,ACADEMY HIGH SCHOOL,H,4,2,2,2,3,7,7,7,7,65.
10,MAPLETON 1,505,ACHIEVE ACADEMY,E,3,1,2,1,1,6,7,6,6,
10,MAPLETON 1,505,ACHIEVE ACADEMY,M,3,2,3,3,3,6,6,6,6,
10,MAPLETON 1,507,ADVENTURE ELEMENTARY,E,9,3,3,5,4,11,13,9,13,
10,MAPLETON 1,509,CLAYTON PARTNERSHIP SCHOOL,E,3,1,1,1,1,5,6,4,3,
10,MAPLETON 1,509,CLAYTON PARTNERSHIP SCHOOL,M,1,1,1,1,1,3,6,3,5,
10,MAPLETON 1,1796,COLORADO CONNECTIONS ACADEMY,E,3,6,5,6,6,2,3,2,4,
10,MAPLETON 1,1796,COLORADO CONNECTIONS ACADEMY,M,5,6,6,6,5,3,3,4,5,
10,MAPLETON 1,1796,COLORADO CONNECTIONS ACADEMY,H,5,7,6,6,6,6,7,6,6,55.
10,MAPLETON 1,506,EXPLORE ELEMENTARY,E,6,5,5,5,3,7,6,8,6,
10,MAPLETON 1,263,GLOBAL LEADERSHIP ACADEMY,E,3,1,2,1,1,5,6,5,5,
10,MAPLETON 1,263,GLOBAL LEADERSHIP ACADEMY,M,4,1,1,1,1,6,5,6,7,
10,MAPLETON 1,263,GLOBAL LEADERSHIP ACADEMY,H,5,1,2,1,1,11,11,10,9,55.
10,MAPLETON 1,212,MAPLETON EARLY COLLEGE HIGH SCHOOL,H,6,6,3,5,3,10,12,8,10,36.
10,MAPLETON 1,187,MAPLETON EXPEDITIONARY SCHOOL OF THE ARTS,M,1,1,1,1,2,4,2,6,3,
10,MAPLETON 1,187,MAPLETON EXPEDITIONARY SCHOOL OF THE ARTS,H,4,3,4,3,5,9,8,9,6,54.
10,MAPLETON 1,502,MEADOW COMMUNITY SCHOOL,E,3,1,1,2,3,6,5,5,6,
10,MAPLETON 1,502,MEADOW COMMUNITY SCHOOL,M,6,3,1,2,1,10,11,9,9,
10,MAPLETON 1,501,MONTEREY COMMUNITY SCHOOL,E,3,3,2,1,1,6,5,2,6,
10,MAPLETON 1,501,MONTEREY COMMUNITY SCHOOL,M,6,3,2,3,3,7,9,6,9,
10,MAPLETON 1,9036,VALLEY VIEW K-8,E,6,6,6,7,6,6,6,7,6,
10,MAPLETON 1,9036,VALLEY VIEW K-8,M,8,6,6,6,5,8,11,6,6,
10,MAPLETON 1,503,YORK INTERNATIONAL,E,5,6,7,6,6,5,3,5,2,
10,MAPLETON 1,503,YORK INTERNATIONAL,M,6,6,6,6,5,6,6,4,5,
10,MAPLETON 1,503,YORK INTERNATIONAL,H,7,6,6,6,5,13,12,9,13,70.
310,MC CLAVE RE-2,5666,MC CLAVE ELEMENTARY SCHOOL,E,6,6,6,6,6,9,7,10,6,
310,MC CLAVE RE-2,5670,MC CLAVE UNDIVIDED HIGH SCHOOL,M,6,6,6,6,3,7,6,6,11,
310,MC CLAVE RE-2,5670,MC CLAVE UNDIVIDED HIGH SCHOOL,H,10,6,9,6,6,9,5,12,10,87.
2710,MEEKER RE1,5754,BARONE MIDDLE SCHOOL,M,6,7,6,7,6,5,5,4,6,
2710,MEEKER RE1,5750,MEEKER ELEMENTARY SCHOOL,E,6,6,6,7,6,6,6,7,7,
2710,MEEKER RE1,5762,MEEKER HIGH SCHOOL,H,7,6,6,6,6,6,6,8,3,96.
2000,MESA COUNTY VALLEY 51,262,APPLETON ELEMENTARY SCHOOL,E,10,6,6,6,9,12,9,12,10,
2000,MESA COUNTY VALLEY 51,900,BOOKCLIFF MIDDLE SCHOOL,M,9,6,6,6,7,12,11,10,12,
2000,MESA COUNTY VALLEY 51,1046,BROADWAY ELEMENTARY SCHOOL,E,9,9,8,7,8,9,9,9,7,
2000,MESA COUNTY VALLEY 51,1450,CENTRAL HIGH SCHOOL,H,5,5,6,6,6,6,6,6,6,79.
2000,MESA COUNTY VALLEY 51,1520,CHATFIELD ELEMENTARY SCHOOL,E,6,6,3,5,6,6,6,5,6,
2000,MESA COUNTY VALLEY 51,1619,CHIPETA ELEMENTARY SCHOOL,E,7,4,4,5,5,9,6,8,11,
2000,MESA COUNTY VALLEY 51,1686,CLIFTON ELEMENTARY SCHOOL,E,6,5,5,3,3,8,6,9,6,
2000,MESA COUNTY VALLEY 51,2224,DOS RIOS ELEMENTARY SCHOOL,E,6,6,5,5,6,6,8,5,6,
2000,MESA COUNTY VALLEY 51,2297,DUAL IMMERSION ACADEMY SCHOOL,E,6,5,5,6,6,9,7,6,8,
2000,MESA COUNTY VALLEY 51,2392,EAST MIDDLE SCHOOL,M,9,7,7,6,7,7,6,9,6,
2000,MESA COUNTY VALLEY 51,361,FRUITA 8/9 SCHOOL,M,6,6,6,6,6,6,6,5,6,
2000,MESA COUNTY VALLEY 51,3244,FRUITA MIDDLE SCHOOL,M,10,7,9,7,,11,9,12,9,
2000,MESA COUNTY VALLEY 51,6070,FRUITA MONUMENT HIGH SCHOOL,H,9,9,6,6,9,8,10,7,6,89.
2000,MESA COUNTY VALLEY 51,3262,FRUITVALE ELEMENTARY SCHOOL,E,6,6,6,6,9,6,9,5,5,
2000,MESA COUNTY VALLEY 51,3350,GATEWAY SCHOOL,E,,7,6,6,,,,,,
2000,MESA COUNTY VALLEY 51,3350,GATEWAY SCHOOL,M,,5,5,5,,12,11,12,9,
2000,MESA COUNTY VALLEY 51,3350,GATEWAY SCHOOL,H,,,,,,,,,,-
2000,MESA COUNTY VALLEY 51,3469,GLADE PARK COMMUNITY SCHOOL,E,,,,,,,,,,
2000,MESA COUNTY VALLEY 51,3570,GRAND JUNCTION HIGH SCHOOL,H,6,6,6,6,8,6,5,6,6,81.
2000,MESA COUNTY VALLEY 51,3584,GRAND MESA MIDDLE SCHOOL,M,6,6,6,5,6,6,6,8,6,
2000,MESA COUNTY VALLEY 51,3604,GRANDE RIVER VIRTUAL ACADEMY,E,,,,,,,,,,
2000,MESA COUNTY VALLEY 51,3604,GRANDE RIVER VIRTUAL ACADEMY,M,,8,1,6,,1,1,3,1,
2000,MESA COUNTY VALLEY 51,3604,GRANDE RIVER VIRTUAL ACADEMY,H,,2,5,5,,,,,,
2000,MESA COUNTY VALLEY 51,2128,INDEPENDENCE ACADEMY,E,4,7,6,6,6,2,3,1,3,
2000,MESA COUNTY VALLEY 51,2128,INDEPENDENCE ACADEMY,M,7,6,5,6,,8,6,9,7,
2000,MESA COUNTY VALLEY 51,5210,LINCOLN ORCHARD MESA ELEMENTARY SCHOOL,E,9,5,6,5,6,12,6,12,12,
2000,MESA COUNTY VALLEY 51,5244,LOMA ELEMENTARY SCHOOL,E,6,9,9,6,8,5,7,1,6,
2000,MESA COUNTY VALLEY 51,5828,MESA VALLEY VISION HOME AND COMMUNITY PROGRAM,E,6,6,5,5,8,6,6,6,6,
2000,MESA COUNTY VALLEY 51,5828,MESA VALLEY VISION HOME AND COMMUNITY PROGRAM,M,7,9,6,7,6,9,9,6,8,
2000,MESA COUNTY VALLEY 51,5828,MESA VALLEY VISION HOME AND COMMUNITY PROGRAM,H,10,12,6,9,9,9,8,8,9,83.
2000,MESA COUNTY VALLEY 51,5842,MESA VIEW ELEMENTARY SCHOOL,E,5,6,5,5,6,4,4,5,4,
2000,MESA COUNTY VALLEY 51,6166,MOUNT GARFIELD MIDDLE SCHOOL,M,6,5,5,3,6,6,5,6,6,
2000,MESA COUNTY VALLEY 51,2724,NEW EMERSON SCHOOL AT COLUMBUS,E,12,12,12,9,9,9,7,9,9,
2000,MESA COUNTY VALLEY 51,6264,NISLEY ELEMENTARY SCHOOL,E,9,5,5,5,5,13,12,12,13,
2000,MESA COUNTY VALLEY 51,6554,ORCHARD AVENUE ELEMENTARY SCHOOL,E,6,6,6,6,7,5,3,5,6,
2000,MESA COUNTY VALLEY 51,6562,ORCHARD MESA MIDDLE SCHOOL,M,6,6,6,6,7,9,7,12,6,
2000,MESA COUNTY VALLEY 51,6666,PALISADE HIGH SCHOOL,H,9,7,9,6,9,11,9,12,10,78.
2000,MESA COUNTY VALLEY 51,363,PEAR PARK ELEMENTARY SCHOOL,E,9,9,9,7,6,9,10,6,9,
2000,MESA COUNTY VALLEY 51,7110,POMONA ELEMENTARY SCHOOL,E,6,6,5,6,6,9,9,6,9,
2000,MESA COUNTY VALLEY 51,7281,REDLANDS MIDDLE SCHOOL,M,12,9,9,9,9,10,9,9,11,
2000,MESA COUNTY VALLEY 51,362,RIM ROCK ELEMENTARY SCHOOL,E,5,6,6,7,6,4,3,3,6,
2000,MESA COUNTY VALLEY 51,7467,ROCKY MOUNTAIN ELEMENTARY SCHOOL,E,5,4,3,1,5,6,9,6,6,
2000,MESA COUNTY VALLEY 51,9434,SCENIC ELEMENTARY SCHOOL,E,12,9,9,7,9,13,13,12,12,
2000,MESA COUNTY VALLEY 51,7832,SHELLEDY ELEMENTARY SCHOOL,E,6,6,6,6,6,5,6,5,5,
2000,MESA COUNTY VALLEY 51,8462,TAYLOR ELEMENTARY SCHOOL,E,5,6,6,6,6,3,3,3,5,
2000,MESA COUNTY VALLEY 51,8846,THUNDER MOUNTAIN ELEMENTARY SCHOOL,E,7,6,6,6,6,7,5,9,7,
2000,MESA COUNTY VALLEY 51,8876,TOPE ELEMENTARY SCHOOL,E,6,6,5,6,6,6,6,5,6,
2000,MESA COUNTY VALLEY 51,9406,WEST MIDDLE SCHOOL,M,8,7,7,6,6,9,6,10,7,
2000,MESA COUNTY VALLEY 51,9673,WINGATE ELEMENTARY SCHOOL,E,6,7,6,6,6,6,6,6,6,
1130,MIAMI/YODER 60 JT,5850,MIAMI/YODER ELEMENTARY SCHOOL,E,5,5,6,6,6,5,1,6,6,
1130,MIAMI/YODER 60 JT,5870,MIAMI-YODER JUNIOR HIGH SCHOOL,M,3,6,6,5,5,3,3,4,2,
1130,MIAMI/YODER 60 JT,5854,MIAMI-YODER SENIOR HIGH SCHOOL,H,7,6,5,5,,9,12,6,9,82.
2800,MOFFAT 2,2018,CRESTONE CHARTER SCHOOL,E,,6,6,5,7,6,3,5,9,
2800,MOFFAT 2,2018,CRESTONE CHARTER SCHOOL,M,11,7,8,7,12,12,11,12,6,
2800,MOFFAT 2,2018,CRESTONE CHARTER SCHOOL,H,,10,9,9,,13,13,13,13,-
2800,MOFFAT 2,5954,MOFFAT ELEMENTARY SCHOOL,E,,6,6,5,,1,1,1,1,
2800,MOFFAT 2,5956,MOFFAT MIDDLE SCHOOL,M,10,9,6,7,6,10,12,8,10,
2800,MOFFAT 2,5958,MOFFAT SENIOR HIGH SCHOOL,H,3,5,2,3,3,2,1,1,5,92.
2020,MOFFAT COUNTY RE:NO 1,1938,CRAIG MIDDLE SCHOOL,M,6,6,6,5,6,7,6,8,6,
2020,MOFFAT COUNTY RE:NO 1,2374,EAST ELEMENTARY SCHOOL,E,6,5,5,5,6,6,7,6,7,
2020,MOFFAT COUNTY RE:NO 1,5656,MAYBELL ELEMENTARY SCHOOL,E,,1,1,1,,,,,,
2020,MOFFAT COUNTY RE:NO 1,5962,MOFFAT COUNTY HIGH SCHOOL,H,5,6,6,6,6,4,4,5,5,84.
2020,MOFFAT COUNTY RE:NO 1,7338,RIDGEVIEW ELEMENTARY SCHOOL,E,6,6,6,5,5,6,7,6,5,
2020,MOFFAT COUNTY RE:NO 1,1936,SANDROCK ELEMENTARY,E,6,6,6,6,6,9,9,9,8,
2020,MOFFAT COUNTY RE:NO 1,8398,SUNSET ELEMENTARY SCHOOL,E,3,6,6,6,6,1,3,1,3,
2740,MONTE VISTA C-8,6036,BILL METZ ELEMENTARY SCHOOL,E,5,5,4,4,6,5,5,6,4,
2740,MONTE VISTA C-8,6044,MONTE VISTA MIDDLE SCHOOL,M,3,4,5,5,6,4,3,5,6,
2740,MONTE VISTA C-8,6520,MONTE VISTA ON-LINE ACADEMY,M,,6,4,6,6,1,3,1,3,
2740,MONTE VISTA C-8,6520,MONTE VISTA ON-LINE ACADEMY,H,4,6,6,6,6,7,9,6,7,38.
2740,MONTE VISTA C-8,6046,MONTE VISTA SENIOR HIGH SCHOOL,H,6,5,5,5,6,5,5,6,6,92.
2035,MONTEZUMA-CORTEZ RE-1,609,BATTLE ROCK CHARTER SCHOOL,E,,1,1,1,,6,4,7,6,
2035,MONTEZUMA-CORTEZ RE-1,1888,CORTEZ MIDDLE SCHOOL,M,6,5,6,5,6,9,7,7,9,
2035,MONTEZUMA-CORTEZ RE-1,4546,KEMPER ELEMENTARY SCHOOL,E,2,5,6,2,5,3,5,6,1,
2035,MONTEZUMA-CORTEZ RE-1,5090,LEWIS-ARRIOLA ELEMENTARY SCHOOL,E,6,6,8,6,7,6,6,5,6,
2035,MONTEZUMA-CORTEZ RE-1,5436,MANAUGH ELEMENTARY SCHOOL,E,2,3,4,1,3,5,6,5,3,
2035,MONTEZUMA-CORTEZ RE-1,5836,MESA ELEMENTARY SCHOOL,E,5,5,5,3,5,5,6,5,5,
2035,MONTEZUMA-CORTEZ RE-1,6026,MONTEZUMA-CORTEZ HIGH SCHOOL,H,4,5,6,6,6,4,5,4,5,67.
2035,MONTEZUMA-CORTEZ RE-1,7082,PLEASANT VIEW ELEMENTARY SCHOOL,E,,9,7,7,,9,9,6,12,
2180,MONTROSE COUNTY RE-1J,1392,CENTENNIAL MIDDLE SCHOOL,M,9,6,7,6,6,9,7,10,8,
2180,MONTROSE COUNTY RE-1J,6054,COLUMBINE MIDDLE SCHOOL,M,8,7,7,6,6,9,7,9,7,
2180,MONTROSE COUNTY RE-1J,1915,COTTONWOOD ELEMENTARY SCHOOL,E,6,6,7,6,7,6,6,6,6,
2180,MONTROSE COUNTY RE-1J,4458,JOHNSON ELEMENTARY SCHOOL,E,4,6,6,5,5,5,5,2,5,
2180,MONTROSE COUNTY RE-1J,6058,MONTROSE HIGH SCHOOL,H,7,7,6,6,7,8,6,9,8,88.
2180,MONTROSE COUNTY RE-1J,6366,NORTHSIDE ELEMENTARY SCHOOL,E,6,4,5,4,6,6,5,7,6,
2180,MONTROSE COUNTY RE-1J,6466,OAK GROVE ELEMENTARY SCHOOL,E,9,6,7,6,9,9,9,8,8,
2180,MONTROSE COUNTY RE-1J,6486,OLATHE ELEMENTARY SCHOOL,E,5,3,5,3,5,6,5,5,8,
2180,MONTROSE COUNTY RE-1J,6494,OLATHE HIGH SCHOOL,H,6,5,6,6,6,6,6,7,7,92.
2180,MONTROSE COUNTY RE-1J,6490,OLATHE MIDDLE SCHOOL,M,6,5,5,5,5,7,9,6,9,
2180,MONTROSE COUNTY RE-1J,6262,PEAK VIRTUAL ACADEMY,E,,,,,,,,,,
2180,MONTROSE COUNTY RE-1J,6262,PEAK VIRTUAL ACADEMY,M,,,,,,,,,,
2180,MONTROSE COUNTY RE-1J,6262,PEAK VIRTUAL ACADEMY,H,,,,,,,,,,
2180,MONTROSE COUNTY RE-1J,7106,POMONA ELEMENTARY SCHOOL,E,4,6,6,6,6,3,5,2,3,
2790,MOUNTAIN VALLEY RE 1,6142,MOUNTAIN VALLEY ELEMENTARY SCHOOL,E,6,6,6,6,6,3,3,1,9,
2790,MOUNTAIN VALLEY RE 1,6144,MOUNTAIN VALLEY MIDDLE SCHOOL,M,6,7,6,7,5,6,9,6,6,
2790,MOUNTAIN VALLEY RE 1,6146,MOUNTAIN VALLEY SENIOR HIGH SCHOOL,H,5,5,4,3,3,7,8,7,6,80.
550,NORTH CONEJOS RE-1J,1378,CENTAURI HIGH SCHOOL,H,11,7,9,7,9,10,11,9,9,97.
550,NORTH CONEJOS RE-1J,1276,CENTAURI MIDDLE SCHOOL,M,3,6,6,6,6,3,3,4,1,
550,NORTH CONEJOS RE-1J,4836,LA JARA ELEMENTARY SCHOOL,E,9,8,9,9,9,8,9,6,9,
550,NORTH CONEJOS RE-1J,5422,MANASSA ELEMENTARY SCHOOL,E,8,9,9,10,7,6,6,5,10,
1410,NORTH PARK R-1,6358,NORTH PARK JUNIOR-SENIOR HIGH SCHOOL,M,10,6,9,7,12,7,6,10,5,
1410,NORTH PARK R-1,6358,NORTH PARK JUNIOR-SENIOR HIGH SCHOOL,H,11,10,9,10,10,10,9,12,9,87.
1410,NORTH PARK R-1,9198,WALDEN ELEMENTARY SCHOOL,E,8,6,6,6,9,9,9,6,9,
2840,NORWOOD R-2J,6418,NORWOOD ELEMENTARY SCHOOL,E,3,6,7,7,6,1,1,2,1,
2840,NORWOOD R-2J,6422,NORWOOD HIGH SCHOOL,M,6,9,6,9,8,6,6,4,6,
2840,NORWOOD R-2J,6422,NORWOOD HIGH SCHOOL,H,8,9,6,7,10,6,6,9,5,86.
3050,OTIS R-3,6582,OTIS ELEMENTARY SCHOOL,E,6,6,5,6,7,6,6,5,6,
3050,OTIS R-3,6586,OTIS JUNIOR-SENIOR HIGH SCHOOL,M,3,5,6,6,6,2,1,3,3,
3050,OTIS R-3,6586,OTIS JUNIOR-SENIOR HIGH SCHOOL,H,6,6,9,9,10,6,3,6,6,89.
2580,OURAY R-1,6596,OURAY ELEMENTARY SCHOOL,E,11,9,9,9,,12,9,12,11,
2580,OURAY R-1,6598,OURAY MIDDLE SCHOOL,M,12,9,10,9,9,13,12,12,12,
2580,OURAY R-1,6600,OURAY SENIOR HIGH SCHOOL,H,10,9,9,10,9,9,9,11,6,94.
1570,PARK (ESTES PARK) R-3,2794,ESTES PARK HIGH SCHOOL,H,6,6,8,6,9,5,5,6,3,84.
1570,PARK (ESTES PARK) R-3,2790,ESTES PARK K-5 SCHOOL,E,6,6,6,7,9,7,7,7,6,
1570,PARK (ESTES PARK) R-3,2792,ESTES PARK MIDDLE SCHOOL,M,6,7,7,7,9,8,7,7,9,
2610,PARK COUNTY RE-2,8114,EDITH TETER ELEMENTARY SCHOOL,E,7,7,9,9,9,6,6,6,6,
2610,PARK COUNTY RE-2,3681,GUFFEY CHARTER SCHOOL,E,,5,6,5,,,,,,
2610,PARK COUNTY RE-2,3681,GUFFEY CHARTER SCHOOL,M,,6,2,6,,5,7,2,6,
2610,PARK COUNTY RE-2,4908,LAKE GEORGE CHARTER SCHOOL,E,4,6,6,6,6,5,6,3,5,
2610,PARK COUNTY RE-2,4908,LAKE GEORGE CHARTER SCHOOL,M,,,,,,,,,,
2610,PARK COUNTY RE-2,7891,SILVERHEELS MIDDLE SCHOOL,M,12,9,9,9,9,12,12,10,12,
2610,PARK COUNTY RE-2,8118,SOUTH PARK HIGH SCHOOL,H,9,7,9,6,9,9,9,7,9,84.
3148,PAWNEE RE-12,3672,PAWNEE ELEMENTARY SCHOOL,E,6,6,6,7,6,4,6,2,5,
3148,PAWNEE RE-12,6812,PAWNEE JUNIOR-SENIOR HIGH SCHOOL,M,,9,7,11,9,9,6,11,9,
3148,PAWNEE RE-12,6812,PAWNEE JUNIOR-SENIOR HIGH SCHOOL,H,,12,10,12,12,10,7,11,9,93.
1060,PEYTON 23 JT,6898,PEYTON ELEMENTARY SCHOOL,E,6,6,6,7,6,6,6,5,8,
1060,PEYTON 23 JT,6902,PEYTON JUNIOR/SENIOR HIGH SCHOOL,M,5,6,6,6,6,5,5,6,4,
1060,PEYTON 23 JT,6902,PEYTON JUNIOR/SENIOR HIGH SCHOOL,H,9,6,7,8,6,6,5,6,6,93.
1440,PLAINVIEW RE-2,6992,PLAINVIEW ELEMENTARY SCHOOL,E,6,3,5,3,6,6,6,6,8,
1440,PLAINVIEW RE-2,7009,PLAINVIEW JUNIOR-SENIOR HIGH SCHOOL,M,6,6,6,5,6,6,5,6,9,
1440,PLAINVIEW RE-2,7009,PLAINVIEW JUNIOR-SENIOR HIGH SCHOOL,H,,6,9,6,,13,12,9,13,-
1870,PLATEAU RE-5,6834,PEETZ ELEMENTARY SCHOOL,E,6,9,9,9,11,6,9,7,5,
1870,PLATEAU RE-5,6838,PEETZ JUNIOR-SENIOR HIGH SCHOOL,M,7,9,9,10,9,6,5,6,10,
1870,PLATEAU RE-5,6838,PEETZ JUNIOR-SENIOR HIGH SCHOOL,H,12,13,12,13,9,13,13,6,13,94.
1990,PLATEAU VALLEY 50,7024,PLATEAU VALLEY ELEMENTARY SCHOOL,E,10,7,6,6,6,12,13,12,6,
1990,PLATEAU VALLEY 50,7032,PLATEAU VALLEY HIGH SCHOOL,H,8,8,6,9,6,10,12,6,9,79.
1990,PLATEAU VALLEY 50,7028,PLATEAU VALLEY MIDDLE SCHOOL,M,6,6,6,6,6,7,9,6,7,
2600,PLATTE CANYON 1,7042,DEER CREEK ELEMENTARY SCHOOL,E,10,7,7,7,9,9,12,9,6,
2600,PLATTE CANYON 1,7048,FITZSIMMONS MIDDLE SCHOOL,M,7,10,9,9,10,6,6,6,5,
2600,PLATTE CANYON 1,7046,PLATTE CANYON HIGH SCHOOL,H,10,9,11,9,9,6,6,9,5,90.
2865,PLATTE VALLEY RE-3,7050,PLATTE VALLEY ELEMENTARY SCHOOL,E,6,8,10,6,10,2,1,3,6,
2865,PLATTE VALLEY RE-3,7322,REVERE JUNIOR-SENIOR HIGH SCHOOL,M,5,7,6,7,8,3,4,3,3,
2865,PLATTE VALLEY RE-3,7322,REVERE JUNIOR-SENIOR HIGH SCHOOL,H,6,6,6,8,6,6,1,9,6,87.
3130,PLATTE VALLEY RE-7,7052,PLATTE VALLEY ELEMENTARY SCHOOL,E,6,6,6,6,6,7,7,9,6,
3130,PLATTE VALLEY RE-7,4670,PLATTE VALLEY HIGH SCHOOL,H,9,6,6,6,8,10,9,12,7,87.
3130,PLATTE VALLEY RE-7,7054,PLATTE VALLEY MIDDLE SCHOOL,M,6,6,6,6,6,6,6,4,7,
1550,POUDRE R-1,490,BACON ELEMENTARY SCHOOL,E,6,9,7,9,7,6,7,6,6,
1550,POUDRE R-1,612,BAUDER ELEMENTARY SCHOOL,E,6,6,6,6,6,6,6,5,6,
1550,POUDRE R-1,678,BEATTIE ELEMENTARY SCHOOL,E,7,6,6,7,6,6,6,6,6,
1550,POUDRE R-1,766,BENNETT ELEMENTARY SCHOOL,E,11,11,11,11,10,10,10,10,7,
1550,POUDRE R-1,498,BETHKE ELEMENTARY SCHOOL,E,9,12,13,12,10,9,9,7,9,
1550,POUDRE R-1,892,BLEVINS MIDDLE SCHOOL,M,9,7,9,8,8,7,6,9,6,
1550,POUDRE R-1,898,BOLTZ MIDDLE SCHOOL,M,7,6,9,7,6,6,5,6,6,
1550,POUDRE R-1,1186,CACHE LA POUDRE ELEMENTARY SCHOOL,E,6,7,6,7,6,6,7,5,6,
1550,POUDRE R-1,1190,CACHE LA POUDRE MIDDLE SCHOOL,M,6,8,8,7,9,6,6,6,6,
1550,POUDRE R-1,2298,DUNN ELEMENTARY SCHOOL,E,10,9,9,9,10,10,9,9,8,
1550,POUDRE R-1,9370,EYESTONE ELEMENTARY SCHOOL,E,6,6,7,6,7,5,3,6,6,
1550,POUDRE R-1,3046,FORT COLLINS HIGH SCHOOL,H,6,6,7,7,7,3,3,5,3,86.
1550,POUDRE R-1,3105,FOSSIL RIDGE HIGH SCHOOL,H,9,12,10,12,12,6,6,6,5,92.
1550,POUDRE R-1,3787,HARRIS BILINGUAL ELEMENTARY SCHOOL,E,11,7,7,9,7,9,10,10,10,
1550,POUDRE R-1,4282,IRISH ELEMENTARY SCHOOL,E,6,4,5,4,5,6,7,7,6,
1550,POUDRE R-1,4456,JOHNSON ELEMENTARY SCHOOL,E,7,7,7,7,6,7,6,6,8,
1550,POUDRE R-1,4698,KINARD CORE KNOWLEDGE MIDDLE SCHOOL,M,10,13,12,13,12,7,7,6,9,
1550,POUDRE R-1,4793,KRUSE ELEMENTARY SCHOOL,E,11,9,10,10,9,12,11,10,11,
1550,POUDRE R-1,3791,LAB ELEMENTARY SCHOOL FOR CREATIVE LEARNING,E,5,6,6,5,7,5,5,4,6,
1550,POUDRE R-1,5014,LAUREL ELEMENTARY SCHOOL,E,6,6,3,5,6,6,12,7,6,
1550,POUDRE R-1,5068,LESHER MIDDLE SCHOOL,M,7,7,9,9,9,6,5,8,6,
1550,POUDRE R-1,5120,LIBERTY COMMON CHARTER SCHOOL,E,12,13,12,13,12,11,7,12,10,
1550,POUDRE R-1,5120,LIBERTY COMMON CHARTER SCHOOL,M,12,13,13,13,13,12,9,12,12,
1550,POUDRE R-1,5120,LIBERTY COMMON CHARTER SCHOOL,H,13,13,13,13,13,12,12,12,9,-
1550,POUDRE R-1,5168,LINCOLN MIDDLE SCHOOL,M,5,5,6,5,6,5,5,5,5,
1550,POUDRE R-1,5196,LINTON ELEMENTARY SCHOOL,E,6,6,6,6,6,6,7,6,6,
1550,POUDRE R-1,5234,LIVERMORE ELEMENTARY SCHOOL,E,,12,9,11,10,11,9,9,12,
1550,POUDRE R-1,5292,LOPEZ ELEMENTARY SCHOOL,E,9,9,9,9,6,9,9,7,9,
1550,POUDRE R-1,5688,MCGRAW ELEMENTARY SCHOOL,E,12,10,10,10,10,10,9,8,10,
1550,POUDRE R-1,6476,O'DEA ELEMENTARY SCHOOL,E,12,7,6,8,10,12,12,12,9,
1550,POUDRE R-1,6482,OLANDER ELEMENTARY SCHOOL,E,6,6,6,6,7,5,6,5,5,
1550,POUDRE R-1,7104,POLARIS EXPEDITIONARY LEARNING SCHOOL,M,7,7,7,8,10,7,7,6,9,
1550,POUDRE R-1,7104,POLARIS EXPEDITIONARY LEARNING SCHOOL,H,6,6,6,6,6,5,3,2,9,76.
1550,POUDRE R-1,7124,POUDRE HIGH SCHOOL,H,6,6,9,8,7,4,6,2,5,82.
1550,POUDRE R-1,7161,PRESTON MIDDLE SCHOOL,M,10,12,12,11,10,8,6,9,6,
1550,POUDRE R-1,7198,PSD GLOBAL ACADEMY,E,,8,6,6,,,,,,
1550,POUDRE R-1,7198,PSD GLOBAL ACADEMY,M,,5,5,5,,2,6,1,6,
