school_id,school,city,state,zipcode,LowestGrade,Unnamed: 8,School Type,district_id,district_name,District Size,District Setting
5660,MCAULIFFE ELEMENTARY SCHOOL,GREELEY,CO,80634,Preschool,5th Grade,Elementary,3120,GREELEY 6,"6,001 - 25,000",Urban-Suburban
5666,MC CLAVE ELEMENTARY SCHOOL,MC CLAVE,CO,81057,Preschool,6th Grade,Elementary,310,MC CLAVE RE-2,300 or less,Rural
5670,MC CLAVE UNDIVIDED HIGH SCHOOL,MC CLAVE,CO,81057,7th Grade,12th Grade,Senior,310,MC CLAVE RE-2,300 or less,Rural
5685,MC GLONE ELEMENTARY SCHOOL,DENVER,CO,80239,Preschool,5th Grade,Elementary,880,DENVER COUNTY 1,"Over 25,000",Denver Metro
5688,MCGRAW ELEMENTARY SCHOOL,FORT COLLINS,CO,80526,Preschool,5th Grade,Elementary,1550,POUDRE R-1,"6,001 - 25,000",Urban-Suburban
5702,MC KINLEY-THATCHER ELEMENTARY SCHOOL,DENVER,CO,80210,Preschool,5th Grade,Elementary,880,DENVER COUNTY 1,"Over 25,000",Denver Metro
5704,MCKINLEY ELEMENTARY SCHOOL,CANON CITY,CO,81212,Kindergarten,5th Grade,Elementary,1140,CANON CITY RE-1,"1,201 - 6,000",Outlying City
5706,MC ELWAIN ELEMENTARY SCHOOL,THORNTON,CO,80229,#NAME?,#NAME?,Elementary,20,ADAMS 12 FIVE STAR SCHOOLS,"Over 25,000",Denver Metro
5716,MC MEEN ELEMENTARY SCHOOL,DENVER,CO,80222,Preschool,5th Grade,Elementary,880,DENVER COUNTY 1,"Over 25,000",Denver Metro
5722,MEAD HIGH SCHOOL,LONGMONT,CO,80504,9th Grade,11th Grade,Senior,470,ST VRAIN VALLEY RE 1J,"6,001 - 25,000",Denver Metro
5726,MEAD ELEMENTARY SCHOOL,MEAD,CO,80542,Preschool,5th Grade,Elementary,470,ST VRAIN VALLEY RE 1J,"6,001 - 25,000",Denver Metro
5730,MEAD MIDDLE SCHOOL,MEAD,CO,80542,6th Grade,8th Grade,Middle,470,ST VRAIN VALLEY RE 1J,"6,001 - 25,000",Denver Metro
5742,MEADOW MOUNTAIN ELEMENTARY SCHOOL,AVON,CO,81620,Kindergarten,5th Grade,Elementary,910,EAGLE COUNTY RE 50,"1,201 - 6,000",Outlying Town
5744,MEADOW POINT ELEMENTARY SCHOOL,AURORA,CO,80015,Preschool,5th Grade,Elementary,130,CHERRY CREEK 5,"Over 25,000",Denver Metro
5745,MEADOW VIEW ELEMENTARY SCHOOL,CASTLE ROCK,CO,80109,Preschool,6th Grade,Elementary,900,DOUGLAS COUNTY RE 1,"6,001 - 25,000",Denver Metro
5750,MEEKER ELEMENTARY SCHOOL,MEEKER,CO,81641,Preschool,5th Grade,Elementary,2710,MEEKER RE1,601 - 1.200,Outlying Town
5752,MEEKER ELEMENTARY SCHOOL,GREELEY,CO,80634,Preschool,5th Grade,Elementary,3120,GREELEY 6,"6,001 - 25,000",Urban-Suburban
5754,BARONE MIDDLE SCHOOL,MEEKER,CO,81641,#NAME?,#NAME?,Middle,2710,MEEKER RE1,601 - 1.200,Outlying Town
5758,MEIKLEJOHN ELEMENTARY,ARVADA,CO,80005,Preschool,6th Grade,Elementary,1420,JEFFERSON COUNTY R-1,"Over 25,000",Denver Metro
5762,MEEKER HIGH SCHOOL,MEEKER,CO,81641,9th Grade,12th Grade,Senior,2710,MEEKER RE1,601 - 1.200,Outlying Town
5777,MELVIN HENDRICKSON DEVELOPMENT CENTER,LAMAR,CO,81052,Preschool,Preschool,Elementary,2660,LAMAR RE-2,"1,201 - 6,000",Outlying City
5779,MERIDIAN RANCH INTERNATIONAL SCHOOL,FALCON,CO,80831,Preschool,5th Grade,Elementary,1110,FALCON 49,"1,201 - 6,000",Urban-Suburban
5802,MERINO ELEMENTARY SCHOOL,MERINO,CO,80741,Kindergarten,6th Grade,Elementary,1860,BUFFALO RE-4J,300 or less,Rural
5806,MERINO JUNIOR SENIOR HIGH SCHOOL,MERINO,CO,80741,7th Grade,12th Grade,Senior,1860,BUFFALO RE-4J,300 or less,Rural
5814,THORNTON MIDDLE SCHOOL,THORNTON,CO,80229,6th Grade,8th Grade,Middle,20,ADAMS 12 FIVE STAR SCHOOLS,"Over 25,000",Denver Metro
5816,THORNTON HIGH SCHOOL,THORNTON,CO,80229,9th Grade,12th Grade,Senior,20,ADAMS 12 FIVE STAR SCHOOLS,"Over 25,000",Denver Metro
5826,MERRILL MIDDLE SCHOOL,DENVER,CO,80210,6th Grade,8th Grade,Middle,880,DENVER COUNTY 1,"Over 25,000",Denver Metro
5828,MESA VALLEY VISION HOME AND COMMUNITY PROGRAM,GRAND JUNCTION,CO,81501,Kindergarten,12th Grade,Senior,2000,MESA COUNTY VALLEY 51,"6,001 - 25,000",Urban-Suburban
5834,MESA ELEMENTARY SCHOOL,WESTMINSTER,CO,80030,Preschool,5th Grade,Elementary,70,WESTMINSTER 50,"6,001 - 25,000",Denver Metro
5836,MESA ELEMENTARY SCHOOL,CORTEZ,CO,81321,Kindergarten,5th Grade,Elementary,2035,MONTEZUMA-CORTEZ RE-1,"1,201 - 6,000",Outlying City
5838,MESA ELEMENTARY SCHOOL,BOULDER,CO,80305,Kindergarten,5th Grade,Elementary,480,BOULDER VALLEY RE 2,"Over 25,000",Denver Metro
5840,MESA ELEMENTARY SCHOOL,DEL NORTE,CO,81132,Kindergarten,1st Grade,Elementary,2730,DEL NORTE C-7,601 - 1.200,Outlying Town
5841,MESA RIDGE HIGH SCHOOL,COLORADO SPRINGS,CO,80911,9th Grade,12th Grade,Senior,990,WIDEFIELD 3,"6,001 - 25,000",Urban-Suburban
5842,MESA VIEW ELEMENTARY SCHOOL,GRAND JUNCTION,CO,81503,Preschool,5th Grade,Elementary,2000,MESA COUNTY VALLEY 51,"6,001 - 25,000",Urban-Suburban
5843,LONE TREE ELEMENTARY,LONE TREE,CO,80124,Kindergarten,6th Grade,Elementary,900,DOUGLAS COUNTY RE 1,"6,001 - 25,000",Denver Metro
5844,CONTEMPORARY LEARNING ACADEMY HIGH SCHOOL,DENVER,CO,80211,9th Grade,12th Grade,Senior,880,DENVER COUNTY 1,"Over 25,000",Denver Metro
5850,MIAMI/YODER ELEMENTARY SCHOOL,RUSH,CO,80833,Preschool,5th Grade,Elementary,1130,MIAMI/YODER 60 JT,300 or less,Rural
5854,MIAMI-YODER SENIOR HIGH SCHOOL,RUSH,CO,80833,9th Grade,12th Grade,Senior,1130,MIAMI/YODER 60 JT,300 or less,Rural
5864,MIDDLE PARK HIGH SCHOOL,GRANBY,CO,80446,9th Grade,12th Grade,Senior,1350,EAST GRAND 2,601 - 1.200,Outlying Town
5870,MIAMI-YODER JUNIOR HIGH SCHOOL,RUSH,CO,80833,6th Grade,8th Grade,Middle,1130,MIAMI/YODER 60 JT,300 or less,Rural
5878,MIDLAND ELEMENTARY SCHOOL,COLORADO SPRINGS,CO,80904,Kindergarten,5th Grade,Elementary,1010,COLORADO SPRINGS 11,"Over 25,000",Urban-Suburban
5880,MILDRED L SANVILLE PRESCHOOL,COMMERCE CITY,CO,80022,Preschool,Preschool,Elementary,30,ADAMS COUNTY 14,"6,001 - 25,000",Denver Metro
5888,MILLER MIDDLE SCHOOL,DURANGO,CO,81301,6th Grade,8th Grade,Middle,1520,DURANGO 9-R,"1,201 - 6,000",Outlying City
5892,MILLER SPECIAL EDUCATION,LAKEWOOD,CO,80226,Preschool,12th Grade,Senior,1420,JEFFERSON COUNTY R-1,"Over 25,000",Denver Metro
5896,MILLIKEN ELEMENTARY SCHOOL,MILLIKEN,CO,80543,Preschool,5th Grade,Elementary,3110,JOHNSTOWN-MILLIKEN RE-5J,"1,201 - 6,000",Outlying Town
5902,MILLIKEN MIDDLE SCHOOL,MILLIKEN,CO,80543,6th Grade,8th Grade,Middle,3110,JOHNSTOWN-MILLIKEN RE-5J,"1,201 - 6,000",Outlying Town
5916,MINNEQUA ELEMENTARY SCHOOL,PUEBLO,CO,81004,Preschool,5th Grade,Elementary,2690,PUEBLO CITY 60,"6,001 - 25,000",Urban-Suburban
5930,MINTURN MIDDLE SCHOOL,MINTURN,CO,81645,6th Grade,8th Grade,Middle,910,EAGLE COUNTY RE 50,"1,201 - 6,000",Outlying Town
5934,MISSION VIEJO ELEMENTARY SCHOOL,AURORA,CO,80013,Preschool,5th Grade,Elementary,130,CHERRY CREEK 5,"Over 25,000",Denver Metro
5944,MITCHELL ELEMENTARY SCHOOL,GOLDEN,CO,80403,Kindergarten,6th Grade,Elementary,1420,JEFFERSON COUNTY R-1,"Over 25,000",Denver Metro
5948,MITCHELL HIGH SCHOOL,COLORADO SPRINGS,CO,80909,9th Grade,12th Grade,Senior,1010,COLORADO SPRINGS 11,"Over 25,000",Urban-Suburban
5954,MOFFAT ELEMENTARY SCHOOL,MOFFAT,CO,81143,Preschool,5th Grade,Elementary,2800,MOFFAT 2,300 or less,Rural
5956,MOFFAT MIDDLE SCHOOL,MOFFAT,CO,81143,6th Grade,8th Grade,Middle,2800,MOFFAT 2,300 or less,Rural
5958,MOFFAT SENIOR HIGH SCHOOL,MOFFAT,CO,81143,9th Grade,12th Grade,Senior,2800,MOFFAT 2,300 or less,Rural
5962,MOFFAT COUNTY HIGH SCHOOL,CRAIG,CO,81625,9th Grade,12th Grade,Senior,2020,MOFFAT COUNTY RE:NO 1,"1,201 - 6,000",Outlying City
5972,MOLHOLM ELEMENTARY SCHOOL,LAKEWOOD,CO,80214,Preschool,6th Grade,Elementary,1420,JEFFERSON COUNTY R-1,"Over 25,000",Denver Metro
5982,MONACO ELEMENTARY SCHOOL,COMMERCE CITY,CO,80022,Preschool,5th Grade,Elementary,30,ADAMS COUNTY 14,"6,001 - 25,000",Denver Metro
5985,MONFORT ELEMENTARY SCHOOL,GREELEY,CO,80634,Preschool,5th Grade,Elementary,3120,GREELEY 6,"6,001 - 25,000",Urban-Suburban
5988,MONROE ELEMENTARY SCHOOL,COLORADO SPRINGS,CO,80910,Preschool,5th Grade,Elementary,1010,COLORADO SPRINGS 11,"Over 25,000",Urban-Suburban
5992,MONROE ELEMENTARY SCHOOL,LOVELAND,CO,80538,Kindergarten,5th Grade,Elementary,1560,THOMPSON R2-J,"6,001 - 25,000",Urban-Suburban
5994,MONTESSORI PEAKS CHARTER ACADEMY,LITTLETON,CO,80123,Preschool,8th Grade,Elementary,1420,JEFFERSON COUNTY R-1,"Over 25,000",Denver Metro
5995,MONTBELLO HIGH SCHOOL,DENVER,CO,80239,9th Grade,12th Grade,Senior,880,DENVER COUNTY 1,"Over 25,000",Denver Metro
5997,D C S MONTESSORI CHARTER SCHOOL,CASTLE ROCK,CO,80108,Preschool,6th Grade,Elementary,900,DOUGLAS COUNTY RE 1,"6,001 - 25,000",Denver Metro
5998,OAKLAND ELEMENTARY SCHOOL,DENVER,CO,80239,Preschool,5th Grade,Elementary,880,DENVER COUNTY 1,"Over 25,000",Denver Metro
5999,MONARCH HIGH SCHOOL,LOUISVILLE,CO,80027,9th Grade,12th Grade,Senior,480,BOULDER VALLEY RE 2,"Over 25,000",Denver Metro
6000,MONARCH K-8 SCHOOL,LOUISVILLE,CO,80027,Kindergarten,8th Grade,Elementary,480,BOULDER VALLEY RE 2,"Over 25,000",Denver Metro
6002,MONTCLAIR ELEMENTARY SCHOOL,DENVER,CO,80220,Preschool,5th Grade,Elementary,880,DENVER COUNTY 1,"Over 25,000",Denver Metro
6018,MONTEREY ELEMENTARY SCHOOL,COLORADO SPRINGS,CO,80910,Preschool,5th Grade,Elementary,980,HARRISON 2,"6,001 - 25,000",Urban-Suburban
6026,MONTEZUMA-CORTEZ HIGH SCHOOL,CORTEZ,CO,81321,9th Grade,12th Grade,Senior,2035,MONTEZUMA-CORTEZ RE-1,"1,201 - 6,000",Outlying City
6030,BYRON SYRING DELTA CENTER,MONTE VISTA,CO,81144,7th Grade,12th Grade,Senior,2740,MONTE VISTA C-8,"1,201 - 6,000",Outlying Town
6036,BILL METZ ELEMENTARY SCHOOL,MONTE VISTA,CO,81144,2nd Grade,5th Grade,Elementary,2740,MONTE VISTA C-8,"1,201 - 6,000",Outlying Town
6044,MONTE VISTA MIDDLE SCHOOL,MONTE VISTA,CO,81144,6th Grade,8th Grade,Middle,2740,MONTE VISTA C-8,"1,201 - 6,000",Outlying Town
6046,MONTE VISTA SENIOR HIGH SCHOOL,MONTE VISTA,CO,81144,9th Grade,12th Grade,Senior,2740,MONTE VISTA C-8,"1,201 - 6,000",Outlying Town
6054,COLUMBINE MIDDLE SCHOOL,MONTROSE,CO,81401,6th Grade,8th Grade,Middle,2180,MONTROSE COUNTY RE-1J,"1,201 - 6,000",Outlying City
6055,CAREER CENTER PRESCHOOL,GRAND JUNCTION,CO,81504,Preschool,Preschool,Elementary,2000,MESA COUNTY VALLEY 51,"6,001 - 25,000",Urban-Suburban
6058,MONTROSE HIGH SCHOOL,MONTROSE,CO,81401,9th Grade,12th Grade,Senior,2180,MONTROSE COUNTY RE-1J,"1,201 - 6,000",Outlying City
6060,MOUNTAIN RANGE HIGH SCHOOL,WESTMINSTER,CO,80234,9th Grade,12th Grade,Senior,20,ADAMS 12 FIVE STAR SCHOOLS,"Over 25,000",Denver Metro
6068,MONTVIEW MATH & HEALTH SCIENCES ELEMENTARY SCHOOL,AURORA,CO,80010,Preschool,5th Grade,Elementary,180,ADAMS-ARAPAHOE 28J,"Over 25,000",Denver Metro
6070,FRUITA MONUMENT HIGH SCHOOL,FRUITA,CO,81521,10th Grade,12th Grade,Senior,2000,MESA COUNTY VALLEY 51,"6,001 - 25,000",Urban-Suburban
6088,MOORE K-8 SCHOOL,DENVER,CO,80218,Preschool,8th Grade,Elementary,880,DENVER COUNTY 1,"Over 25,000",Denver Metro
6090,MOORE MIDDLE SCHOOL,ARVADA,CO,80005,7th Grade,8th Grade,Middle,1420,JEFFERSON COUNTY R-1,"Over 25,000",Denver Metro
6098,MOREY MIDDLE SCHOOL,DENVER,CO,80218,6th Grade,8th Grade,Middle,880,DENVER COUNTY 1,"Over 25,000",Denver Metro
6132,MORTON ELEMENTARY SCHOOL,PUEBLO,CO,81003,Preschool,5th Grade,Elementary,2690,PUEBLO CITY 60,"6,001 - 25,000",Urban-Suburban
6133,MORTENSEN ELEMENTARY SCHOOL,LITTLETON,CO,80128,Preschool,6th Grade,Elementary,1420,JEFFERSON COUNTY R-1,"Over 25,000",Denver Metro
6134,YAMPAH MOUNTAIN SCHOOL,GLENWOOD SPRINGS,CO,81601,6th Grade,12th Grade,Senior,9030,BOCES,,
6135,MOUNT CARBON ELEMENTARY SCHOOL,LITTLETON,CO,80127,Kindergarten,6th Grade,Elementary,1420,JEFFERSON COUNTY R-1,"Over 25,000",Denver Metro
6136,MOUNTAIN BOCES DAY TREATMENT CENTER,GLENWOOD SPRINGS,CO,81601,5th Grade,12th Grade,Senior,9030,BOCES,,
6138,MOUNTAINSIDE ELEMENTARY SCHOOL,FORT CARSON,CO,80902,Kindergarten,5th Grade,Elementary,1000,FOUNTAIN 8,"1,201 - 6,000",Urban-Suburban
6139,MOUNTAIN PHOENIX COMMUNITY SCHOOL,GOLDEN,CO,80403,Kindergarten,8th Grade,Elementary,1420,JEFFERSON COUNTY R-1,"Over 25,000",Denver Metro
6140,MOUNTAIN RIDGE MIDDLE SCHOOL,COLORADO SPRINGS,CO,80920,6th Grade,8th Grade,Middle,1040,ACADEMY 20,"6,001 - 25,000",Urban-Suburban
6142,MOUNTAIN VALLEY ELEMENTARY SCHOOL,SAGUACHE,CO,81149,Preschool,5th Grade,Elementary,2790,MOUNTAIN VALLEY RE 1,300 or less,Rural
6144,MOUNTAIN VALLEY MIDDLE SCHOOL,SAGUACHE,CO,81149,6th Grade,8th Grade,Middle,2790,MOUNTAIN VALLEY RE 1,300 or less,Rural
6146,MOUNTAIN VALLEY SENIOR HIGH SCHOOL,SAGUACHE,CO,81149,9th Grade,12th Grade,Senior,2790,MOUNTAIN VALLEY RE 1,300 or less,Rural
6150,MOUNTAIN VIEW ELEMENTARY SCHOOL,BROOMFIELD,CO,80020,Kindergarten,5th Grade,Elementary,20,ADAMS 12 FIVE STAR SCHOOLS,"Over 25,000",Denver Metro
6152,MOUNTAIN VIEW ELEMENTARY SCHOOL,PARKER,CO,80134,Kindergarten,2nd Grade,Elementary,900,DOUGLAS COUNTY RE 1,"6,001 - 25,000",Denver Metro
6156,MOUNTAIN VIEW ELEMENTARY SCHOOL,LONGMONT,CO,80501,Preschool,5th Grade,Elementary,470,ST VRAIN VALLEY RE 1J,"6,001 - 25,000",Denver Metro
6158,MOUNTAIN VIEW ELEMENTARY SCHOOL,COLORADO SPRINGS,CO,80920,Kindergarten,5th Grade,Elementary,1040,ACADEMY 20,"6,001 - 25,000",Urban-Suburban
6160,MRACHEK MIDDLE SCHOOL,AURORA,CO,80013,6th Grade,8th Grade,Middle,180,ADAMS-ARAPAHOE 28J,"Over 25,000",Denver Metro
6162,MOUNTAIN VISTA COMMUNITY SCHOOL,COLORADO SPRINGS,CO,80910,Kindergarten,8th Grade,Elementary,980,HARRISON 2,"6,001 - 25,000",Urban-Suburban
6163,MOUNTAIN VIEW HIGH SCHOOL,LOVELAND,CO,80537,9th Grade,12th Grade,Senior,1560,THOMPSON R2-J,"6,001 - 25,000",Urban-Suburban
6164,MOUNTAIN RIDGE MIDDLE SCHOOL,HIGHLANDS RANCH,CO,80126,7th Grade,8th Grade,Middle,900,DOUGLAS COUNTY RE 1,"6,001 - 25,000",Denver Metro
6165,MOUNTAIN VISTA HIGH SCHOOL,HIGHLANDS RANCH,CO,80126,9th Grade,12th Grade,Senior,900,DOUGLAS COUNTY RE 1,"6,001 - 25,000",Denver Metro
6166,MOUNT GARFIELD MIDDLE SCHOOL,CLIFTON,CO,81520,6th Grade,8th Grade,Middle,2000,MESA COUNTY VALLEY 51,"6,001 - 25,000",Urban-Suburban
6188,MUNROE ELEMENTARY SCHOOL,DENVER,CO,80219,Preschool,5th Grade,Elementary,880,DENVER COUNTY 1,"Over 25,000",Denver Metro
6189,MURPHY CREEK K-8 SCHOOL,AURORA,CO,80018,Preschool,8th Grade,Elementary,180,ADAMS-ARAPAHOE 28J,"Over 25,000",Denver Metro
6194,NAMAQUA ELEMENTARY SCHOOL,LOVELAND,CO,80537,Kindergarten,5th Grade,Elementary,1560,THOMPSON R2-J,"6,001 - 25,000",Urban-Suburban
6195,NEW VISTA HIGH SCHOOL,BOULDER,CO,80302,9th Grade,12th Grade,Senior,480,BOULDER VALLEY RE 2,"Over 25,000",Denver Metro
6196,NATURITA ELEMENTARY SCHOOL,NATURITA,CO,81422,Preschool,6th Grade,Elementary,2190,WEST END RE-2,301 - 600,Rural
6208,NEDERLAND ELEMENTARY SCHOOL,NEDERLAND,CO,80466,Preschool,5th Grade,Elementary,480,BOULDER VALLEY RE 2,"Over 25,000",Denver Metro
6212,NEDERLAND MIDDLE-SENIOR HIGH SCHOOL,NEDERLAND,CO,80466,6th Grade,12th Grade,Senior,480,BOULDER VALLEY RE 2,"Over 25,000",Denver Metro
6219,NEW AMERICA SCHOOL,DENVER,CO,80230,9th Grade,12th Grade,Senior,180,ADAMS-ARAPAHOE 28J,"Over 25,000",Denver Metro
6220,NEW VISION CHARTER SCHOOL,LOVELAND,CO,80538,Kindergarten,8th Grade,Elementary,1560,THOMPSON R2-J,"6,001 - 25,000",Urban-Suburban
6222,NEEDHAM ELEMENTARY SCHOOL,DURANGO,CO,81301,Preschool,5th Grade,Elementary,1520,DURANGO 9-R,"1,201 - 6,000",Outlying City
6224,NEVIN PLATT MIDDLE SCHOOL,BOULDER,CO,80303,6th Grade,8th Grade,Middle,480,BOULDER VALLEY RE 2,"Over 25,000",Denver Metro
6237,NEW AMERICA SCHOOL,LAKEWOOD,CO,80214,9th Grade,12th Grade,Senior,1420,JEFFERSON COUNTY R-1,"Over 25,000",Denver Metro
6238,NEW AMERICA CHARTER SCHOOL,GYPSUM,CO,81637,9th Grade,12th Grade,Senior,910,EAGLE COUNTY RE 50,"1,201 - 6,000",Outlying Town
6244,NEW HORIZONS DAY SCHOOL,COLORADO SPRINGS,CO,80906,6th Grade,12th Grade,Senior,980,HARRISON 2,"6,001 - 25,000",Urban-Suburban
6254,NEWLON ELEMENTARY SCHOOL,DENVER,CO,80219,Preschool,5th Grade,Elementary,880,DENVER COUNTY 1,"Over 25,000",Denver Metro
6264,NISLEY ELEMENTARY SCHOOL,GRAND JUNCTION,CO,81501,Preschool,5th Grade,Elementary,2000,MESA COUNTY VALLEY 51,"6,001 - 25,000",Urban-Suburban
6274,NIWOT ELEMENTARY SCHOOL,NIWOT,CO,80503,Preschool,5th Grade,Elementary,470,ST VRAIN VALLEY RE 1J,"6,001 - 25,000",Denver Metro
6276,NIWOT HIGH SCHOOL,NIWOT,CO,80503,9th Grade,12th Grade,Senior,470,ST VRAIN VALLEY RE 1J,"6,001 - 25,000",Denver Metro
6286,NORMANDY ELEMENTARY SCHOOL,LITTLETON,CO,80128,Kindergarten,6th Grade,Elementary,1420,JEFFERSON COUNTY R-1,"Over 25,000",Denver Metro
6292,VILLAGE AT NORTH,LITTLETON,CO,80120,Preschool,Preschool,Elementary,140,LITTLETON 6,"6,001 - 25,000",Denver Metro
6294,NORTH ELEMENTARY SCHOOL,BRIGHTON,CO,80601,Preschool,5th Grade,Elementary,40,BRIGHTON 27J,"1,201 - 6,000",Denver Metro
6298,NORTH FORK MONTESSORI SCHOOL,HOTCHKISS,CO,81419,Preschool,6th Grade,Elementary,870,DELTA COUNTY 50(J),"1,201 - 6,000",Outlying Town
6306,NORTH MIDDLE SCHOOL,COLORADO SPRINGS,CO,80903,6th Grade,8th Grade,Middle,1010,COLORADO SPRINGS 11,"Over 25,000",Urban-Suburban
6310,NORTH MIDDLE SCHOOL HEALTH SCIENCES AND TECHNOLOGY CAMPUS,AURORA,CO,80010,6th Grade,8th Grade,Middle,180,ADAMS-ARAPAHOE 28J,"Over 25,000",Denver Metro
6314,NORTH HIGH SCHOOL,DENVER,CO,80211,9th Grade,12th Grade,Senior,880,DENVER COUNTY 1,"Over 25,000",Denver Metro
6315,NORTH VALLEY SCHOOL FOR YOUNG ADULTS,THORNTON,CO,80229,9th Grade,12th Grade,Senior,10,MAPLETON 1,"1,201 - 6,000",Denver Metro
6330,NORTH ARVADA MIDDLE SCHOOL,ARVADA,CO,80003,7th Grade,8th Grade,Middle,1420,JEFFERSON COUNTY R-1,"Over 25,000",Denver Metro
6338,PATRIOT ELEMENTARY SCHOOL,FORT CARSON,CO,80902,Kindergarten,5th Grade,Elementary,1000,FOUNTAIN 8,"1,201 - 6,000",Urban-Suburban
6342,SHADOW RIDGE MIDDLE SCHOOL,THORNTON,CO,80602,6th Grade,8th Grade,Middle,20,ADAMS 12 FIVE STAR SCHOOLS,"Over 25,000",Denver Metro
6344,HERITAGE MIDDLE SCHOOL,LONGMONT,CO,80501,6th Grade,8th Grade,Middle,470,ST VRAIN VALLEY RE 1J,"6,001 - 25,000",Denver Metro
6350,BRUCE RANDOLPH SCHOOL,DENVER,CO,80205,6th Grade,12th Grade,Senior,880,DENVER COUNTY 1,"Over 25,000",Denver Metro
6354,NORTH MESA ELEMENTARY SCHOOL,PUEBLO,CO,81006,Preschool,5th Grade,Elementary,2700,PUEBLO COUNTY 70,"1,201 - 6,000",Urban-Suburban
6355,NORTH MOR ELEMENTARY SCHOOL,NORTHGLENN,CO,80221,Preschool,5th Grade,Elementary,20,ADAMS 12 FIVE STAR SCHOOLS,"Over 25,000",Denver Metro
6358,NORTH PARK JUNIOR-SENIOR HIGH SCHOOL,WALDEN,CO,80480,6th Grade,12th Grade,Senior,1410,NORTH PARK R-1 ,301 - 600,Rural
6362,NORTH ELEMENTARY SCHOOL,COLORADO SPRINGS,CO,80911,Kindergarten,5th Grade,Elementary,990,WIDEFIELD 3,"6,001 - 25,000",Urban-Suburban
6363,NORTH ROUTT CHARTER SCHOOL,CLARK,CO,80428,Kindergarten,8th Grade,Elementary,2770,STEAMBOAT SPRINGS RE-2,"1,201 - 6,000",Outlying City
6364,NORTHRIDGE HIGH SCHOOL,GREELEY,CO,80634,9th Grade,12th Grade,Senior,3120,GREELEY 6,"6,001 - 25,000",Urban-Suburban
6365,SKYVIEW ACADEMY,HIGHLANDS RANCH,CO,80124,Preschool,6th Grade,Elementary,900,DOUGLAS COUNTY RE 1,"6,001 - 25,000",Denver Metro
6366,NORTHSIDE ELEMENTARY SCHOOL,MONTROSE,CO,81401,Kindergarten,5th Grade,Elementary,2180,MONTROSE COUNTY RE-1J,"1,201 - 6,000",Outlying City
6376,NORTH STAR ELEMENTARY SCHOOL,DENVER,CO,80221,Kindergarten,5th Grade,Elementary,20,ADAMS 12 FIVE STAR SCHOOLS,"Over 25,000",Denver Metro
6394,NORTHEAST ACADEMY CHARTER SCHOOL,DENVER,CO,80239,Kindergarten,8th Grade,Elementary,880,DENVER COUNTY 1,"Over 25,000",Denver Metro
6395,NORTHEAST ELEMENTARY SCHOOL,BRIGHTON,CO,80601,Preschool,5th Grade,Elementary,40,BRIGHTON 27J,"1,201 - 6,000",Denver Metro
6396,NORTHEAST ELEMENTARY SCHOOL,PARKER,CO,80134,3rd Grade,5th Grade,Elementary,900,DOUGLAS COUNTY RE 1,"6,001 - 25,000",Denver Metro
6397,ACADEMIA ANA MARIE SANDOVAL,DENVER,CO,80211,Preschool,6th Grade,Elementary,880,DENVER COUNTY 1,"Over 25,000",Denver Metro
6398,NORTHGLENN MIDDLE SCHOOL,NORTHGLENN,CO,80233,6th Grade,8th Grade,Middle,20,ADAMS 12 FIVE STAR SCHOOLS,"Over 25,000",Denver Metro
6402,NORTHGLENN HIGH SCHOOL,NORTHGLENN,CO,80221,9th Grade,12th Grade,Senior,20,ADAMS 12 FIVE STAR SCHOOLS,"Over 25,000",Denver Metro
6404,NORTHRIDGE ELEMENTARY SCHOOL,LONGMONT,CO,80501,Preschool,5th Grade,Elementary,470,ST VRAIN VALLEY RE 1J,"6,001 - 25,000",Denver Metro
6406,NORTHRIDGE ELEMENTARY SCHOOL,HIGHLANDS RANCH,CO,80126,Kindergarten,6th Grade,Elementary,900,DOUGLAS COUNTY RE 1,"6,001 - 25,000",Denver Metro
6418,NORWOOD ELEMENTARY SCHOOL,NORWOOD,CO,81423,Preschool,5th Grade,Elementary,2840,NORWOOD R-2J,301 - 600,Rural
6422,NORWOOD HIGH SCHOOL,NORWOOD,CO,81423,6th Grade,12th Grade,Senior,2840,NORWOOD R-2J,301 - 600,Rural
6436,NUCLA JUNIOR/SENIOR HIGH SCHOOL,NUCLA,CO,81424,7th Grade,12th Grade,Senior,2190,WEST END RE-2,301 - 600,Rural
6460,OAK CREEK ELEMENTARY SCHOOL,COLORADO SPRINGS,CO,80906,Preschool,5th Grade,Elementary,980,HARRISON 2,"6,001 - 25,000",Urban-Suburban
6466,OAK GROVE ELEMENTARY SCHOOL,MONTROSE,CO,81401,Kindergarten,5th Grade,Elementary,2180,MONTROSE COUNTY RE-1J,"1,201 - 6,000",Outlying City
6470,OBERON JUNIOR HIGH SCHOOL,ARVADA,CO,80005,7th Grade,8th Grade,Middle,1420,JEFFERSON COUNTY R-1,"Over 25,000",Denver Metro
6474,O'CONNELL MIDDLE SCHOOL,LAKEWOOD,CO,80232,7th Grade,8th Grade,Middle,1420,JEFFERSON COUNTY R-1,"Over 25,000",Denver Metro
6476,O'DEA ELEMENTARY SCHOOL,FORT COLLINS,CO,80525,Preschool,5th Grade,Elementary,1550,POUDRE R-1,"6,001 - 25,000",Urban-Suburban
6479,ODYSSEY CHARTER ELEMENTARY SCHOOL,DENVER,CO,80207,Kindergarten,8th Grade,Elementary,880,DENVER COUNTY 1,"Over 25,000",Denver Metro
