school,district_id,district_name,emh,emh_combined,school_id,achievement_dir,growth_dir,overall_dir
PIKES PEAK SCHOOL EXPEDITIONARY LEARNING,1110,FALCON 49,E,False,6935,0.0,-1.0,-1.0
PIKES PEAK SCHOOL EXPEDITIONARY LEARNING,1110,FALCON 49,M,False,6935,-1.0,0.0,0.0
PIKES PEAK ELEMENTARY SCHOOL,980,HARRISON 2,E,False,6936,0.0,0.0,0.0
PINE CREEK HIGH SCHOOL,1040,ACADEMY 20,H,False,6937,0.0,0.0,0.0
PINE GROVE ELEMENTARY SCHOOL,900,DOUGLAS COUNTY RE 1,E,False,6938,0.0,0.0,0.0
PINE LANE ELEMENTARY,900,DOUGLAS COUNTY RE 1,E,False,6940,0.0,0.0,0.0
PINELLO ELEMENTARY SCHOOL,990,WIDEFIELD 3,E,False,6952,0.0,0.0,0.0
PINON VALLEY ELEMENTARY SCHOOL,1020,CHEYENNE MOUNTAIN 12,E,False,6953,0.0,0.0,-1.0
PIONEER ELEMENTARY SCHOOL,2405,FORT MORGAN RE-3,E,False,6954,-1.0,-1.0,-1.0
PINE RIDGE ELEMENTARY SCHOOL,130,CHERRY CREEK 5,,False,6955,,,
PIONEER CHARTER SCHOOL,880,DENVER COUNTY 1,E,False,6957,1.0,1.0,1.0
PIONEER ELEMENTARY SCHOOL,1040,ACADEMY 20,E,False,6960,0.0,0.0,0.0
PIONEER ELEMENTARY SCHOOL,900,DOUGLAS COUNTY RE 1,E,False,6961,0.0,0.0,0.0
PIONEER BILINGUAL ELEMENTARY SCHOOL,480,BOULDER VALLEY RE 2,E,False,6962,0.0,-1.0,-1.0
PIONEER RIDGE ELEMENTARY SCHOOL,3110,JOHNSTOWN-MILLIKEN RE-5J,E,False,6963,1.0,0.0,0.0
PITT-WALLER K-8 SCHOOL,880,DENVER COUNTY 1,E,True,6970,0.0,-1.0,0.0
PITT-WALLER K-8 SCHOOL,880,DENVER COUNTY 1,M,True,6970,1.0,0.0,0.0
PLAINVIEW ELEMENTARY SCHOOL,1440,PLAINVIEW RE-2,E,False,6992,1.0,-1.0,-1.0
PLAINVIEW JUNIOR-SENIOR HIGH SCHOOL,1440,PLAINVIEW RE-2,H,False,7009,,,1.0
PLAINVIEW JUNIOR-SENIOR HIGH SCHOOL,1440,PLAINVIEW RE-2,M,False,7009,,,
PLATEAU VALLEY ELEMENTARY SCHOOL,1990,PLATEAU VALLEY 50,E,False,7024,-1.0,1.0,1.0
PLATEAU VALLEY MIDDLE SCHOOL,1990,PLATEAU VALLEY 50,M,False,7028,0.0,1.0,0.0
PLATEAU VALLEY HIGH SCHOOL,1990,PLATEAU VALLEY 50,H,False,7032,1.0,1.0,1.0
DEER CREEK ELEMENTARY SCHOOL,2600,PLATTE CANYON 1,E,False,7042,0.0,0.0,0.0
PLACE BRIDGE ACADEMY,880,DENVER COUNTY 1,E,True,7045,0.0,1.0,0.0
PLACE BRIDGE ACADEMY,880,DENVER COUNTY 1,M,True,7045,-1.0,0.0,0.0
PLATTE CANYON HIGH SCHOOL,2600,PLATTE CANYON 1,H,False,7046,0.0,1.0,0.0
PLATTE RIVER CHARTER ACADEMY,900,DOUGLAS COUNTY RE 1,E,False,7047,0.0,0.0,0.0
PLATTE RIVER CHARTER ACADEMY,900,DOUGLAS COUNTY RE 1,M,False,7047,0.0,0.0,0.0
FITZSIMMONS MIDDLE SCHOOL,2600,PLATTE CANYON 1,M,False,7048,1.0,0.0,1.0
PLATTE VALLEY ELEMENTARY SCHOOL,2865,PLATTE VALLEY RE-3,E,False,7050,-1.0,0.0,-1.0
PLATTE VALLEY ELEMENTARY SCHOOL,3130,PLATTE VALLEY RE-7,E,False,7052,0.0,0.0,0.0
PLATTE VALLEY MIDDLE SCHOOL,3130,PLATTE VALLEY RE-7,M,False,7054,0.0,0.0,-1.0
PLATTEVILLE ELEMENTARY SCHOOL,3080,WELD COUNTY RE-1,E,False,7056,0.0,1.0,1.0
SOUTH VALLEY MIDDLE SCHOOL,3080,WELD COUNTY RE-1,M,False,7058,1.0,0.0,1.0
PLEASANT VIEW ELEMENTARY SCHOOL,1420,JEFFERSON COUNTY R-1,E,False,7078,0.0,1.0,1.0
PLEASANT VIEW ELEMENTARY SCHOOL,2035,MONTEZUMA-CORTEZ RE-1,E,False,7082,,,
PLEASANT VIEW MIDDLE SCHOOL,2700,PUEBLO COUNTY 70,M,False,7086,0.0,0.0,0.0
PLUM CREEK ACADEMY,900,DOUGLAS COUNTY RE 1,H,False,7091,,,
PLUM CREEK ACADEMY,900,DOUGLAS COUNTY RE 1,M,False,7091,,,
ROXBOROUGH ELEMENTARY SCHOOL,900,DOUGLAS COUNTY RE 1,,False,7096,,,
POLTON COMMUNITY ELEMENTARY SCHOOL,130,CHERRY CREEK 5,E,False,7102,-1.0,-1.0,-1.0
POLARIS EXPEDITIONARY LEARNING SCHOOL,1550,POUDRE R-1,H,False,7104,1.0,1.0,1.0
POLARIS EXPEDITIONARY LEARNING SCHOOL,1550,POUDRE R-1,M,False,7104,1.0,1.0,1.0
POMONA ELEMENTARY SCHOOL,2180,MONTROSE COUNTY RE-1J,E,False,7106,0.0,0.0,0.0
POMONA ELEMENTARY SCHOOL,2000,MESA COUNTY VALLEY 51,E,False,7110,0.0,1.0,1.0
PONDEROSA ELEMENTARY,1560,THOMPSON R-2J,,False,7113,,,
POMONA HIGH SCHOOL,1420,JEFFERSON COUNTY R-1,H,False,7114,0.0,0.0,0.0
PONDEROSA ELEMENTARY SCHOOL,130,CHERRY CREEK 5,E,False,7116,1.0,1.0,1.0
PONDEROSA HIGH SCHOOL,900,DOUGLAS COUNTY RE 1,H,False,7118,0.0,0.0,0.0
POUDRE HIGH SCHOOL,1550,POUDRE R-1,H,False,7124,-1.0,0.0,0.0
POUDRE TRANSITION CENTER,1550,POUDRE R-1,H,False,7127,,,0.0
POWDERHORN ELEMENTARY SCHOOL,1420,JEFFERSON COUNTY R-1,E,False,7128,0.0,0.0,0.0
PRAIRIE VIEW HIGH SCHOOL,40,BRIGHTON 27J,H,False,7129,0.0,0.0,0.0
PRAIRIE VIEW MIDDLE SCHOOL,40,BRIGHTON 27J,M,False,7131,1.0,0.0,1.0
PRAIRIE CREEKS CHARTER SCHOOL,60,STRASBURG 31J,H,False,7133,,,
PRAIRIE CROSSING ELEMENTARY SCHOOL,900,DOUGLAS COUNTY RE 1,E,False,7134,0.0,1.0,0.0
PRAIRIE WINDS ELEMENTARY SCHOOL,2700,PUEBLO COUNTY 70,E,False,7153,-1.0,-1.0,-1.0
PRAIRIE ELEMENTARY SCHOOL,3147,PRAIRIE RE-11,E,False,7154,-1.0,0.0,1.0
PRAIRIE HILLS ELEMENTARY SCHOOL,20,ADAMS 12 FIVE STAR SCHOOLS,E,False,7155,0.0,0.0,0.0
PRAIRIE JUNIOR-SENIOR HIGH SCHOOL,3147,PRAIRIE RE-11,H,True,7156,-1.0,-1.0,-1.0
PRAIRIE JUNIOR-SENIOR HIGH SCHOOL,3147,PRAIRIE RE-11,M,True,7156,-1.0,0.0,-1.0
PRAIRIE RIDGE ELEMENTARY SCHOOL,470,ST VRAIN VALLEY RE 1J,E,False,7157,1.0,0.0,0.0
PRAIRIE MIDDLE SCHOOL,130,CHERRY CREEK 5,M,False,7158,0.0,0.0,0.0
PRAIRIE HILLS ELEMENTARY SCHOOL,1040,ACADEMY 20,E,False,7159,0.0,1.0,1.0
PRIMERO ELEMENTARY SCHOOL,1590,PRIMERO REORGANIZED 2,E,False,7160,-1.0,-1.0,1.0
PRESTON MIDDLE SCHOOL,1550,POUDRE R-1,M,False,7161,0.0,0.0,0.0
PREP ASSESSMENT CENTER,880,DENVER COUNTY 1,H,False,7163,,,1.0
PREP ASSESSMENT CENTER,880,DENVER COUNTY 1,M,False,7163,,,
PRIMERO JUNIOR-SENIOR HIGH SCHOOL,1590,PRIMERO REORGANIZED 2,H,False,7164,1.0,1.0,1.0
PRIMERO JUNIOR-SENIOR HIGH SCHOOL,1590,PRIMERO REORGANIZED 2,M,False,7164,0.0,1.0,1.0
PRAIRIE WINDS ELEMENTARY SCHOOL,1080,LEWIS-PALMER 38,E,False,7165,0.0,0.0,0.0
PRITCHETT ELEMENTARY SCHOOL,240,PRITCHETT RE-3,E,False,7174,,,
PRITCHETT MIDDLE SCHOOL,240,PRITCHETT RE-3,M,False,7176,,,
PRITCHETT HIGH SCHOOL,240,PRITCHETT RE-3,H,False,7180,,,-1.0
PROSPECT VALLEY ELEMENTARY SCHOOL,1420,JEFFERSON COUNTY R-1,E,False,7190,-1.0,0.0,0.0
PSD ONLINE ACADEMY,1550,POUDRE R-1,H,False,7198,,,
PSD ONLINE ACADEMY,1550,POUDRE R-1,M,False,7198,,,
P.S.1 CHARTER SCHOOL,880,DENVER COUNTY 1,H,True,7199,-1.0,-1.0,-1.0
P.S.1 CHARTER SCHOOL,880,DENVER COUNTY 1,M,True,7199,1.0,-1.0,-1.0
PUEBLO COUNTY HIGH SCHOOL,2700,PUEBLO COUNTY 70,H,False,7208,0.0,0.0,0.0
PUEBLO CHARTER SCHOOL FOR THE ARTS & SCIENCES,2690,PUEBLO CITY 60,E,False,7209,1.0,1.0,1.0
PUEBLO CHARTER SCHOOL FOR THE ARTS & SCIENCES,2690,PUEBLO CITY 60,M,False,7209,0.0,1.0,0.0
PUEBLO WEST ELEMENTARY SCHOOL,2700,PUEBLO COUNTY 70,E,False,7210,0.0,1.0,1.0
PUEBLO TECHNICAL ACADEMY,2700,PUEBLO COUNTY 70,H,False,7211,,,
PUEBLO WEST MIDDLE SCHOOL,2700,PUEBLO COUNTY 70,M,False,7212,0.0,0.0,0.0
PUEBLO WEST HIGH SCHOOL,2700,PUEBLO COUNTY 70,H,False,7214,0.0,0.0,0.0
PUTNAM ELEMENTARY SCHOOL,1550,POUDRE R-1,E,False,7218,0.0,0.0,0.0
QUEEN PALMER ELEMENTARY SCHOOL,1010,COLORADO SPRINGS 11,E,False,7228,-1.0,0.0,-1.0
AURORA QUEST ACADEMY,180,ADAMS-ARAPAHOE 28J,E,True,7232,0.0,0.0,0.0
AURORA QUEST ACADEMY,180,ADAMS-ARAPAHOE 28J,M,True,7232,0.0,0.0,0.0
R-5 HIGH SCHOOL,2000,MESA COUNTY VALLEY 51,H,False,7236,,,-1.0
RALSTON ELEMENTARY SCHOOL,1420,JEFFERSON COUNTY R-1,E,False,7238,0.0,0.0,0.0
RALSTON VALLEY SENIOR HIGH SCHOOL,1420,JEFFERSON COUNTY R-1,H,False,7239,0.0,0.0,0.0
RAMPART HIGH SCHOOL,1040,ACADEMY 20,H,False,7240,0.0,0.0,0.0
RANCH VIEW MIDDLE SCHOOL,900,DOUGLAS COUNTY RE 1,M,False,7245,0.0,0.0,0.0
RANCH CREEK ELEMENTARY,1040,ACADEMY 20,E,False,7247,0.0,0.0,0.0
RANGEVIEW HIGH SCHOOL,180,ADAMS-ARAPAHOE 28J,H,False,7250,0.0,0.0,-1.0
PARKVIEW ELEMENTARY SCHOOL,2720,RANGELY RE-4,E,False,7268,0.0,0.0,0.0
RANGELY MIDDLE SCHOOL,2720,RANGELY RE-4,M,False,7272,,,
RANGELY JUNIOR/SENIOR HIGH SCHOOL,2720,RANGELY RE-4,H,False,7276,-1.0,-1.0,-1.0
RED HAWK RIDGE ELEMENTARY SCHOOL,130,CHERRY CREEK 5,E,False,7277,0.0,0.0,0.0
RICARDO FLORES MAGON ACADEMY,8001,CHARTER SCHOOL INSTITUTE,E,False,7278,0.0,,0.0
REDLANDS MIDDLE SCHOOL,2000,MESA COUNTY VALLEY 51,M,False,7281,0.0,0.0,0.0
RED ROCKS ELEMENTARY SCHOOL,1420,JEFFERSON COUNTY R-1,E,False,7282,0.0,0.0,0.0
RED FEATHER LAKES ELEMENTARY SCHOOL,1550,POUDRE R-1,E,False,7290,-1.0,,-1.0
RED SANDSTONE ELEMENTARY SCHOOL,910,EAGLE COUNTY RE 50,E,False,7296,0.0,0.0,1.0
REDSTONE ELEMENTARY SCHOOL,900,DOUGLAS COUNTY RE 1,E,False,7297,0.0,0.0,0.0
IVER C. RANUM MIDDLE SCHOOL,70,WESTMINSTER 50,,False,7305,,,
REMINGTON ELEMENTARY SCHOOL,1110,FALCON 49,E,False,7317,0.0,0.0,-1.0
RENAISSANCE EXPEDITION LEARN OUTWARD BOUND SCHOOL,900,DOUGLAS COUNTY RE 1,E,False,7319,0.0,0.0,0.0
REVERE JUNIOR-SENIOR HIGH SCHOOL,2865,PLATTE VALLEY RE-3,H,False,7322,,,1.0
REVERE JUNIOR-SENIOR HIGH SCHOOL,2865,PLATTE VALLEY RE-3,M,False,7322,,,
RICE ELEMENTARY SCHOOL,1550,POUDRE R-1,E,False,7325,0.0,0.0,0.0
RIDGEVIEW ELEMENTARY SCHOOL,2020,MOFFAT COUNTY RE:NO 1,E,False,7338,0.0,0.0,-1.0
RIDGEVIEW ELEMENTARY SCHOOL,1110,FALCON 49,E,False,7339,1.0,0.0,0.0
RIDGWAY ELEMENTARY SCHOOL,2590,RIDGWAY R-2,E,False,7342,1.0,1.0,1.0
RIDGWAY MIDDLE SCHOOL,2590,RIDGWAY R-2,M,False,7344,0.0,1.0,0.0
RIDGWAY HIGH SCHOOL,2590,RIDGWAY R-2,H,False,7346,1.0,1.0,1.0
RIFFENBURGH ELEMENTARY SCHOOL,1550,POUDRE R-1,E,False,7350,0.0,1.0,1.0
RIFLE MIDDLE SCHOOL,1195,GARFIELD RE-2,E,False,7356,0.0,0.0,0.0
RIFLE MIDDLE SCHOOL,1195,GARFIELD RE-2,M,False,7356,0.0,0.0,0.0
RIFLE HIGH SCHOOL,1195,GARFIELD RE-2,H,False,7360,0.0,0.0,0.0
RISHEL MIDDLE SCHOOL,880,DENVER COUNTY 1,M,False,7370,-1.0,0.0,1.0
RIVERSIDE SCHOOL,1195,GARFIELD RE-2,E,False,7388,0.0,1.0,1.0
RIVERSIDE SCHOOL,1195,GARFIELD RE-2,M,False,7388,0.0,0.0,0.0
RIVERVIEW ELEMENTARY SCHOOL,1520,DURANGO 9-R,E,False,7402,0.0,1.0,0.0
ROARING FORK HIGH SCHOOL,1180,ROARING FORK RE-1,H,False,7422,-1.0,0.0,0.0
ROCK CANYON HIGH SCHOOL,900,DOUGLAS COUNTY RE 1,H,False,7435,0.0,0.0,0.0
ROCKY FORD JUNIOR/SENIOR HIGH SCHOOL,2530,ROCKY FORD R-2,H,False,7442,-1.0,0.0,-1.0
ROCKY HEIGHTS MIDDLE SCHOOL,900,DOUGLAS COUNTY RE 1,M,False,7448,0.0,0.0,-1.0
ROCKRIMMON ELEMENTARY SCHOOL,1040,ACADEMY 20,E,False,7460,0.0,0.0,0.0
ROCKY MOUNTAIN ACADEMY OF EVERGREEN,1420,JEFFERSON COUNTY R-1,E,True,7462,0.0,0.0,-1.0
ROCKY MOUNTAIN ACADEMY OF EVERGREEN,1420,JEFFERSON COUNTY R-1,M,True,7462,0.0,0.0,-1.0
ROCKY MOUNTAIN CLASSICAL ACADEMY,1110,FALCON 49,E,False,7463,-1.0,1.0,0.0
ROCKY MOUNTAIN CLASSICAL ACADEMY,1110,FALCON 49,H,False,7463,0.0,0.0,0.0
ROCKY MOUNTAIN CLASSICAL ACADEMY,1110,FALCON 49,M,False,7463,0.0,1.0,1.0
ROCKY MOUNTAIN ELEMENTARY SCHOOL,470,ST VRAIN VALLEY RE 1J,E,False,7464,0.0,0.0,0.0
ROCKY MOUNTAIN ELEMENTARY SCHOOL,2000,MESA COUNTY VALLEY 51,E,False,7467,0.0,0.0,0.0
ROCKY MOUNTAIN HIGH SCHOOL,1550,POUDRE R-1,H,False,7470,0.0,0.0,0.0
ROLLING HILLS ELEMENTARY SCHOOL,130,CHERRY CREEK 5,E,False,7476,0.0,0.0,0.0
RONCALLI MIDDLE SCHOOL,2690,PUEBLO CITY 60,M,False,7481,-1.0,1.0,1.0
ROOSEVELT EDISON CHARTER SCHOOL,1010,COLORADO SPRINGS 11,E,False,7482,0.0,-1.0,-1.0
ROONEY RANCH ELEMENTARY SCHOOL,1420,JEFFERSON COUNTY R-1,E,False,7483,0.0,0.0,0.0
ROOSEVELT HIGH SCHOOL,3110,JOHNSTOWN-MILLIKEN RE-5J,H,False,7490,1.0,0.0,0.0
ROSE HILL ELEMENTARY SCHOOL,30,ADAMS COUNTY 14,E,False,7500,-1.0,-1.0,-1.0
ROSS MONTESSORI SCHOOL,8001,CHARTER SCHOOL INSTITUTE,E,True,7512,1.0,1.0,1.0
ROSS MONTESSORI SCHOOL,8001,CHARTER SCHOOL INSTITUTE,M,True,7512,1.0,0.0,1.0
RUDY ELEMENTARY SCHOOL,1010,COLORADO SPRINGS 11,E,False,7513,1.0,0.0,0.0
RUNNING CREEK ELEMENTARY SCHOOL,920,ELIZABETH C-1,E,False,7517,0.0,0.0,0.0
RUNYON ELEMENTARY SCHOOL,140,LITTLETON 6,E,False,7518,0.0,0.0,0.0
RUSSELL ELEMENTARY SCHOOL,1420,JEFFERSON COUNTY R-1,E,False,7520,,,
RUSSELL MIDDLE SCHOOL,1010,COLORADO SPRINGS 11,M,False,7523,0.0,0.0,0.0
RYAN ELEMENTARY SCHOOL,480,BOULDER VALLEY RE 2,E,False,7528,1.0,0.0,1.0
RYAN ELEMENTARY SCHOOL,1420,JEFFERSON COUNTY R-1,E,False,7529,0.0,0.0,0.0
RYE ELEMENTARY SCHOOL,2700,PUEBLO COUNTY 70,E,False,7530,0.0,0.0,-1.0
CRAVER MIDDLE SCHOOL,2700,PUEBLO COUNTY 70,M,False,7532,0.0,-1.0,-1.0
RYE HIGH SCHOOL,2700,PUEBLO COUNTY 70,H,False,7534,1.0,0.0,0.0
SABIN WORLD SCHOOL,880,DENVER COUNTY 1,E,False,7554,1.0,1.0,1.0
SABIN MIDDLE SCHOOL,1010,COLORADO SPRINGS 11,M,False,7556,0.0,0.0,-1.0
SABLE ELEMENTARY SCHOOL,180,ADAMS-ARAPAHOE 28J,E,False,7558,-1.0,0.0,0.0
SAGEBRUSH ELEMENTARY SCHOOL,130,CHERRY CREEK 5,E,False,7559,-1.0,0.0,-1.0
SADDLE RANCH ELEMENTARY SCHOOL,900,DOUGLAS COUNTY RE 1,E,False,7562,0.0,0.0,0.0
ST. VRAIN COMMUNITY MONTOSSORI SCHOOL,470,ST VRAIN VALLEY RE 1J,,False,7565,,,
SALIDA HIGH SCHOOL,500,SALIDA R-32,H,False,7568,0.0,0.0,0.0
SAMUELS ELEMENTARY SCHOOL,880,DENVER COUNTY 1,E,False,7578,-1.0,0.0,-1.0
SANBORN ELEMENTARY SCHOOL,470,ST VRAIN VALLEY RE 1J,E,False,7584,1.0,0.0,1.0
CENTENNIAL ELEMENTARY SCHOOL,640,CENTENNIAL R-1,E,False,7588,1.0,0.0,0.0
SANCHEZ ELEMENTARY SCHOOL,480,BOULDER VALLEY RE 2,E,False,7592,-1.0,-1.0,-1.0
SANDBURG ELEMENTARY SCHOOL,140,LITTLETON 6,E,False,7606,1.0,0.0,0.0
SAND CREEK ELEMENTARY SCHOOL,900,DOUGLAS COUNTY RE 1,E,False,7610,0.0,0.0,0.0
SAND CREEK ELEMENTARY SCHOOL,980,HARRISON 2,E,False,7611,1.0,0.0,-1.0
SANFORD ELEMENTARY SCHOOL,560,SANFORD 6J,E,False,7612,0.0,0.0,-1.0
SAND CREEK HIGH SCHOOL,1110,FALCON 49,H,False,7613,0.0,0.0,0.0
SANFORD JUNIOR/SENIOR HIGH SCHOOL,560,SANFORD 6J,H,True,7616,1.0,0.0,0.0
SANFORD JUNIOR/SENIOR HIGH SCHOOL,560,SANFORD 6J,M,True,7616,-1.0,0.0,0.0
SANGRE DE CRISTO ELEMENTARY SCHOOL,110,SANGRE DE CRISTO RE-22J,E,False,7626,-1.0,0.0,-1.0
SANGRE DE CRISTO UNDIVIDED HIGH SCHOOL,110,SANGRE DE CRISTO RE-22J,H,False,7630,0.0,0.0,0.0
SANGRE DE CRISTO UNDIVIDED HIGH SCHOOL,110,SANGRE DE CRISTO RE-22J,M,False,7630,1.0,0.0,0.0
SARAH MILNER ELEMENTARY SCHOOL,1560,THOMPSON R-2J,E,False,7640,0.0,1.0,1.0
STANSBERRY ELEMENTARY SCHOOL,1560,THOMPSON R-2J,E,False,7650,-1.0,-1.0,-1.0
SARGENT ELEMENTARY SCHOOL,2750,SARGENT RE-33J,E,False,7660,0.0,0.0,0.0
SARGENT SENIOR HIGH SCHOOL,2750,SARGENT RE-33J,H,False,7664,-1.0,0.0,-1.0
SARGENT JUNIOR HIGH SCHOOL,2750,SARGENT RE-33J,M,False,7668,1.0,0.0,0.0
CHARLES M. SCHENCK (CMS) COMMUNITY SCHOOL,880,DENVER COUNTY 1,E,False,7694,1.0,0.0,-1.0
SCHMITT ELEMENTARY SCHOOL,880,DENVER COUNTY 1,E,False,7698,-1.0,0.0,-1.0
SCOTT ELEMENTARY SCHOOL,3120,GREELEY 6,E,False,7700,0.0,1.0,0.0
COLLEGIATE ACADEMY OF COLORADO,1420,JEFFERSON COUNTY R-1,E,True,7701,0.0,-1.0,-1.0
COLLEGIATE ACADEMY OF COLORADO,1420,JEFFERSON COUNTY R-1,H,True,7701,-1.0,-1.0,-1.0
COLLEGIATE ACADEMY OF COLORADO,1420,JEFFERSON COUNTY R-1,M,True,7701,0.0,0.0,-1.0
SCOTT ELEMENTARY SCHOOL,1010,COLORADO SPRINGS 11,E,False,7705,0.0,0.0,0.0
SECREST ELEMENTARY SCHOOL,1420,JEFFERSON COUNTY R-1,E,False,7708,0.0,0.0,0.0
SECOND CREEK ELEMENTARY SCHOOL,40,BRIGHTON 27J,E,False,7714,1.0,0.0,0.0
SEDALIA ELEMENTARY SCHOOL,900,DOUGLAS COUNTY RE 1,E,False,7718,-1.0,0.0,-1.0
HI PLAINS UNDIVIDED HIGH SCHOOL,1460,HI-PLAINS R-23,H,True,7746,-1.0,,1.0
HI PLAINS UNDIVIDED HIGH SCHOOL,1460,HI-PLAINS R-23,M,True,7746,-1.0,,1.0
KEATING CONTINUING EDUCATION,2690,PUEBLO CITY 60,E,False,7748,,,
KEATING CONTINUING EDUCATION,2690,PUEBLO CITY 60,H,False,7748,-1.0,-1.0,-1.0
KEATING CONTINUING EDUCATION,2690,PUEBLO CITY 60,M,False,7748,,,
SEMPER ELEMENTARY SCHOOL,1420,JEFFERSON COUNTY R-1,E,False,7753,1.0,0.0,0.0
SEVERANCE MIDDLE SCHOOL,3100,WINDSOR RE-4,M,False,7755,0.0,0.0,0.0
SEVENTH STREET ELEMENTARY SCHOOL,890,DOLORES COUNTY RE NO.2,E,False,7764,-1.0,-1.0,-1.0
SHAFFER ELEMENTARY SCHOOL,1420,JEFFERSON COUNTY R-1,E,False,7780,0.0,0.0,0.0
SILVER CREEK HIGH SCHOOL,470,ST VRAIN VALLEY RE 1J,H,False,7789,0.0,0.0,0.0
SHANNER ELEMENTARY SCHOOL,2670,HOLLY RE-3,E,False,7794,-1.0,0.0,0.0
SILVER CREEK ELEMENTARY,20,ADAMS 12 FIVE STAR SCHOOLS,E,False,7795,0.0,0.0,1.0
FLYNN ELEMENTARY SCHOOL,70,WESTMINSTER 50,E,False,7810,-1.0,-1.0,-1.0
SHAW HEIGHTS MIDDLE SCHOOL,70,WESTMINSTER 50,M,False,7812,-1.0,-1.0,-1.0
SHAWSHEEN ELEMENTARY SCHOOL,3120,GREELEY 6,E,False,7814,1.0,0.0,-1.0
SHELLEDY ELEMENTARY SCHOOL,2000,MESA COUNTY VALLEY 51,E,False,7832,1.0,1.0,1.0
SHELTON ELEMENTARY SCHOOL,1420,JEFFERSON COUNTY R-1,E,False,7833,1.0,1.0,1.0
SHEPARDSON ELEMENTARY SCHOOL,1550,POUDRE R-1,E,False,7834,0.0,-1.0,0.0
SHERIDAN MIDDLE SCHOOL,123,SHERIDAN 2,M,False,7837,0.0,0.0,0.0
SHERIDAN HIGH SCHOOL,123,SHERIDAN 2,H,False,7842,1.0,0.0,1.0
SHERRELWOOD ELEMENTARY SCHOOL,70,WESTMINSTER 50,E,False,7860,-1.0,-1.0,0.0
SIDE CREEK ELEMENTARY SCHOOL,180,ADAMS-ARAPAHOE 28J,E,False,7865,0.0,0.0,0.0
SIERRA ELEMENTARY SCHOOL,1420,JEFFERSON COUNTY R-1,E,False,7870,0.0,1.0,1.0
SIERRA GRANDE ELEMENTARY SCHOOL,740,SIERRA GRANDE R-30,E,False,7876,0.0,-1.0,-1.0
SIERRA GRANDE MIDDLE SCHOOL,740,SIERRA GRANDE R-30,M,False,7878,-1.0,0.0,1.0
SOUTHERN COLORADO EARLY COLLEGE,2700,PUEBLO COUNTY 70,H,False,7879,0.0,0.0,0.0
SIERRA GRANDE SENIOR HIGH SCHOOL,740,SIERRA GRANDE R-30,H,False,7880,-1.0,0.0,0.0
SIERRA HIGH SCHOOL,980,HARRISON 2,H,False,7882,-1.0,0.0,-1.0
SIERRA VISTA ELEMENTARY SCHOOL,2700,PUEBLO COUNTY 70,E,False,7886,0.0,0.0,-1.0
CACTUS VALLEY ELEMENTARY SCHOOL,1195,GARFIELD RE-2,E,False,7890,0.0,-1.0,-1.0
SILVERHEELS MIDDLE SCHOOL,2610,PARK COUNTY RE-2,M,False,7891,1.0,0.0,0.0
SILVERTON ELEMENTARY SCHOOL,2820,SILVERTON 1,E,False,7900,,,
SILVERTON MIDDLE SCHOOL,2820,SILVERTON 1,M,False,7902,,,
SILVERTON HIGH SCHOOL,2820,SILVERTON 1,H,False,7904,,,
SIMLA ELEMENTARY SCHOOL,940,BIG SANDY 100J,E,False,7914,0.0,-1.0,-1.0
SIMLA JUNIOR HIGH SCHOOL,940,BIG SANDY 100J,M,False,7918,-1.0,0.0,-1.0
SIMLA HIGH SCHOOL,940,BIG SANDY 100J,H,False,7922,-1.0,0.0,0.0
SINGING HILLS ELEMENTARY SCHOOL,920,ELIZABETH C-1,E,False,7925,0.0,0.0,0.0
SIXTH AVENUE ELEMENTARY SCHOOL,180,ADAMS-ARAPAHOE 28J,E,False,7932,1.0,0.0,-1.0
SKINNER MIDDLE SCHOOL,880,DENVER COUNTY 1,M,False,7942,1.0,0.0,1.0
SKYLAND COMMUNITY HIGH SCHOOL,880,DENVER COUNTY 1,H,False,7947,,,
SKYLINE ELEMENTARY SCHOOL,1140,CANON CITY RE-1,E,False,7950,0.0,1.0,1.0
SKYLINE VISTA ELEMENTARY SCHOOL,70,WESTMINSTER 50,E,False,7952,-1.0,-1.0,-1.0
SKYLINE HIGH SCHOOL,470,ST VRAIN VALLEY RE 1J,H,False,7954,-1.0,0.0,0.0
SKYVIEW ELEMENTARY SCHOOL,3100,WINDSOR RE-4,E,False,7958,0.0,0.0,-1.0
SKYVIEW MIDDLE SCHOOL,1110,FALCON 49,M,False,7960,0.0,0.0,0.0
SLATER ELEMENTARY SCHOOL,1420,JEFFERSON COUNTY R-1,E,False,7962,0.0,1.0,1.0
SLAVENS K-8 SCHOOL,880,DENVER COUNTY 1,E,True,7972,1.0,0.0,0.0
SLAVENS K-8 SCHOOL,880,DENVER COUNTY 1,M,True,7972,0.0,0.0,0.0
SMILEY MIDDLE SCHOOL,880,DENVER COUNTY 1,M,False,7992,0.0,1.0,1.0
ESCALANTE MIDDLE SCHOOL,1520,DURANGO 9-R,M,False,7994,1.0,0.0,0.0
SMITH ELEMENTARY SCHOOL,880,DENVER COUNTY 1,E,False,8006,1.0,1.0,1.0
SPRINGS RANCH ELEMENTARY SCHOOL,1110,FALCON 49,E,False,8010,0.0,0.0,0.0
SMOKY HILL HIGH SCHOOL,130,CHERRY CREEK 5,H,False,8020,0.0,0.0,0.0
SOMERLID ELEMENTARY SCHOOL,2690,PUEBLO CITY 60,E,False,8030,-1.0,0.0,-1.0
