district_id,school_id,school,city,state,zipcode,year,lowestgrade,unnamed: 8,school type,district_name,district size,district setting,developed: 11-5-12
180,5298,LOTUS SCHOOL FOR EXCELLENCE,AURORA,CO,80012,2011,Kindergarten,11th Grade,Senior,ADAMS-ARAPAHOE 28J,"Over 25,000",Denver Metro,
480,5302,LOUISVILLE ELEMENTARY SCHOOL,LOUISVILLE,CO,80027,2011,Preschool,5th Grade,Elementary,BOULDER VALLEY RE 2,"Over 25,000",Denver Metro,
480,5306,LOUISVILLE MIDDLE SCHOOL,LOUISVILLE,CO,80027,2011,6th Grade,8th Grade,Middle,BOULDER VALLEY RE 2,"Over 25,000",Denver Metro,
1560,5312,BILL REED MIDDLE SCHOOL,LOVELAND,CO,80537,2011,6th Grade,8th Grade,Middle,THOMPSON R2-J,"6,001 - 25,000",Urban-Suburban,
1560,5316,LOVELAND HIGH SCHOOL,LOVELAND,CO,80538,2011,9th Grade,12th Grade,Senior,THOMPSON R2-J,"6,001 - 25,000",Urban-Suburban,
120,5318,ENGLEWOOD EARLY CHILDHOOD EDUCATION CENTER AT MADDOX,ENGLEWOOD,CO,80110,2011,Preschool,Preschool,Elementary,ENGLEWOOD 1,"1,201 - 6,000",Denver Metro,
1560,5335,LUCILE ERWIN MIDDLE SCHOOL,LOVELAND,CO,80538,2011,6th Grade,8th Grade,Middle,THOMPSON R2-J,"6,001 - 25,000",Urban-Suburban,
880,5342,LOWRY ELEMENTARY SCHOOL,DENVER,CO,80230,2011,Preschool,5th Grade,Elementary,DENVER COUNTY 1,"Over 25,000",Denver Metro,
1420,5350,LUKAS ELEMENTARY SCHOOL,WESTMINSTER,CO,80021,2011,Kindergarten,6th Grade,Elementary,JEFFERSON COUNTY R-1,"Over 25,000",Denver Metro,
1420,5354,LUMBERG ELEMENTARY SCHOOL,EDGEWATER,CO,80214,2011,Kindergarten,6th Grade,Elementary,JEFFERSON COUNTY R-1,"Over 25,000",Denver Metro,
180,5361,LYN KNOLL ELEMENTARY SCHOOL,AURORA,CO,80011,2011,Kindergarten,5th Grade,Elementary,ADAMS-ARAPAHOE 28J,"Over 25,000",Denver Metro,
470,5364,LYONS ELEMENTARY SCHOOL,LYONS,CO,80540,2011,Preschool,5th Grade,Elementary,ST VRAIN VALLEY RE 1J,"6,001 - 25,000",Denver Metro,
470,5368,LYONS MIDDLE/SENIOR HIGH SCHOOL,LYONS,CO,80540,2011,6th Grade,12th Grade,Senior,ST VRAIN VALLEY RE 1J,"6,001 - 25,000",Denver Metro,
70,5388,M. SCOTT CARPENTER MIDDLE SCHOOL,DENVER,CO,80221,2011,6th Grade,8th Grade,Middle,WESTMINSTER 50,"6,001 - 25,000",Denver Metro,
1560,5393,THOMPSON INTEGRATED EARLY CHILDHOOD,LOVELAND,CO,80537,2011,Preschool,Preschool,Elementary,THOMPSON R2-J,"6,001 - 25,000",Urban-Suburban,
1010,5404,MADISON ELEMENTARY SCHOOL,COLORADO SPRINGS,CO,80909,2011,Preschool,5th Grade,Elementary,COLORADO SPRINGS 11,"Over 25,000",Urban-Suburban,
900,5405,EDCSD: COLORADO CYBER SCHOOL,CASTLE ROCK,CO,80104,2011,Kindergarten,12th Grade,Senior,DOUGLAS COUNTY RE 1,"6,001 - 25,000",Denver Metro,
3120,5412,MADISON ELEMENTARY SCHOOL,GREELEY,CO,80634,2011,Kindergarten,5th Grade,Elementary,GREELEY 6,"6,001 - 25,000",Urban-Suburban,
1140,5414,MADISON EXPLORATORY SCHOOL,CANON CITY,CO,81212,2011,#NAME?,6th Grade,Elementary,CANON CITY RE-1,"1,201 - 6,000",Outlying City,
1420,5415,ROCKY MOUNTAIN DEAF SCHOOL,GOLDEN,CO,80401,2011,Preschool,12th Grade,Senior,JEFFERSON COUNTY R-1,"Over 25,000",Denver Metro,
20,5418,MALLEY DRIVE ELEMENTARY SCHOOL,NORTHGLENN,CO,80233,2011,Kindergarten,5th Grade,Elementary,ADAMS 12 FIVE STAR SCHOOLS,"Over 25,000",Denver Metro,
550,5422,MANASSA ELEMENTARY SCHOOL,MANASSA,CO,81141,2011,Kindergarten,5th Grade,Elementary,NORTH CONEJOS RE-1J,"1,201 - 6,000",Rural,
880,5430,MANNY MARTINEZ MIDDLE SCHOOL,DENVER,CO,80204,2011,6th Grade,8th Grade,Middle,DENVER COUNTY 1,"Over 25,000",Denver Metro,
2035,5436,MANAUGH ELEMENTARY SCHOOL,CORTEZ,CO,81321,2011,Kindergarten,5th Grade,Elementary,MONTEZUMA-CORTEZ RE-1,"1,201 - 6,000",Outlying City,
2070,5446,MANCOS ELEMENTARY SCHOOL,MANCOS,CO,81328,2011,#NAME?,#NAME?,Elementary,MANCOS RE-6,301 - 600,Rural,
880,5448,MANUAL HIGH SCHOOL,DENVER,CO,80205,2011,9th Grade,12th Grade,Senior,DENVER COUNTY 1,"Over 25,000",Denver Metro,
2070,5450,MANCOS MIDDLE SCHOOL,MANCOS,CO,81328,2011,6th Grade,8th Grade,Middle,MANCOS RE-6,301 - 600,Rural,
2070,5452,MANCOS HIGH SCHOOL,MANCOS,CO,81328,2011,9th Grade,12th Grade,Senior,MANCOS RE-6,301 - 600,Rural,
1420,5454,MANDALAY MIDDLE SCHOOL,WESTMINSTER,CO,80021,2011,7th Grade,8th Grade,Middle,JEFFERSON COUNTY R-1,"Over 25,000",Denver Metro,
1030,5460,MANITOU SPRINGS ELEMENTARY SCHOOL,MANITOU SPRINGS,CO,80829,2011,Preschool,5th Grade,Elementary,MANITOU SPRINGS 14,"1,201 - 6,000",Urban-Suburban,
1030,5464,MANITOU SPRINGS MIDDLE SCHOOL,MANITOU SPRINGS,CO,80829,2011,6th Grade,8th Grade,Middle,MANITOU SPRINGS 14,"1,201 - 6,000",Urban-Suburban,
1030,5468,MANITOU SPRINGS HIGH SCHOOL,MANITOU SPRINGS,CO,80829,2011,9th Grade,12th Grade,Senior,MANITOU SPRINGS 14,"1,201 - 6,000",Urban-Suburban,
1420,5472,MANNING OPTIONS SCHOOL,LAKEWOOD,CO,80401,2011,7th Grade,8th Grade,Middle,JEFFERSON COUNTY R-1,"Over 25,000",Denver Metro,
2535,5498,MANZANOLA ELEMENTARY SCHOOL,MANZANOLA,CO,81058,2011,Preschool,6th Grade,Elementary,MANZANOLA 3J,300 or less,Rural,
2535,5506,MANZANOLA JUNIOR-SENIOR HIGH SCHOOL,MANZANOLA,CO,81058,2011,#NAME?,#NAME?,Senior,MANZANOLA 3J,300 or less,Rural,
1420,5524,MAPLE GROVE ELEMENTARY SCHOOL,GOLDEN,CO,80401,2011,Kindergarten,6th Grade,Elementary,JEFFERSON COUNTY R-1,"Over 25,000",Denver Metro,
10,5539,MAPLETON EARLY LEARNING CENTER,DENVER,CO,80229,2011,Preschool,Kindergarten,Elementary,MAPLETON 1,"1,201 - 6,000",Denver Metro,
140,5572,HOPKINS ELEMENTARY SCHOOL,CENTENNIAL,CO,80122,2011,Preschool,5th Grade,Elementary,LITTLETON 6,"6,001 - 25,000",Denver Metro,
140,5574,TWAIN ELEMENTARY SCHOOL,CENTENNIAL,CO,80122,2011,Kindergarten,5th Grade,Elementary,LITTLETON 6,"6,001 - 25,000",Denver Metro,
1010,5576,TWAIN ELEMENTARY SCHOOL,COLORADO SPRINGS,CO,80909,2011,Preschool,5th Grade,Elementary,COLORADO SPRINGS 11,"Over 25,000",Urban-Suburban,
1360,5577,MARBLE CHARTER SCHOOL,MARBLE,CO,81623,2011,Kindergarten,10th Grade,Senior,GUNNISON WATERSHED RE1J,"1,201 - 6,000",Outlying Town,
880,5578,MARRAMA ELEMENTARY SCHOOL,DENVER,CO,80249,2011,Preschool,5th Grade,Elementary,DENVER COUNTY 1,"Over 25,000",Denver Metro,
2740,5579,MARSH ELEMENTARY SCHOOL,MONTE VISTA,CO,81144,2011,Preschool,1st Grade,Elementary,MONTE VISTA C-8,"1,201 - 6,000",Outlying Town,
1420,5580,MARSHDALE ELEMENTARY SCHOOL,EVERGREEN,CO,80439,2011,Kindergarten,5th Grade,Elementary,JEFFERSON COUNTY R-1,"Over 25,000",Denver Metro,
1420,5596,MARTENSEN ELEMENTARY SCHOOL,WHEAT RIDGE,CO,80033,2011,#NAME?,#NAME?,Elementary,JEFFERSON COUNTY R-1,"Over 25,000",Denver Metro,
990,5602,MARTIN LUTHER KING JR ELEMENTARY SCHOOL,COLORADO SPRINGS,CO,80911,2011,Kindergarten,5th Grade,Elementary,WIDEFIELD 3,"6,001 - 25,000",Urban-Suburban,
1010,5604,KING ELEMENTARY SCHOOL,COLORADO SPRINGS,CO,80918,2011,Preschool,5th Grade,Elementary,COLORADO SPRINGS 11,"Over 25,000",Urban-Suburban,
880,5605,MARTIN LUTHER KING MIDDLE COLLEGE,DENVER,CO,80249,2011,6th Grade,12th Grade,Senior,DENVER COUNTY 1,"Over 25,000",Denver Metro,
480,5606,CREEKSIDE ELEMENTARY SCHOOL AT MARTIN PARK,BOULDER,CO,80305,2011,Preschool,5th Grade,Elementary,BOULDER VALLEY RE 2,"Over 25,000",Denver Metro,
900,5607,SAGE CANYON ELEMENTARY,CASTLE ROCK,CO,80104,2011,Kindergarten,6th Grade,Elementary,DOUGLAS COUNTY RE 1,"6,001 - 25,000",Denver Metro,
880,5608,MATHEMATICS AND SCIENCE LEADERSHIP ACADEMY,DENVER,CO,80223,2011,Kindergarten,3rd Grade,Elementary,DENVER COUNTY 1,"Over 25,000",Denver Metro,
1010,5610,MARTINEZ ELEMENTARY SCHOOL,COLORADO SPRINGS,CO,80918,2011,Preschool,5th Grade,Elementary,COLORADO SPRINGS 11,"Over 25,000",Urban-Suburban,
40,5615,MARY E PENNOCK ELEMENTARY SCHOOL,BRIGHTON,CO,80601,2011,Kindergarten,5th Grade,Elementary,BRIGHTON 27J,"1,201 - 6,000",Denver Metro,
3120,5620,MAPLEWOOD ELEMENTARY SCHOOL,GREELEY,CO,80631,2011,Preschool,5th Grade,Elementary,GREELEY 6,"6,001 - 25,000",Urban-Suburban,
1420,5623,LONGVIEW HIGH SCHOOL,LAKEWOOD,CO,80228,2011,#NAME?,#NAME?,Senior,JEFFERSON COUNTY R-1,"Over 25,000",Denver Metro,
880,5644,MAXWELL ELEMENTARY SCHOOL,DENVER,CO,80239,2011,Preschool,5th Grade,Elementary,DENVER COUNTY 1,"Over 25,000",Denver Metro,
2020,5656,MAYBELL ELEMENTARY SCHOOL,MAYBELL,CO,81640,2011,Preschool,5th Grade,Elementary,MOFFAT COUNTY RE:NO 1,"1,201 - 6,000",Outlying City,
3120,5660,MCAULIFFE ELEMENTARY SCHOOL,GREELEY,CO,80634,2011,Preschool,5th Grade,Elementary,GREELEY 6,"6,001 - 25,000",Urban-Suburban,
310,5666,MC CLAVE ELEMENTARY SCHOOL,MC CLAVE,CO,81057,2011,Preschool,6th Grade,Elementary,MC CLAVE RE-2,300 or less,Rural,
310,5670,MC CLAVE UNDIVIDED HIGH SCHOOL,MC CLAVE,CO,81057,2011,7th Grade,12th Grade,Senior,MC CLAVE RE-2,300 or less,Rural,
880,5685,MC GLONE ELEMENTARY SCHOOL,DENVER,CO,80239,2011,Preschool,5th Grade,Elementary,DENVER COUNTY 1,"Over 25,000",Denver Metro,
1550,5688,MCGRAW ELEMENTARY SCHOOL,FORT COLLINS,CO,80526,2011,Preschool,5th Grade,Elementary,POUDRE R-1,"6,001 - 25,000",Urban-Suburban,
880,5702,MC KINLEY-THATCHER ELEMENTARY SCHOOL,DENVER,CO,80210,2011,Preschool,5th Grade,Elementary,DENVER COUNTY 1,"Over 25,000",Denver Metro,
1140,5704,MCKINLEY ELEMENTARY SCHOOL,CANON CITY,CO,81212,2011,Kindergarten,5th Grade,Elementary,CANON CITY RE-1,"1,201 - 6,000",Outlying City,
20,5706,MC ELWAIN ELEMENTARY SCHOOL,THORNTON,CO,80229,2011,#NAME?,#NAME?,Elementary,ADAMS 12 FIVE STAR SCHOOLS,"Over 25,000",Denver Metro,
880,5716,MC MEEN ELEMENTARY SCHOOL,DENVER,CO,80222,2011,Preschool,5th Grade,Elementary,DENVER COUNTY 1,"Over 25,000",Denver Metro,
470,5722,MEAD HIGH SCHOOL,LONGMONT,CO,80504,2011,9th Grade,11th Grade,Senior,ST VRAIN VALLEY RE 1J,"6,001 - 25,000",Denver Metro,
470,5726,MEAD ELEMENTARY SCHOOL,MEAD,CO,80542,2011,Preschool,5th Grade,Elementary,ST VRAIN VALLEY RE 1J,"6,001 - 25,000",Denver Metro,
470,5730,MEAD MIDDLE SCHOOL,MEAD,CO,80542,2011,6th Grade,8th Grade,Middle,ST VRAIN VALLEY RE 1J,"6,001 - 25,000",Denver Metro,
910,5742,MEADOW MOUNTAIN ELEMENTARY SCHOOL,AVON,CO,81620,2011,Kindergarten,5th Grade,Elementary,EAGLE COUNTY RE 50,"1,201 - 6,000",Outlying Town,
130,5744,MEADOW POINT ELEMENTARY SCHOOL,AURORA,CO,80015,2011,Preschool,5th Grade,Elementary,CHERRY CREEK 5,"Over 25,000",Denver Metro,
900,5745,MEADOW VIEW ELEMENTARY SCHOOL,CASTLE ROCK,CO,80109,2011,Preschool,6th Grade,Elementary,DOUGLAS COUNTY RE 1,"6,001 - 25,000",Denver Metro,
2710,5750,MEEKER ELEMENTARY SCHOOL,MEEKER,CO,81641,2011,Preschool,5th Grade,Elementary,MEEKER RE1,601 - 1.200,Outlying Town,
3120,5752,MEEKER ELEMENTARY SCHOOL,GREELEY,CO,80634,2011,Preschool,5th Grade,Elementary,GREELEY 6,"6,001 - 25,000",Urban-Suburban,
2710,5754,BARONE MIDDLE SCHOOL,MEEKER,CO,81641,2011,#NAME?,#NAME?,Middle,MEEKER RE1,601 - 1.200,Outlying Town,
1420,5758,MEIKLEJOHN ELEMENTARY,ARVADA,CO,80005,2011,Preschool,6th Grade,Elementary,JEFFERSON COUNTY R-1,"Over 25,000",Denver Metro,
2710,5762,MEEKER HIGH SCHOOL,MEEKER,CO,81641,2011,9th Grade,12th Grade,Senior,MEEKER RE1,601 - 1.200,Outlying Town,
2660,5777,MELVIN HENDRICKSON DEVELOPMENT CENTER,LAMAR,CO,81052,2011,Preschool,Preschool,Elementary,LAMAR RE-2,"1,201 - 6,000",Outlying City,
1110,5779,MERIDIAN RANCH INTERNATIONAL SCHOOL,FALCON,CO,80831,2011,Preschool,5th Grade,Elementary,FALCON 49,"1,201 - 6,000",Urban-Suburban,
1860,5802,MERINO ELEMENTARY SCHOOL,MERINO,CO,80741,2011,Kindergarten,6th Grade,Elementary,BUFFALO RE-4J,300 or less,Rural,
1860,5806,MERINO JUNIOR SENIOR HIGH SCHOOL,MERINO,CO,80741,2011,7th Grade,12th Grade,Senior,BUFFALO RE-4J,300 or less,Rural,
20,5814,THORNTON MIDDLE SCHOOL,THORNTON,CO,80229,2011,6th Grade,8th Grade,Middle,ADAMS 12 FIVE STAR SCHOOLS,"Over 25,000",Denver Metro,
20,5816,THORNTON HIGH SCHOOL,THORNTON,CO,80229,2011,9th Grade,12th Grade,Senior,ADAMS 12 FIVE STAR SCHOOLS,"Over 25,000",Denver Metro,
880,5826,MERRILL MIDDLE SCHOOL,DENVER,CO,80210,2011,6th Grade,8th Grade,Middle,DENVER COUNTY 1,"Over 25,000",Denver Metro,
2000,5828,MESA VALLEY VISION HOME AND COMMUNITY PROGRAM,GRAND JUNCTION,CO,81501,2011,Kindergarten,12th Grade,Senior,MESA COUNTY VALLEY 51,"6,001 - 25,000",Urban-Suburban,
70,5834,MESA ELEMENTARY SCHOOL,WESTMINSTER,CO,80030,2011,Preschool,5th Grade,Elementary,WESTMINSTER 50,"6,001 - 25,000",Denver Metro,
2035,5836,MESA ELEMENTARY SCHOOL,CORTEZ,CO,81321,2011,Kindergarten,5th Grade,Elementary,MONTEZUMA-CORTEZ RE-1,"1,201 - 6,000",Outlying City,
480,5838,MESA ELEMENTARY SCHOOL,BOULDER,CO,80305,2011,Kindergarten,5th Grade,Elementary,BOULDER VALLEY RE 2,"Over 25,000",Denver Metro,
2730,5840,MESA ELEMENTARY SCHOOL,DEL NORTE,CO,81132,2011,Kindergarten,1st Grade,Elementary,DEL NORTE C-7,601 - 1.200,Outlying Town,
990,5841,MESA RIDGE HIGH SCHOOL,COLORADO SPRINGS,CO,80911,2011,9th Grade,12th Grade,Senior,WIDEFIELD 3,"6,001 - 25,000",Urban-Suburban,
2000,5842,MESA VIEW ELEMENTARY SCHOOL,GRAND JUNCTION,CO,81503,2011,Preschool,5th Grade,Elementary,MESA COUNTY VALLEY 51,"6,001 - 25,000",Urban-Suburban,
900,5843,LONE TREE ELEMENTARY,LONE TREE,CO,80124,2011,Kindergarten,6th Grade,Elementary,DOUGLAS COUNTY RE 1,"6,001 - 25,000",Denver Metro,
880,5844,CONTEMPORARY LEARNING ACADEMY HIGH SCHOOL,DENVER,CO,80211,2011,9th Grade,12th Grade,Senior,DENVER COUNTY 1,"Over 25,000",Denver Metro,
1130,5850,MIAMI/YODER ELEMENTARY SCHOOL,RUSH,CO,80833,2011,Preschool,5th Grade,Elementary,MIAMI/YODER 60 JT,300 or less,Rural,
1130,5854,MIAMI-YODER SENIOR HIGH SCHOOL,RUSH,CO,80833,2011,9th Grade,12th Grade,Senior,MIAMI/YODER 60 JT,300 or less,Rural,
1350,5864,MIDDLE PARK HIGH SCHOOL,GRANBY,CO,80446,2011,9th Grade,12th Grade,Senior,EAST GRAND 2,601 - 1.200,Outlying Town,
1130,5870,MIAMI-YODER JUNIOR HIGH SCHOOL,RUSH,CO,80833,2011,6th Grade,8th Grade,Middle,MIAMI/YODER 60 JT,300 or less,Rural,
1010,5878,MIDLAND ELEMENTARY SCHOOL,COLORADO SPRINGS,CO,80904,2011,Kindergarten,5th Grade,Elementary,COLORADO SPRINGS 11,"Over 25,000",Urban-Suburban,
30,5880,MILDRED L SANVILLE PRESCHOOL,COMMERCE CITY,CO,80022,2011,Preschool,Preschool,Elementary,ADAMS COUNTY 14,"6,001 - 25,000",Denver Metro,
1520,5888,MILLER MIDDLE SCHOOL,DURANGO,CO,81301,2011,6th Grade,8th Grade,Middle,DURANGO 9-R,"1,201 - 6,000",Outlying City,
1420,5892,MILLER SPECIAL EDUCATION,LAKEWOOD,CO,80226,2011,Preschool,12th Grade,Senior,JEFFERSON COUNTY R-1,"Over 25,000",Denver Metro,
3110,5896,MILLIKEN ELEMENTARY SCHOOL,MILLIKEN,CO,80543,2011,Preschool,5th Grade,Elementary,JOHNSTOWN-MILLIKEN RE-5J,"1,201 - 6,000",Outlying Town,
3110,5902,MILLIKEN MIDDLE SCHOOL,MILLIKEN,CO,80543,2011,6th Grade,8th Grade,Middle,JOHNSTOWN-MILLIKEN RE-5J,"1,201 - 6,000",Outlying Town,
2690,5916,MINNEQUA ELEMENTARY SCHOOL,PUEBLO,CO,81004,2011,Preschool,5th Grade,Elementary,PUEBLO CITY 60,"6,001 - 25,000",Urban-Suburban,
910,5930,MINTURN MIDDLE SCHOOL,MINTURN,CO,81645,2011,6th Grade,8th Grade,Middle,EAGLE COUNTY RE 50,"1,201 - 6,000",Outlying Town,
130,5934,MISSION VIEJO ELEMENTARY SCHOOL,AURORA,CO,80013,2011,Preschool,5th Grade,Elementary,CHERRY CREEK 5,"Over 25,000",Denver Metro,
1420,5944,MITCHELL ELEMENTARY SCHOOL,GOLDEN,CO,80403,2011,Kindergarten,6th Grade,Elementary,JEFFERSON COUNTY R-1,"Over 25,000",Denver Metro,
1010,5948,MITCHELL HIGH SCHOOL,COLORADO SPRINGS,CO,80909,2011,9th Grade,12th Grade,Senior,COLORADO SPRINGS 11,"Over 25,000",Urban-Suburban,
2800,5954,MOFFAT ELEMENTARY SCHOOL,MOFFAT,CO,81143,2011,Preschool,5th Grade,Elementary,MOFFAT 2,300 or less,Rural,
2800,5956,MOFFAT MIDDLE SCHOOL,MOFFAT,CO,81143,2011,6th Grade,8th Grade,Middle,MOFFAT 2,300 or less,Rural,
2800,5958,MOFFAT SENIOR HIGH SCHOOL,MOFFAT,CO,81143,2011,9th Grade,12th Grade,Senior,MOFFAT 2,300 or less,Rural,
2020,5962,MOFFAT COUNTY HIGH SCHOOL,CRAIG,CO,81625,2011,9th Grade,12th Grade,Senior,MOFFAT COUNTY RE:NO 1,"1,201 - 6,000",Outlying City,
1420,5972,MOLHOLM ELEMENTARY SCHOOL,LAKEWOOD,CO,80214,2011,Preschool,6th Grade,Elementary,JEFFERSON COUNTY R-1,"Over 25,000",Denver Metro,
30,5982,MONACO ELEMENTARY SCHOOL,COMMERCE CITY,CO,80022,2011,Preschool,5th Grade,Elementary,ADAMS COUNTY 14,"6,001 - 25,000",Denver Metro,
3120,5985,MONFORT ELEMENTARY SCHOOL,GREELEY,CO,80634,2011,Preschool,5th Grade,Elementary,GREELEY 6,"6,001 - 25,000",Urban-Suburban,
1010,5988,MONROE ELEMENTARY SCHOOL,COLORADO SPRINGS,CO,80910,2011,Preschool,5th Grade,Elementary,COLORADO SPRINGS 11,"Over 25,000",Urban-Suburban,
1560,5992,MONROE ELEMENTARY SCHOOL,LOVELAND,CO,80538,2011,Kindergarten,5th Grade,Elementary,THOMPSON R2-J,"6,001 - 25,000",Urban-Suburban,
1420,5994,MONTESSORI PEAKS CHARTER ACADEMY,LITTLETON,CO,80123,2011,Preschool,8th Grade,Elementary,JEFFERSON COUNTY R-1,"Over 25,000",Denver Metro,
880,5995,MONTBELLO HIGH SCHOOL,DENVER,CO,80239,2011,9th Grade,12th Grade,Senior,DENVER COUNTY 1,"Over 25,000",Denver Metro,
900,5997,D C S MONTESSORI CHARTER SCHOOL,CASTLE ROCK,CO,80108,2011,Preschool,6th Grade,Elementary,DOUGLAS COUNTY RE 1,"6,001 - 25,000",Denver Metro,
880,5998,OAKLAND ELEMENTARY SCHOOL,DENVER,CO,80239,2011,Preschool,5th Grade,Elementary,DENVER COUNTY 1,"Over 25,000",Denver Metro,
480,5999,MONARCH HIGH SCHOOL,LOUISVILLE,CO,80027,2011,9th Grade,12th Grade,Senior,BOULDER VALLEY RE 2,"Over 25,000",Denver Metro,
480,6000,MONARCH K-8 SCHOOL,LOUISVILLE,CO,80027,2011,Kindergarten,8th Grade,Elementary,BOULDER VALLEY RE 2,"Over 25,000",Denver Metro,
880,6002,MONTCLAIR ELEMENTARY SCHOOL,DENVER,CO,80220,2011,Preschool,5th Grade,Elementary,DENVER COUNTY 1,"Over 25,000",Denver Metro,
980,6018,MONTEREY ELEMENTARY SCHOOL,COLORADO SPRINGS,CO,80910,2011,Preschool,5th Grade,Elementary,HARRISON 2,"6,001 - 25,000",Urban-Suburban,
2035,6026,MONTEZUMA-CORTEZ HIGH SCHOOL,CORTEZ,CO,81321,2011,9th Grade,12th Grade,Senior,MONTEZUMA-CORTEZ RE-1,"1,201 - 6,000",Outlying City,
2740,6030,BYRON SYRING DELTA CENTER,MONTE VISTA,CO,81144,2011,7th Grade,12th Grade,Senior,MONTE VISTA C-8,"1,201 - 6,000",Outlying Town,
2740,6036,BILL METZ ELEMENTARY SCHOOL,MONTE VISTA,CO,81144,2011,2nd Grade,5th Grade,Elementary,MONTE VISTA C-8,"1,201 - 6,000",Outlying Town,
2740,6044,MONTE VISTA MIDDLE SCHOOL,MONTE VISTA,CO,81144,2011,6th Grade,8th Grade,Middle,MONTE VISTA C-8,"1,201 - 6,000",Outlying Town,
2740,6046,MONTE VISTA SENIOR HIGH SCHOOL,MONTE VISTA,CO,81144,2011,9th Grade,12th Grade,Senior,MONTE VISTA C-8,"1,201 - 6,000",Outlying Town,
2180,6054,COLUMBINE MIDDLE SCHOOL,MONTROSE,CO,81401,2011,6th Grade,8th Grade,Middle,MONTROSE COUNTY RE-1J,"1,201 - 6,000",Outlying City,
2000,6055,CAREER CENTER PRESCHOOL,GRAND JUNCTION,CO,81504,2011,Preschool,Preschool,Elementary,MESA COUNTY VALLEY 51,"6,001 - 25,000",Urban-Suburban,
2180,6058,MONTROSE HIGH SCHOOL,MONTROSE,CO,81401,2011,9th Grade,12th Grade,Senior,MONTROSE COUNTY RE-1J,"1,201 - 6,000",Outlying City,
20,6060,MOUNTAIN RANGE HIGH SCHOOL,WESTMINSTER,CO,80234,2011,9th Grade,12th Grade,Senior,ADAMS 12 FIVE STAR SCHOOLS,"Over 25,000",Denver Metro,
180,6068,MONTVIEW MATH & HEALTH SCIENCES ELEMENTARY SCHOOL,AURORA,CO,80010,2011,Preschool,5th Grade,Elementary,ADAMS-ARAPAHOE 28J,"Over 25,000",Denver Metro,
2000,6070,FRUITA MONUMENT HIGH SCHOOL,FRUITA,CO,81521,2011,10th Grade,12th Grade,Senior,MESA COUNTY VALLEY 51,"6,001 - 25,000",Urban-Suburban,
880,6088,MOORE K-8 SCHOOL,DENVER,CO,80218,2011,Preschool,8th Grade,Elementary,DENVER COUNTY 1,"Over 25,000",Denver Metro,
1420,6090,MOORE MIDDLE SCHOOL,ARVADA,CO,80005,2011,7th Grade,8th Grade,Middle,JEFFERSON COUNTY R-1,"Over 25,000",Denver Metro,
880,6098,MOREY MIDDLE SCHOOL,DENVER,CO,80218,2011,6th Grade,8th Grade,Middle,DENVER COUNTY 1,"Over 25,000",Denver Metro,
2690,6132,MORTON ELEMENTARY SCHOOL,PUEBLO,CO,81003,2011,Preschool,5th Grade,Elementary,PUEBLO CITY 60,"6,001 - 25,000",Urban-Suburban,
1420,6133,MORTENSEN ELEMENTARY SCHOOL,LITTLETON,CO,80128,2011,Preschool,6th Grade,Elementary,JEFFERSON COUNTY R-1,"Over 25,000",Denver Metro,
1420,6135,MOUNT CARBON ELEMENTARY SCHOOL,LITTLETON,CO,80127,2011,Kindergarten,6th Grade,Elementary,JEFFERSON COUNTY R-1,"Over 25,000",Denver Metro,
1000,6138,MOUNTAINSIDE ELEMENTARY SCHOOL,FORT CARSON,CO,80902,2011,Kindergarten,5th Grade,Elementary,FOUNTAIN 8,"1,201 - 6,000",Urban-Suburban,
1420,6139,MOUNTAIN PHOENIX COMMUNITY SCHOOL,GOLDEN,CO,80403,2011,Kindergarten,8th Grade,Elementary,JEFFERSON COUNTY R-1,"Over 25,000",Denver Metro,
1040,6140,MOUNTAIN RIDGE MIDDLE SCHOOL,COLORADO SPRINGS,CO,80920,2011,6th Grade,8th Grade,Middle,ACADEMY 20,"6,001 - 25,000",Urban-Suburban,
2790,6142,MOUNTAIN VALLEY ELEMENTARY SCHOOL,SAGUACHE,CO,81149,2011,Preschool,5th Grade,Elementary,MOUNTAIN VALLEY RE 1,300 or less,Rural,
2790,6144,MOUNTAIN VALLEY MIDDLE SCHOOL,SAGUACHE,CO,81149,2011,6th Grade,8th Grade,Middle,MOUNTAIN VALLEY RE 1,300 or less,Rural,
2790,6146,MOUNTAIN VALLEY SENIOR HIGH SCHOOL,SAGUACHE,CO,81149,2011,9th Grade,12th Grade,Senior,MOUNTAIN VALLEY RE 1,300 or less,Rural,
20,6150,MOUNTAIN VIEW ELEMENTARY SCHOOL,BROOMFIELD,CO,80020,2011,Kindergarten,5th Grade,Elementary,ADAMS 12 FIVE STAR SCHOOLS,"Over 25,000",Denver Metro,
900,6152,MOUNTAIN VIEW ELEMENTARY SCHOOL,PARKER,CO,80134,2011,Kindergarten,2nd Grade,Elementary,DOUGLAS COUNTY RE 1,"6,001 - 25,000",Denver Metro,
470,6156,MOUNTAIN VIEW ELEMENTARY SCHOOL,LONGMONT,CO,80501,2011,Preschool,5th Grade,Elementary,ST VRAIN VALLEY RE 1J,"6,001 - 25,000",Denver Metro,
1040,6158,MOUNTAIN VIEW ELEMENTARY SCHOOL,COLORADO SPRINGS,CO,80920,2011,Kindergarten,5th Grade,Elementary,ACADEMY 20,"6,001 - 25,000",Urban-Suburban,
